record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,point_index,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,trajectory_point_size,trajectory_type,gear,lane_ids_json,target_lane_ids_json,traj_relative_time,traj_s,traj_x,traj_y,traj_z,traj_theta,traj_kappa,traj_dkappa,traj_ddkappa,traj_v,traj_a,traj_da,traj_steer
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,10,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.21225571632385254,-0.5900909013324087,108.55954955951584,-133.00205130644534,0.0,-0.0018047437501476082,-0.0010344581737132992,-3.189636901130447e-05,0.0,1.7843128511171966,1.1686683201700212,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,11,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.19225573539733887,-0.5532435546861856,108.59639468167774,-133.0021330777539,0.0,-0.0018483712672181518,-0.0010412702771554429,-4.5402242373013177e-14,0.0,1.807458843172201,1.1641208272259045,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,12,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.1722557544708252,-0.5159131630880847,108.63372496684546,-133.00222221901228,0.0,-0.0018913733334544602,-0.0010454497873025272,-4.179045180858118e-06,0.0,1.8312540745908321,1.1743771236485023,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,13,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.15225577354431152,-0.47858277148998357,108.67105525201319,-133.00231136027062,0.0,-0.0019343753996903246,-0.0010496292974496114,-8.358090316313993e-06,0.0,1.8550493060094635,1.1846334200711002,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,14,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.13225579261779785,-0.4412523798918825,108.70838553718092,-133.00240050152897,0.0,-0.001977377465926633,-0.0010538088075966957,-1.2537135451769869e-05,0.0,1.8788445374280947,1.194889716493698,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,15,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.11225581169128418,-0.4039219852306456,108.74571182143644,-133.0024895865953,0.0,-0.002020379535699224,-0.0010579883180230772,-2.7926674437269557e-13,0.0,1.9026397708087786,1.2051460132492218,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,16,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.09225583076477051,-0.36468324829049065,108.78495042902811,-133.00259033839478,0.0,-0.0020656770371672017,-0.001061566113777033,-3.577404212144808e-06,0.0,1.9261665386358413,1.1936229568190648,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,17,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.07225584983825684,-0.3254445113503357,108.8241890366198,-133.00269109019428,0.0,-0.0021109745386351797,-0.0010651439095309889,-7.1548081450228715e-06,0.0,1.949693306462904,1.1820999003889079,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,18,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.052255868911743164,-0.28620577441018075,108.86342764421148,-133.00279184199377,0.0,-0.0021562720401036017,-0.001068721705284945,-1.0732212077900936e-05,0.0,1.9732200742899666,1.1705768439587512,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,19,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.03225588798522949,-0.24696703747002577,108.90266625180315,-133.00289259379326,0.0,-0.0022015695415715797,-0.0010722995010389008,-1.4309616010779e-05,0.0,1.9967468421170294,1.1590537875285942,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,20,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.01225590705871582,-0.20772829702449028,108.94190517776772,-133.0029933509383,0.0,-0.002246867047019041,-0.0010758772969279668,-1.3509546505675853e-13,0.0,2.0202736121778484,1.1475307313314875,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,21,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.0077440738677978516,-0.16618263761959223,108.9834506732755,-133.00311004884634,0.0,-0.00229402834444814,-0.0010774786185879558,-1.6011473287519107e-06,0.0,2.04300389937997,1.1431241740956992,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,22,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.027744054794311523,-0.12463697821469417,109.02499616878328,-133.00322674675434,0.0,-0.0023411896418772393,-0.0010790799402479448,-3.202294522408356e-06,0.0,2.0657341865820924,1.138717616859911,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,23,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.047744035720825195,-0.08309131880979612,109.06654166429104,-133.00334344466233,0.0,-0.0023883509393058944,-0.0010806812619079337,-4.803441716064801e-06,0.0,2.088464473784214,1.1343110596241226,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,24,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.06774401664733887,-0.04154565940489807,109.1080871597988,-133.00346014257033,0.0,-0.0024355122367349935,-0.0010822825835679227,-6.404588909721247e-06,0.0,2.1111947609863364,1.1299045023883343,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,25,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.08774399757385254,6.001463528768738e-09,109.14963427712158,-133.00357686346453,0.0,-0.00248267354096976,-0.001083883905335194,-1.0727171274321654e-13,0.0,2.133925052011204,1.1254979454972194,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,26,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.10774399757385253,0.04382115973151165,109.19345522488862,-133.00371121758855,0.0,-0.002532371559161639,-0.0010846672519735203,-7.832707532520384e-07,0.0,2.1569496184522103,1.135790081155729,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,27,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.12774399757385255,0.08764231346155976,109.23727617265567,-133.00384557171256,0.0,-0.0025820695773530744,-0.0010854505986118465,-1.566541399232364e-06,0.0,2.1799741848932173,1.1460822168142388,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,28,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.14774399757385254,0.1314634671916079,109.28109712042271,-133.00397992583655,0.0,-0.0026317675955445097,-0.0010862339452501727,-2.3498120452126903e-06,0.0,2.2029987513342237,1.1563743524727488,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,29,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.16774399757385255,0.175284620921656,109.32491806818975,-133.00411427996056,0.0,-0.002681465613735945,-0.0010870172918884988,-3.1330826911930156e-06,0.0,2.2260233177752307,1.1666664881312585,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,30,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.18774399757385254,0.21910577465170414,109.36873901595679,-133.00424863408458,0.0,-0.0027311636319278243,-0.0010878006385268248,-3.916353337173341e-06,0.0,2.249047884216237,1.1769586237897682,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,31,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.20774399757385253,0.2652559801348322,109.41488900453018,-133.00439012899975,0.0,-0.0027835030515097614,-0.0010886256192780388,-4.74125405712193e-06,0.0,2.2723556971311445,1.1723314180409445,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,32,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.22774399757385255,0.3114061856179603,109.46103899310357,-133.00453162391494,0.0,-0.0028358424710916985,-0.0010894506000292525,-5.5661547770705205e-06,0.0,2.2956635100460523,1.1677042122921208,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,33,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.24774399757385257,0.3575563911010884,109.50718898167696,-133.00467311883014,0.0,-0.0028881818906736356,-0.0010902755807804664,-6.391055497019109e-06,0.0,2.3189713229609596,1.163077006543297,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,34,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.26774399757385253,0.4037065965842164,109.55333897025035,-133.0048146137453,0.0,-0.0029405213102555727,-0.00109110056153168,-7.215956216967698e-06,0.0,2.3422791358758674,1.1584498007944732,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,35,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.2877439975738525,0.44985680206734446,109.59948895882373,-133.0049561086605,0.0,-0.00299286072983751,-0.0010919255422828938,-8.040856936916286e-06,0.0,2.365586948790775,1.1538225950456495,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,36,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.3077439975738525,0.49831471928871424,109.64794664828895,-133.00510467893915,0.0,-0.0030478173488810434,-0.001092791775673039,-8.907006293883518e-06,0.0,2.388434035423419,1.1492352755866477,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,37,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.32774399757385253,0.546772636510084,109.69640433775413,-133.00525324921776,0.0,-0.003102773967924577,-0.001093658009063184,-9.773155650850754e-06,0.0,2.411281122056063,1.144647956127646,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,38,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.3477439975738525,0.5952305537314538,109.74486202721933,-133.0054018194964,0.0,-0.0031577305869681105,-0.001094524242453329,-1.0639305007817986e-05,0.0,2.434128208688707,1.140060636668644,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,39,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.3677439975738525,0.6436884709528238,109.79331971668454,-133.00555038977504,0.0,-0.003212687206012088,-0.0010953904758434741,-1.1505454364785221e-05,0.0,2.4569752953213513,1.1354733172096423,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,40,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.38774399757385253,0.6921463881741936,109.84177740614973,-133.00569896005365,0.0,-0.0032676438250556217,-0.0010962567092336192,-1.2371603721752456e-05,0.0,2.4798223819539955,1.1308859977506405,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,41,planning,1783598396383109799,0,0,136,NORMAL,GEAR_DRIVE,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",0.40774399757385255,0.7428661425952976,109.89249692218384,-133.00585446504599,0.0,-0.00332516561677787,-0.0010971633752097653,-1.327818174236127e-05,0.0,2.5022126907097726,1.1263377600520708,0.0,0.0
