record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,total_time_ms,task_index,task_name,task_time_ms
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,8,SPEED_DECIDER,0.018358230590820312
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,9,SPEED_BOUNDS_FINAL_DECIDER,0.6916522979736328
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,10,PIECEWISE_JERK_SPEED,2.3691654205322266
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,11,ReferenceLineProvider,9.538650512695312
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,0,LANE_CHANGE_PATH,0.007867813110351562
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,1,LANE_FOLLOW_PATH,12.59469985961914
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,2,LANE_BORROW_PATH,0.014543533325195312
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,3,FALLBACK_PATH,0.003337860107421875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,4,PATH_DECIDER,0.25582313537597656
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,5,RULE_BASED_STOP_DECIDER,0.004291534423828125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,6,SPEED_BOUNDS_PRIORI_DECIDER,0.6918907165527344
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,7,SPEED_HEURISTIC_OPTIMIZER,0.9572505950927734
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,8,SPEED_DECIDER,0.010251998901367188
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,9,SPEED_BOUNDS_FINAL_DECIDER,0.6623268127441406
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,10,PIECEWISE_JERK_SPEED,2.264738082885742
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,22.070884704589844,11,ReferenceLineProvider,14.290809631347656
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,0,LANE_CHANGE_PATH,0.008344650268554688
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,1,LANE_FOLLOW_PATH,21.291732788085938
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,2,LANE_BORROW_PATH,0.015020370483398438
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,3,FALLBACK_PATH,0.0035762786865234375
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,4,PATH_DECIDER,0.3986358642578125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,5,RULE_BASED_STOP_DECIDER,0.00476837158203125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,6,SPEED_BOUNDS_PRIORI_DECIDER,0.9567737579345703
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,7,SPEED_HEURISTIC_OPTIMIZER,1.2085437774658203
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,8,SPEED_DECIDER,0.011444091796875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,33.562660217285156,9,SPEED_BOUNDS_FINAL_DECIDER,0.8962154388427734
