group_name,run_id,run_directory,source_file,relative_path,category,extension,size_bytes,line_count,modified_time_iso,sha256
baseline,202607271104,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104/trace/message_context/prediction.286145.csv,202607271104/trace/message_context/prediction.286145.csv,trace_message_context,.csv,130801,-1,2026-07-27T17:23:18+08:00,SKIPPED
baseline,202607271104,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104/trace/trace_anchor/perception.286153.csv,202607271104/trace/trace_anchor/perception.286153.csv,trace_anchor,.csv,96864,-1,2026-07-27T17:23:18+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/collect_time.txt,202607271108/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/localization.log.INFO.20260727-110701.340102,202607271108/log/localization.log.INFO.20260727-110701.340102,localization_log,.340102,93218,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/perception.log.INFO.20260727-110708.340114,202607271108/log/perception.log.INFO.20260727-110708.340114,perception_log,.340114,1680475,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/planning.log.INFO.20260727-110703.340110,202607271108/log/planning.log.INFO.20260727-110703.340110,planning_log,.340110,64782449,-1,2026-07-27T17:23:52+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/prediction.log.INFO.20260727-110702.340106,202607271108/log/prediction.log.INFO.20260727-110702.340106,prediction_log,.340106,75613,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/scb_control_delay_20260727110642_628311.csv,202607271108/log/scb_control_delay_20260727110642_628311.csv,control_delay_evidence,.csv,2157,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/control.340112.csv,202607271108/trace/events/control.340112.csv,trace_events,.csv,3270887,-1,2026-07-27T17:23:38+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/guardian.340108.csv,202607271108/trace/events/guardian.340108.csv,trace_events,.csv,542383,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.lidar_detection.340114.csv,202607271108/trace/events/perception.lidar_detection.340114.csv,trace_events,.csv,57980,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.lidar_detection_filter.340114.csv,202607271108/trace/events/perception.lidar_detection_filter.340114.csv,trace_events,.csv,61450,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.lidar_tracking.340114.csv,202607271108/trace/events/perception.lidar_tracking.340114.csv,trace_events,.csv,57483,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.multi_sensor_fusion.340114.csv,202607271108/trace/events/perception.multi_sensor_fusion.340114.csv,trace_events,.csv,91264,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.pointcloud_ground_detection.340114.csv,202607271108/trace/events/perception.pointcloud_ground_detection.340114.csv,trace_events,.csv,65738,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.pointcloud_map_based_roi.340114.csv,202607271108/trace/events/perception.pointcloud_map_based_roi.340114.csv,trace_events,.csv,64205,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.pointcloud_preprocess.340114.csv,202607271108/trace/events/perception.pointcloud_preprocess.340114.csv,trace_events,.csv,62675,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/perception.radar_detection.340114.csv,202607271108/trace/events/perception.radar_detection.340114.csv,trace_events,.csv,59535,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/planning.340110.csv,202607271108/trace/events/planning.340110.csv,trace_events,.csv,481631,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/events/prediction.340106.csv,202607271108/trace/events/prediction.340106.csv,trace_events,.csv,319928,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/fusion_inputs/perception.multi_sensor_fusion.340114.csv,202607271108/trace/fusion_inputs/perception.multi_sensor_fusion.340114.csv,trace_fusion_inputs,.csv,63120,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/control.340112.csv,202607271108/trace/message_context/control.340112.csv,trace_message_context,.csv,813401,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/guardian.340108.csv,202607271108/trace/message_context/guardian.340108.csv,trace_message_context,.csv,814088,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.lidar_detection.340114.csv,202607271108/trace/message_context/perception.lidar_detection.340114.csv,trace_message_context,.csv,88591,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.lidar_detection_filter.340114.csv,202607271108/trace/message_context/perception.lidar_detection_filter.340114.csv,trace_message_context,.csv,89333,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.lidar_tracking.340114.csv,202607271108/trace/message_context/perception.lidar_tracking.340114.csv,trace_message_context,.csv,86854,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.multi_sensor_fusion.340114.csv,202607271108/trace/message_context/perception.multi_sensor_fusion.340114.csv,trace_message_context,.csv,135148,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.pointcloud_ground_detection.340114.csv,202607271108/trace/message_context/perception.pointcloud_ground_detection.340114.csv,trace_message_context,.csv,101035,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.pointcloud_map_based_roi.340114.csv,202607271108/trace/message_context/perception.pointcloud_map_based_roi.340114.csv,trace_message_context,.csv,97972,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.pointcloud_preprocess.340114.csv,202607271108/trace/message_context/perception.pointcloud_preprocess.340114.csv,trace_message_context,.csv,98227,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/perception.radar_detection.340114.csv,202607271108/trace/message_context/perception.radar_detection.340114.csv,trace_message_context,.csv,88170,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/planning.340110.csv,202607271108/trace/message_context/planning.340110.csv,trace_message_context,.csv,81617,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/message_context/prediction.340106.csv,202607271108/trace/message_context/prediction.340106.csv,trace_message_context,.csv,85157,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/trace/trace_anchor/perception.340114.csv,202607271108/trace/trace_anchor/perception.340114.csv,trace_anchor,.csv,62342,-1,2026-07-27T17:23:36+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/collect_time.txt,202607271113/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/localization.log.INFO.20260727-111139.394230,202607271113/log/localization.log.INFO.20260727-111139.394230,localization_log,.394230,185360,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/perception.log.INFO.20260727-111146.394244,202607271113/log/perception.log.INFO.20260727-111146.394244,perception_log,.394244,3218766,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/planning.log.INFO.20260727-111141.394238,202607271113/log/planning.log.INFO.20260727-111141.394238,planning_log,.394238,137316936,-1,2026-07-27T17:24:18+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/prediction.log.INFO.20260727-111140.394234,202607271113/log/prediction.log.INFO.20260727-111140.394234,prediction_log,.394234,90249,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/scb_control_delay_20260727111120_615920.csv,202607271113/log/scb_control_delay_20260727111120_615920.csv,control_delay_evidence,.csv,2156,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/control.394240.csv,202607271113/trace/events/control.394240.csv,trace_events,.csv,6887847,-1,2026-07-27T17:23:50+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/guardian.394236.csv,202607271113/trace/events/guardian.394236.csv,trace_events,.csv,1144785,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.lidar_detection.394244.csv,202607271113/trace/events/perception.lidar_detection.394244.csv,trace_events,.csv,122211,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.lidar_detection_filter.394244.csv,202607271113/trace/events/perception.lidar_detection_filter.394244.csv,trace_events,.csv,129649,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.lidar_tracking.394244.csv,202607271113/trace/events/perception.lidar_tracking.394244.csv,trace_events,.csv,121281,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.multi_sensor_fusion.394244.csv,202607271113/trace/events/perception.multi_sensor_fusion.394244.csv,trace_events,.csv,192434,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.pointcloud_ground_detection.394244.csv,202607271113/trace/events/perception.pointcloud_ground_detection.394244.csv,trace_events,.csv,137719,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.pointcloud_map_based_roi.394244.csv,202607271113/trace/events/perception.pointcloud_map_based_roi.394244.csv,trace_events,.csv,134514,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.pointcloud_preprocess.394244.csv,202607271113/trace/events/perception.pointcloud_preprocess.394244.csv,trace_events,.csv,131309,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/perception.radar_detection.394244.csv,202607271113/trace/events/perception.radar_detection.394244.csv,trace_events,.csv,125029,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/planning.394238.csv,202607271113/trace/events/planning.394238.csv,trace_events,.csv,1014479,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/events/prediction.394234.csv,202607271113/trace/events/prediction.394234.csv,trace_events,.csv,674403,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/fusion_inputs/perception.multi_sensor_fusion.394244.csv,202607271113/trace/fusion_inputs/perception.multi_sensor_fusion.394244.csv,trace_fusion_inputs,.csv,132970,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/control.394240.csv,202607271113/trace/message_context/control.394240.csv,trace_message_context,.csv,1711964,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/guardian.394236.csv,202607271113/trace/message_context/guardian.394236.csv,trace_message_context,.csv,1715863,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.lidar_detection.394244.csv,202607271113/trace/message_context/perception.lidar_detection.394244.csv,trace_message_context,.csv,186577,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.lidar_detection_filter.394244.csv,202607271113/trace/message_context/perception.lidar_detection_filter.394244.csv,trace_message_context,.csv,188332,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.lidar_tracking.394244.csv,202607271113/trace/message_context/perception.lidar_tracking.394244.csv,trace_message_context,.csv,183102,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.multi_sensor_fusion.394244.csv,202607271113/trace/message_context/perception.multi_sensor_fusion.394244.csv,trace_message_context,.csv,284505,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.pointcloud_ground_detection.394244.csv,202607271113/trace/message_context/perception.pointcloud_ground_detection.394244.csv,trace_message_context,.csv,211518,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.pointcloud_map_based_roi.394244.csv,202607271113/trace/message_context/perception.pointcloud_map_based_roi.394244.csv,trace_message_context,.csv,205109,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.pointcloud_preprocess.394244.csv,202607271113/trace/message_context/perception.pointcloud_preprocess.394244.csv,trace_message_context,.csv,205642,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/perception.radar_detection.394244.csv,202607271113/trace/message_context/perception.radar_detection.394244.csv,trace_message_context,.csv,184708,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/planning.394238.csv,202607271113/trace/message_context/planning.394238.csv,trace_message_context,.csv,171381,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/message_context/prediction.394234.csv,202607271113/trace/message_context/prediction.394234.csv,trace_message_context,.csv,178907,-1,2026-07-27T17:23:48+08:00,SKIPPED
baseline,202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/trace/trace_anchor/perception.394244.csv,202607271113/trace/trace_anchor/perception.394244.csv,trace_anchor,.csv,130757,-1,2026-07-27T17:23:48+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/collect_time.txt,202607271131/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/carla_collision_actor_history_20260727113204.csv,202607271131/log/carla_collision_actor_history_20260727113204.csv,carla_actor_history,.csv,45682,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/carla_collision_events_20260727113204.csv,202607271131/log/carla_collision_events_20260727113204.csv,carla_collision_event,.csv,1396,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/carla_collision_events_20260727113204.jsonl,202607271131/log/carla_collision_events_20260727113204.jsonl,carla_collision_event,.jsonl,1498,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/localization.log.INFO.20260727-112935.475992,202607271131/log/localization.log.INFO.20260727-112935.475992,localization_log,.475992,135299,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/perception.log.INFO.20260727-112942.476004,202607271131/log/perception.log.INFO.20260727-112942.476004,perception_log,.476004,2327205,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/planning.log.INFO.20260727-112936.476000,202607271131/log/planning.log.INFO.20260727-112936.476000,planning_log,.476000,87507555,-1,2026-07-27T17:24:34+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/prediction.log.INFO.20260727-112936.475996,202607271131/log/prediction.log.INFO.20260727-112936.475996,prediction_log,.475996,90318,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/log/scb_control_delay_20260727112916_095377.csv,202607271131/log/scb_control_delay_20260727112916_095377.csv,control_delay_evidence,.csv,2183,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/control.476002.csv,202607271131/trace/events/control.476002.csv,trace_events,.csv,4643047,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/guardian.475998.csv,202607271131/trace/events/guardian.475998.csv,trace_events,.csv,769954,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.lidar_detection.476004.csv,202607271131/trace/events/perception.lidar_detection.476004.csv,trace_events,.csv,82549,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.lidar_detection_filter.476004.csv,202607271131/trace/events/perception.lidar_detection_filter.476004.csv,trace_events,.csv,87489,-1,2026-07-27T17:24:16+08:00,SKIPPED
