frame_index,worker_model_count,worker_tid,model_ordinal,state,start_sched_s,end_sched_s,duration_ms,waker_tid,waker_comm,wake_event
852,3,1646944,1,blocked,968504.346545,968504.346568,0.023000058718025684,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.346671,968504.346715,0.0439999857917428,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.346935,968504.350814,3.8789999671280384,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.350878,968504.351039,0.16099994536489248,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.351158,968504.355986,4.828000091947615,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.356111,968504.356113,0.00200001522898674,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.356346,968504.356487,0.14100002590566874,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.356603,968504.356621,0.018000020645558834,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.3567,968504.357229,0.5289999535307288,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.357571,968504.357579,0.007999944500625134,,,unobserved_in_context
852,3,1646944,1,blocked,968504.357604,968504.357614,0.009999959729611874,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.357687,968504.357694,0.00700005330145359,,,unobserved_in_context
852,3,1646944,1,blocked,968504.358039,968504.358046,0.00700005330145359,,,unobserved_in_context
852,3,1646944,1,blocked,968504.35811,968504.358125,0.014999997802078724,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.358236,968504.358534,0.29800005722790956,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.358552,968504.358568,0.016000005416572094,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.358594,968504.358602,0.00800006091594696,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.358722,968504.358762,0.03999995533376932,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.359014,968504.363421,4.406999913044274,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.363573,968504.37074,7.167000090703368,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.370819,968504.370845,0.026000081561505795,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.371173,968504.375651,4.477999988012016,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.37586,968504.380216,4.355999990366399,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.380335,968504.383049,2.714000060223043,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.38328,968504.383287,0.00700005330145359,,,unobserved_in_context
852,3,1646944,2,blocked,968504.38393,968504.383931,0.00100000761449337,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.384005,968504.38469,0.6849999772384763,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.384885,968504.384912,0.027000089175999165,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.385169,968504.38527,0.10099995415657759,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.385409,968504.385542,0.13299996498972178,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.385645,968504.385863,0.21799991372972727,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.386228,968504.386229,0.00100000761449337,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.386387,968504.386396,0.00900006853044033,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.386522,968504.386555,0.03300001844763756,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.387036,968504.387175,0.139000010676682,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.387392,968504.387416,0.024000066332519054,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.387683,968504.387854,0.17100002150982618,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.388467,968504.388469,0.00200001522898674,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.388498,968504.388908,0.4099999787285924,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.389045,968504.389549,0.5039999959990382,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.389835,968504.390878,1.042999909259379,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.391255,968504.391611,0.3560000332072377,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.392061,968504.392368,0.30700000934302807,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.39245,968504.392514,0.06399990525096655,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.392565,968504.393021,0.45599997974932194,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.393714,968504.393768,0.053999945521354675,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.394472,968504.394498,0.026000081561505795,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.394532,968504.394566,0.03400002606213093,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.394802,968504.394866,0.06400002166628838,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.394896,968504.394939,0.04299997817724943,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.395181,968504.395189,0.007999944500625134,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.395302,968504.395348,0.04600000102072954,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.39538,968504.395428,0.04800001624971628,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.395538,968504.395541,0.0029999064281582832,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.395722,968504.395754,0.03200001083314419,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.395783,968504.395814,0.031000003218650818,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.396027,968504.39603,0.0029999064281582832,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.39611,968504.396824,0.7140000816434622,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.39702,968504.39778,0.7599999662488699,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.397816,968504.398116,0.2999999560415745,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.398913,968504.398921,0.007999944500625134,,,unobserved_in_context
852,3,1646944,2,blocked,968504.399028,968504.399505,0.4770000232383609,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.399619,968504.400161,0.5419999361038208,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.400848,968504.401008,0.16000005416572094,174,irq/134-host_sy,sched_waking
852,3,1646944,2,blocked,968504.401281,968504.40129,0.008999952115118504,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.401553,968504.401556,0.00300002284348011,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.401637,968504.401682,0.04499999340623617,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.401819,968504.401862,0.04299997817724943,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402069,968504.402115,0.04600000102072954,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402262,968504.402285,0.022999942302703857,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402315,968504.402352,0.03700004890561104,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402511,968504.402539,0.027999980375170708,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402609,968504.402627,0.018000020645558834,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.402832,968504.403171,0.33899990376085043,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.403217,968504.403223,0.00600004568696022,,,unobserved_in_context
852,3,1646944,2,blocked,968504.403276,968504.403834,0.5579999415203929,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.404275,968504.405248,0.973000074736774,1646958,mainboard,sched_waking
852,3,1646944,2,blocked,968504.405293,968504.405797,0.5039999959990382,1646955,mainboard,sched_waking
852,3,1646944,2,blocked,968504.406436,968504.406445,0.008999952115118504,,,unobserved_in_context
852,3,1646944,3,blocked,968504.407081,968504.407214,0.13299996498972178,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.407342,968504.407343,0.00100000761449337,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.407377,968504.407565,0.18800003454089165,174,irq/134-host_sy,sched_waking
852,3,1646944,3,blocked,968504.407925,968504.407934,0.00900006853044033,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.40899,968504.409063,0.07299997378140688,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.410677,968504.410743,0.06600003689527512,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.4115,968504.41151,0.009999959729611874,,,unobserved_in_context
852,3,1646944,3,blocked,968504.415149,968504.415151,0.00200001522898674,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.415463,968504.415473,0.0100000761449337,1646955,mainboard,sched_waking
852,3,1646944,3,blocked,968504.4165,968504.416508,0.007999944500625134,,,unobserved_in_context
852,3,1646944,3,blocked,968504.417075,968504.417357,0.28200005181133747,174,irq/134-host_sy,sched_waking
852,3,1646944,3,blocked,968504.419528,968504.419766,0.23799994960427284,174,irq/134-host_sy,sched_waking
852,3,1646944,3,blocked,968504.419952,968504.420108,0.15600002370774746,174,irq/134-host_sy,sched_waking
852,3,1646955,1,blocked,968504.286203,968504.286222,0.019000028260052204,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.286297,968504.286851,0.5540000274777412,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.286889,968504.286938,0.04900002386420965,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.286958,968504.287012,0.053999945521354675,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.287081,968504.287492,0.41099998634308577,174,irq/134-host_sy,sched_waking
852,3,1646955,1,blocked,968504.28768,968504.288136,0.45600009616464376,1646958,mainboard,sched_waking
852,3,1646955,1,blocked,968504.288424,968504.288542,0.11799996718764305,1646958,mainboard,sched_waking
852,3,1646955,1,blocked,968504.288643,968504.288663,0.020000035874545574,1646958,mainboard,sched_waking
852,3,1646955,1,blocked,968504.288753,968504.288782,0.028999987989664078,1646958,mainboard,sched_waking
852,3,1646955,1,blocked,968504.288942,968504.288986,0.0439999857917428,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.289074,968504.289173,0.09900005534291267,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.289485,968504.289503,0.018000020645558834,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.289604,968504.289661,0.056999968364834785,1646958,mainboard,sched_waking
852,3,1646955,1,blocked,968504.289755,968504.289801,0.04600000102072954,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.289914,968504.289963,0.04900002386420965,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.290113,968504.29023,0.11700007598847151,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.290518,968504.290526,0.007999944500625134,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.29055,968504.290584,0.0339999096468091,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.290677,968504.290715,0.03800005652010441,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.290892,968504.290925,0.03300001844763756,1646944,mainboard,sched_waking
852,3,1646955,1,blocked,968504.290998,968504.291042,0.04400010220706463,1646944,mainboard,sched_waking
852,3,1646955,1,blocked,968504.291229,968504.291258,0.028999987989664078,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.291388,968504.291409,0.021000043489038944,1646959,mainboard,sched_waking
852,3,1646955,1,blocked,968504.291631,968504.291718,0.08699996396899223,1646958,mainboard,sched_waking
