record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,point_kind,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,input_trajectory_header_timestamp_sec,input_trajectory_header_sequence_num,input_trajectory_header_module_name,input_trajectory_header_lidar_timestamp,input_trajectory_header_camera_timestamp,input_trajectory_header_radar_timestamp,latest_replan_trajectory_header_timestamp_sec,latest_replan_trajectory_header_sequence_num,latest_replan_trajectory_header_module_name,latest_replan_trajectory_header_lidar_timestamp,latest_replan_trajectory_header_camera_timestamp,latest_replan_trajectory_header_radar_timestamp,input_localization_header_timestamp_sec,input_localization_header_sequence_num,input_localization_header_module_name,input_localization_header_lidar_timestamp,input_localization_header_camera_timestamp,input_localization_header_radar_timestamp,input_canbus_header_timestamp_sec,input_canbus_header_sequence_num,input_canbus_header_module_name,input_canbus_header_lidar_timestamp,input_canbus_header_camera_timestamp,input_canbus_header_radar_timestamp,point_relative_time,point_s,point_x,point_y,point_z,point_theta,point_kappa,point_dkappa,point_ddkappa,point_v,point_a,point_da,point_steer
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785286700766,1783596785.2867007,/apollo/control,apollo.control.ControlCommand,1783596785.2864614,12662,12662,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785297082822,1783596785.297083,/apollo/control,apollo.control.ControlCommand,1783596785.2967675,12663,12663,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785297082822,1783596785.297083,/apollo/control,apollo.control.ControlCommand,1783596785.2967675,12663,12663,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.53933955853608,-132.99846176056357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785297082822,1783596785.297083,/apollo/control,apollo.control.ControlCommand,1783596785.2967675,12663,12663,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.05004817185304,-132.99792733606705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785297082822,1783596785.297083,/apollo/control,apollo.control.ControlCommand,1783596785.2967675,12663,12663,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785306871719,1783596785.306872,/apollo/control,apollo.control.ControlCommand,1783596785.3066165,12664,12664,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785306871719,1783596785.306872,/apollo/control,apollo.control.ControlCommand,1783596785.3066165,12664,12664,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.58792599241883,-132.998418964885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785306871719,1783596785.306872,/apollo/control,apollo.control.ControlCommand,1783596785.3066165,12664,12664,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.1025873815998,-132.99787144221315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785306871719,1783596785.306872,/apollo/control,apollo.control.ControlCommand,1783596785.3066165,12664,12664,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785316899818,1783596785.3168998,/apollo/control,apollo.control.ControlCommand,1783596785.3166454,12665,12665,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785316899818,1783596785.3168998,/apollo/control,apollo.control.ControlCommand,1783596785.3166454,12665,12665,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.58792599241883,-132.998418964885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785316899818,1783596785.3168998,/apollo/control,apollo.control.ControlCommand,1783596785.3166454,12665,12665,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.1025873815998,-132.99787144221315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785316899818,1783596785.3168998,/apollo/control,apollo.control.ControlCommand,1783596785.3166454,12665,12665,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785326808492,1783596785.3268087,/apollo/control,apollo.control.ControlCommand,1783596785.3265476,12666,12666,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785326808492,1783596785.3268087,/apollo/control,apollo.control.ControlCommand,1783596785.3265476,12666,12666,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.63831906050825,-132.99836535420454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785326808492,1783596785.3268087,/apollo/control,apollo.control.ControlCommand,1783596785.3265476,12666,12666,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.15721457446799,-132.9978133270578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785326808492,1783596785.3268087,/apollo/control,apollo.control.ControlCommand,1783596785.3265476,12666,12666,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785336777742,1783596785.3367777,/apollo/control,apollo.control.ControlCommand,1783596785.3365383,12667,12667,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785336777742,1783596785.3367777,/apollo/control,apollo.control.ControlCommand,1783596785.3365383,12667,12667,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.63831906050825,-132.99836535420454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785336777742,1783596785.3367777,/apollo/control,apollo.control.ControlCommand,1783596785.3365383,12667,12667,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.15721457446799,-132.9978133270578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785336777742,1783596785.3367777,/apollo/control,apollo.control.ControlCommand,1783596785.3365383,12667,12667,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785346717041,1783596785.346717,/apollo/control,apollo.control.ControlCommand,1783596785.3464396,12668,12668,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785346717041,1783596785.346717,/apollo/control,apollo.control.ControlCommand,1783596785.3464396,12668,12668,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.68871212859767,-132.99831174352406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785346717041,1783596785.346717,/apollo/control,apollo.control.ControlCommand,1783596785.3464396,12668,12668,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.21184176733618,-132.99775521190242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785346717041,1783596785.346717,/apollo/control,apollo.control.ControlCommand,1783596785.3464396,12668,12668,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785357023160,1783596785.3570232,/apollo/control,apollo.control.ControlCommand,1783596785.3565915,12669,12669,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785357023160,1783596785.3570232,/apollo/control,apollo.control.ControlCommand,1783596785.3565915,12669,12669,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.68871212859767,-132.99831174352406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785357023160,1783596785.3570232,/apollo/control,apollo.control.ControlCommand,1783596785.3565915,12669,12669,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.21184176733618,-132.99775521190242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785357023160,1783596785.3570232,/apollo/control,apollo.control.ControlCommand,1783596785.3565915,12669,12669,lat_current_target_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.86453967669019,-132.9974147032164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785367048667,1783596785.3670487,/apollo/control,apollo.control.ControlCommand,1783596785.3667207,12670,12670,lon_current_matched_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.432281050213,-132.99855621076702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785367048667,1783596785.3670487,/apollo/control,apollo.control.ControlCommand,1783596785.3667207,12670,12670,lon_current_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,109.73910519668709,-132.9982581328436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785367048667,1783596785.3670487,/apollo/control,apollo.control.ControlCommand,1783596785.3667207,12670,12670,lon_preview_reference_point,control,1783596784662504469,0,0,1783596785.21971,231,planning,1783596784662504469,0,0,1783596782.8859563,212,planning,1783596782762285610,0,0,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,0,carla_bridge,0,0,0,0.0,0.0,110.26646896020436,-132.99769709674706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
