control_seq,control_time,planning_seq_used,planning_pub_time,planning_lidar_timestamp,planning_data_age_at_control_ms,planning_reuse_count,throttle,brake,steering
12102,1788414567.399153471,788,1788414567.372694969,1788414567131024207,268.129349,11,22.601145942,0.000000000,0.047940387
12103,1788414567.409065962,788,1788414567.372694969,1788414567131024207,278.041840,11,23.144940544,0.000000000,0.049311429
12104,1788414567.418916702,788,1788414567.372694969,1788414567131024207,287.892580,11,23.174163864,0.000000000,0.049379517
12105,1788414567.429138660,788,1788414567.372694969,1788414567131024207,298.114538,11,23.719758020,0.000000000,0.048877578
12106,1788414567.439378977,788,1788414567.372694969,1788414567131024207,308.354855,11,24.990724986,0.000000000,0.048290598
12107,1788414567.448963404,788,1788414567.372694969,1788414567131024207,317.939281,11,21.865244678,0.000000000,0.050871116
12108,1788414567.459166765,788,1788414567.372694969,1788414567131024207,328.142643,11,21.890779054,0.000000000,0.060156661
12109,1788414567.469090223,788,1788414567.372694969,1788414567131024207,338.066101,11,22.415254282,0.000000000,0.072906943
12110,1788414567.479254723,788,1788414567.372694969,1788414567131024207,348.230600,11,22.442536845,0.000000000,0.083864429
12111,1788414567.489255905,789,1788414567.483820200,1788414567231680462,257.575512,9,22.865442942,0.000000000,0.091258001
12112,1788414567.499100924,789,1788414567.483820200,1788414567231680462,267.420530,9,22.894473692,0.000000000,0.095248352
12113,1788414567.509103775,789,1788414567.483820200,1788414567231680462,277.423382,9,23.420797224,0.000000000,0.096774373
12114,1788414567.519193172,789,1788414567.483820200,1788414567231680462,287.512779,9,23.451576162,0.000000000,0.096864783
12115,1788414567.529411077,789,1788414567.483820200,1788414567231680462,297.730684,9,23.979647881,0.000000000,0.096323192
12116,1788414567.539022446,789,1788414567.483820200,1788414567231680462,307.342052,9,24.426234956,0.000000000,0.095663554
12117,1788414567.549017191,789,1788414567.483820200,1788414567231680462,317.336798,9,21.295029464,0.000000000,0.097429150
12118,1788414567.558976173,789,1788414567.483820200,1788414567231680462,327.295780,9,21.319589312,0.000000000,0.104350366
12119,1788414567.568881750,789,1788414567.483820200,1788414567231680462,337.201357,9,21.822475120,0.000000000,0.113971002
12120,1788414567.579074144,790,1788414567.573651314,1788414567331319023,247.755051,11,22.393161554,0.000000000,0.122275000
12121,1788414567.588912725,790,1788414567.573651314,1788414567331319023,257.593632,11,22.902582263,0.000000000,0.127895947
12122,1788414567.600023270,790,1788414567.573651314,1788414567331319023,268.704176,11,22.930526654,0.000000000,0.130940801
12123,1788414567.611126423,790,1788414567.573651314,1788414567331319023,279.807329,11,23.441639634,0.000000000,0.132114039
12124,1788414567.619166613,790,1788414567.573651314,1788414567331319023,287.847519,11,23.471276297,0.000000000,0.132193309
12125,1788414567.629288912,790,1788414567.573651314,1788414567331319023,297.969818,11,23.984081550,0.000000000,0.131788324
12126,1788414567.639269590,790,1788414567.573651314,1788414567331319023,307.950497,11,24.101737727,0.000000000,0.131283929
12127,1788414567.649323225,790,1788414567.573651314,1788414567331319023,318.004131,11,0.000000000,14.500000000,0.134386672
12128,1788414567.659289837,790,1788414567.573651314,1788414567331319023,327.970743,11,0.000000000,14.500000000,0.145258853
12129,1788414567.669218540,790,1788414567.573651314,1788414567331319023,337.899446,11,21.477724631,0.000000000,0.160160011
12130,1788414567.679099321,790,1788414567.573651314,1788414567331319023,347.780228,11,21.501730210,0.000000000,0.172957358
12131,1788414567.689149618,791,1788414567.685623407,1788414567431648858,257.500887,8,22.330429139,0.000000000,0.181588142
12132,1788414567.698930979,791,1788414567.685623407,1788414567431648858,267.282248,8,22.356102447,0.000000000,0.186243561
12133,1788414567.709099293,791,1788414567.685623407,1788414567431648858,277.450562,8,22.858602021,0.000000000,0.188021830
12134,1788414567.719132900,791,1788414567.685623407,1788414567431648858,287.484169,8,22.885943059,0.000000000,0.188124864
12135,1788414567.729017019,791,1788414567.685623407,1788414567431648858,297.368288,8,23.390110363,0.000000000,0.187491039
12136,1788414567.738884211,791,1788414567.685623407,1788414567431648858,307.235479,8,23.375931603,0.000000000,0.186705500
12137,1788414567.749088287,791,1788414567.685623407,1788414567431648858,317.439556,8,0.000000000,14.500000000,0.189943544
12138,1788414567.759009600,791,1788414567.685623407,1788414567431648858,327.360868,8,0.000000000,14.500000000,0.201837569
12139,1788414567.769152403,792,1788414567.759300709,1788414567532037230,237.115383,10,0.000000000,14.500000000,0.218249251
12140,1788414567.778879166,792,1788414567.759300709,1788414567532037230,246.842146,10,0.000000000,14.500000000,0.232377901
12141,1788414567.788815975,792,1788414567.759300709,1788414567532037230,256.778955,10,21.079455892,0.000000000,0.241923355
12142,1788414567.798915148,792,1788414567.759300709,1788414567532037230,266.878128,10,21.102374791,0.000000000,0.247082715
12143,1788414567.809101343,792,1788414567.759300709,1788414567532037230,277.064323,10,21.598390150,0.000000000,0.249061791
12144,1788414567.818958282,792,1788414567.759300709,1788414567532037230,286.921263,10,21.622965369,0.000000000,0.249185690
12145,1788414567.828973770,792,1788414567.759300709,1788414567532037230,296.936750,10,22.120637049,0.000000000,0.248491074
12146,1788414567.839041948,792,1788414567.759300709,1788414567532037230,307.004929,10,22.149953411,0.000000000,0.247627150
12147,1788414567.854948759,792,1788414567.759300709,1788414567532037230,322.911739,10,0.000000000,14.500000000,0.250942281
12148,1788414567.858772755,792,1788414567.759300709,1788414567532037230,326.735735,10,0.000000000,14.500000000,0.263240912
12149,1788414567.869327545,793,1788414567.863401175,1788414567632638188,236.689329,12,0.000000000,14.500000000,0.280232499
12150,1788414567.879013777,793,1788414567.863401175,1788414567632638188,246.375561,12,0.000000000,14.500000000,0.294867028
12151,1788414567.888756037,793,1788414567.863401175,1788414567632638188,256.117821,12,0.000000000,14.500000000,0.304757531
12152,1788414567.899000406,793,1788414567.863401175,1788414567632638188,266.362190,12,0.000000000,14.500000000,0.310105447
12153,1788414567.908832788,793,1788414567.863401175,1788414567632638188,276.194572,12,0.000000000,14.500000000,0.312158464
12154,1788414567.918717146,793,1788414567.863401175,1788414567632638188,286.078930,12,0.000000000,14.500000000,0.312288775
12155,1788414567.928898573,793,1788414567.863401175,1788414567632638188,296.260357,12,0.000000000,14.500000000,0.311570290
12156,1788414567.938954353,793,1788414567.863401175,1788414567632638188,306.316137,12,22.779406022,0.000000000,0.310767700
12157,1788414567.948894739,793,1788414567.863401175,1788414567632638188,316.256523,12,0.000000000,14.500000000,0.314466256
12158,1788414567.958981037,793,1788414567.863401175,1788414567632638188,326.342821,12,0.000000000,14.500000000,0.327514296
12159,1788414567.968954802,793,1788414567.863401175,1788414567632638188,336.316586,12,0.000000000,14.500000000,0.345336540
12160,1788414567.978912354,793,1788414567.863401175,1788414567632638188,346.274137,12,0.000000000,14.500000000,0.360623656
12161,1788414567.988916874,794,1788414567.977209568,1788414567732082642,256.834269,10,0.000000000,14.500000000,0.370924254
12162,1788414567.998730183,794,1788414567.977209568,1788414567732082642,266.647577,10,0.000000000,14.500000000,0.376474493
12163,1788414568.008815289,794,1788414567.977209568,1788414567732082642,276.732683,10,21.024585599,0.000000000,0.378589947
12164,1788414568.018661737,794,1788414567.977209568,1788414567732082642,286.579132,10,21.049051921,0.000000000,0.378707393
12165,1788414568.029245615,794,1788414567.977209568,1788414567732082642,297.163010,10,21.517173076,0.000000000,0.377947397
12166,1788414568.039216995,794,1788414567.977209568,1788414567732082642,307.134390,10,24.108976941,0.000000000,0.377180885
12167,1788414568.049159050,794,1788414567.977209568,1788414567732082642,317.076445,10,0.000000000,14.500000000,0.380842290
12168,1788414568.058929205,794,1788414567.977209568,1788414567732082642,326.846600,10,21.004223453,0.000000000,0.393400464
12169,1788414568.068893909,794,1788414567.977209568,1788414567732082642,336.811304,10,21.431914592,0.000000000,0.410411034
12170,1788414568.078883171,794,1788414567.977209568,1788414567732082642,346.800566,10,21.431914592,0.000000000,0.424957664
12171,1788414568.089332342,795,1788414568.083462000,1788414567831771612,257.560730,10,22.374941616,0.000000000,0.434737426
12172,1788414568.098980665,795,1788414568.083462000,1788414567831771612,267.209053,10,22.374941616,0.000000000,0.439993248
12173,1788414568.108850956,795,1788414568.083462000,1788414567831771612,277.079344,10,22.806547141,0.000000000,0.441985642
12174,1788414568.118910789,795,1788414568.083462000,1788414567831771612,287.139177,10,22.806547141,0.000000000,0.442084188
12175,1788414568.129143000,795,1788414568.083462000,1788414567831771612,297.371387,10,23.238152666,0.000000000,0.441354305
12176,1788414568.139058828,795,1788414568.083462000,1788414567831771612,307.287216,10,24.405816902,0.000000000,0.440560367
12177,1788414568.148965836,795,1788414568.083462000,1788414567831771612,317.194223,10,21.293131179,0.000000000,0.441889175
12178,1788414568.158793449,795,1788414568.083462000,1788414567831771612,327.021837,10,21.293131179,0.000000000,0.447370192
12179,1788414568.168895483,795,1788414568.083462000,1788414567831771612,337.123871,10,21.715948234,0.000000000,0.454955552
12180,1788414568.178842068,795,1788414568.083462000,1788414567831771612,347.070456,10,21.715948234,0.000000000,0.461492631
12181,1788414568.188964844,796,1788414568.179256678,1788414567931192872,257.771969,8,22.231415347,0.000000000,0.465912554
12182,1788414568.198965311,796,1788414568.179256678,1788414567931192872,267.772436,8,22.231415347,0.000000000,0.468303682
12183,1788414568.208840847,796,1788414568.179256678,1788414567931192872,277.647972,8,22.656464825,0.000000000,0.469222573
12184,1788414568.218899488,796,1788414568.179256678,1788414567931192872,287.706614,8,22.656464825,0.000000000,0.469281956
12185,1788414568.229120493,796,1788414568.179256678,1788414567931192872,297.927618,8,23.081514302,0.000000000,0.468961612
12186,1788414568.238891840,796,1788414568.179256678,1788414567931192872,307.698965,8,23.478790056,0.000000000,0.468597175
12187,1788414568.248775005,796,1788414568.179256678,1788414567931192872,317.582130,8,0.000000000,14.500000000,0.472460698
12188,1788414568.259006500,796,1788414568.179256678,1788414567931192872,327.813625,8,0.000000000,14.500000000,0.485330718
12189,1788414568.269314051,797,1788414568.263560295,1788414568032376279,236.937761,11,0.000000000,14.500000000,0.502811096
12190,1788414568.278800726,797,1788414568.263560295,1788414568032376279,246.424437,11,0.000000000,14.500000000,0.517774325
12191,1788414568.288618088,797,1788414568.263560295,1788414568032376279,256.241798,11,21.046862245,0.000000000,0.527841529
12192,1788414568.298722029,797,1788414568.263560295,1788414568032376279,266.345739,11,21.046862245,0.000000000,0.533256471
12193,1788414568.308674335,797,1788414568.263560295,1788414568032376279,276.298046,11,21.460745138,0.000000000,0.535312849
12194,1788414568.318779230,797,1788414568.263560295,1788414568032376279,286.402941,11,21.460745138,0.000000000,0.535418660
12195,1788414568.328804016,797,1788414568.263560295,1788414568032376279,296.427727,11,21.874628032,0.000000000,0.534670127
12196,1788414568.338945627,797,1788414568.263560295,1788414568032376279,306.569338,11,22.052392315,0.000000000,0.533768971
12197,1788414568.348872662,797,1788414568.263560295,1788414568032376279,316.496372,11,0.000000000,14.500000000,0.536377795
12198,1788414568.358957052,797,1788414568.263560295,1788414568032376279,326.580763,11,0.000000000,14.500000000,0.546441460
12199,1788414568.369006157,797,1788414568.263560295,1788414568032376279,336.629868,11,0.000000000,14.500000000,0.560399734
12200,1788414568.379218578,798,1788414568.370753527,1788414568131350557,247.868061,10,0.000000000,14.500000000,0.572438453
12201,1788414568.388784885,798,1788414568.370753527,1788414568131350557,257.434368,10,0.000000000,14.500000000,0.580582857
12202,1788414568.398841381,798,1788414568.370753527,1788414568131350557,267.490864,10,0.000000000,14.500000000,0.584991804
12203,1788414568.409084320,798,1788414568.370753527,1788414568131350557,277.733803,10,0.000000000,14.500000000,0.586688413
12204,1788414568.418973207,798,1788414568.370753527,1788414568131350557,287.622690,10,0.000000000,14.500000000,0.586800580
12205,1788414568.429155111,798,1788414568.370753527,1788414568131350557,297.804594,10,0.000000000,14.500000000,0.586212057
12206,1788414568.439057350,798,1788414568.370753527,1788414568131350557,307.706833,10,22.282233574,0.000000000,0.585707264
12207,1788414568.449221611,798,1788414568.370753527,1788414568131350557,317.871094,10,0.000000000,14.500000000,0.588623650
12208,1788414568.462918758,798,1788414568.370753527,1788414568131350557,331.568241,10,0.000000000,14.500000000,0.598066889
12209,1788414568.468813419,798,1788414568.370753527,1788414568131350557,337.462902,10,0.000000000,14.500000000,0.610658023
12210,1788414568.479231596,799,1788414568.471426964,1788414568232158926,247.072697,10,0.000000000,14.500000000,0.621362699
12211,1788414568.488700151,799,1788414568.471426964,1788414568232158926,256.541252,10,0.000000000,14.500000000,0.628528423
12212,1788414568.498911858,799,1788414568.471426964,1788414568232158926,266.752958,10,0.000000000,14.500000000,0.632359807
12213,1788414568.508946896,799,1788414568.471426964,1788414568232158926,276.787996,10,0.000000000,14.500000000,0.633796749
12214,1788414568.518955708,799,1788414568.471426964,1788414568232158926,286.796808,10,0.000000000,14.500000000,0.633850512
12215,1788414568.529183149,799,1788414568.471426964,1788414568232158926,297.024250,10,0.000000000,14.500000000,0.633303888
12216,1788414568.538856268,799,1788414568.471426964,1788414568232158926,306.697369,10,24.518779581,0.000000000,0.633216545
12217,1788414568.548969984,799,1788414568.471426964,1788414568232158926,316.811085,10,21.456826582,0.000000000,0.636591563
12218,1788414568.558980703,799,1788414568.471426964,1788414568232158926,326.821804,10,21.456826582,0.000000000,0.645339781
12219,1788414568.568753958,799,1788414568.471426964,1788414568232158926,336.595058,10,21.823443854,0.000000000,0.656225680
12220,1788414568.578979731,800,1788414568.571172953,1788414568331371356,247.608423,9,21.726321319,0.000000000,0.665232969
12221,1788414568.589020729,800,1788414568.571172953,1788414568331371356,257.649422,9,22.091322807,0.000000000,0.671138923
12222,1788414568.598973274,800,1788414568.571172953,1788414568331371356,267.601967,9,22.091322807,0.000000000,0.674218461
12223,1788414568.608818769,800,1788414568.571172953,1788414568331371356,277.447462,9,22.456324294,0.000000000,0.675311342
12224,1788414568.618967533,800,1788414568.571172953,1788414568331371356,287.596226,9,22.456324294,0.000000000,0.675282024
12225,1788414568.628896952,800,1788414568.571172953,1788414568331371356,297.525644,9,22.821325782,0.000000000,0.674784261
12226,1788414568.638880968,800,1788414568.571172953,1788414568331371356,307.509661,9,25.956098918,0.000000000,0.674774372
12227,1788414568.648896694,800,1788414568.571172953,1788414568331371356,317.525387,9,23.011402019,0.000000000,0.674580363
12228,1788414568.659081221,800,1788414568.571172953,1788414568331371356,327.709913,9,23.011402019,0.000000000,0.671893197
12229,1788414568.668943405,801,1788414568.664961576,1788414568431859278,237.084150,10,23.204603125,0.000000000,0.667324221
12230,1788414568.679068089,801,1788414568.664961576,1788414568431859278,247.208834,10,23.204603125,0.000000000,0.663126141
12231,1788414568.688737392,801,1788414568.664961576,1788414568431859278,256.878138,10,23.551868666,0.000000000,0.660159475
12232,1788414568.699042082,801,1788414568.664961576,1788414568431859278,267.182827,10,23.551868666,0.000000000,0.658474119
12233,1788414568.708878040,801,1788414568.664961576,1788414568431859278,277.018785,10,23.899134208,0.000000000,0.657763400
12234,1788414568.718785048,801,1788414568.664961576,1788414568431859278,286.925793,10,23.899134208,0.000000000,0.657647886
12235,1788414568.728711128,801,1788414568.664961576,1788414568431859278,296.851873,10,24.246399749,0.000000000,0.657814363
12236,1788414568.739243269,801,1788414568.664961576,1788414568431859278,307.384014,10,25.446474545,0.000000000,0.658271835
12237,1788414568.748892784,801,1788414568.664961576,1788414568431859278,317.033529,10,22.493146629,0.000000000,0.659381807
12238,1788414568.758770466,801,1788414568.664961576,1788414568431859278,326.911211,10,22.493146629,0.000000000,0.661134811
12239,1788414568.769019365,802,1788414568.758901596,1788414568530943339,238.076210,17,24.362234006,0.000000000,0.662930167
12240,1788414568.778683662,802,1788414568.758901596,1788414568530943339,247.740507,17,24.362234006,0.000000000,0.664284130
12241,1788414568.788580894,802,1788414568.758901596,1788414568530943339,257.637739,17,24.702697501,0.000000000,0.665104469
12242,1788414568.798614264,802,1788414568.758901596,1788414568530943339,267.671108,17,24.702697501,0.000000000,0.665488598
12243,1788414568.809017420,802,1788414568.758901596,1788414568530943339,278.074265,17,25.040622113,0.000000000,0.665589440
12244,1788414568.819013596,802,1788414568.758901596,1788414568530943339,288.070440,17,25.040622113,0.000000000,0.665544334
12245,1788414568.828917742,802,1788414568.758901596,1788414568530943339,297.974586,17,25.361058342,0.000000000,0.665448869
12246,1788414568.838842869,802,1788414568.758901596,1788414568530943339,307.899714,17,25.480782960,0.000000000,0.665379783
12247,1788414568.848802090,802,1788414568.758901596,1788414568530943339,317.858934,17,22.533848977,0.000000000,0.665024790
12248,1788414568.858868837,802,1788414568.758901596,1788414568530943339,327.925682,17,22.533848977,0.000000000,0.663939889
12249,1788414568.868838310,802,1788414568.758901596,1788414568530943339,337.895155,17,22.873052357,0.000000000,0.662461606
12250,1788414568.879195213,802,1788414568.758901596,1788414568530943339,348.252058,17,22.873052357,0.000000000,0.661194712
12251,1788414568.889093399,802,1788414568.758901596,1788414568530943339,358.150244,17,23.212255738,0.000000000,0.660341617
12252,1788414568.898802757,802,1788414568.758901596,1788414568530943339,367.859602,17,23.212255738,0.000000000,0.659882292
12253,1788414568.908802986,802,1788414568.758901596,1788414568530943339,377.859831,17,23.551459118,0.000000000,0.659707494
12254,1788414568.918774128,802,1788414568.758901596,1788414568530943339,387.830973,17,23.551459118,0.000000000,0.659698092
12255,1788414568.928755045,802,1788414568.758901596,1788414568530943339,397.811890,17,23.741364934,0.000000000,0.659761244
12256,1788414568.938975811,803,1788414568.927974701,1788414568631528437,307.447433,9,22.817783967,0.000000000,0.659793590
12257,1788414568.948824167,803,1788414568.927974701,1788414568631528437,317.295790,9,0.000000000,14.500000000,0.656160766
12258,1788414568.959018469,803,1788414568.927974701,1788414568631528437,327.490091,9,0.000000000,14.500000000,0.644751563
12259,1788414568.968727827,803,1788414568.927974701,1788414568631528437,337.199450,9,0.000000000,14.500000000,0.629410395
12260,1788414568.978736401,803,1788414568.927974701,1788414568631528437,347.208023,9,0.000000000,14.500000000,0.616326762
12261,1788414568.988782883,803,1788414568.927974701,1788414568631528437,357.254505,9,0.000000000,14.500000000,0.607548138
12262,1788414568.999027491,803,1788414568.927974701,1788414568631528437,367.499113,9,0.000000000,14.500000000,0.602841423
12263,1788414569.008862495,803,1788414568.927974701,1788414568631528437,377.334118,9,0.000000000,14.500000000,0.601065928
12264,1788414569.018869877,803,1788414568.927974701,1788414568631528437,387.341499,9,0.000000000,14.500000000,0.600987890
12265,1788414569.030159950,804,1788414569.017499447,1788414568731623884,298.536062,8,0.000000000,14.500000000,0.601649741
12266,1788414569.040827990,804,1788414569.017499447,1788414568731623884,309.204102,8,22.310151450,0.000000000,0.602687331
12267,1788414569.048777819,804,1788414569.017499447,1788414568731623884,317.153931,8,0.000000000,14.500000000,0.602445124
12268,1788414569.058754444,804,1788414569.017499447,1788414568731623884,327.130556,8,0.000000000,14.500000000,0.598680910
12269,1788414569.068670273,804,1788414569.017499447,1788414568731623884,337.046385,8,0.000000000,14.500000000,0.592749817
12270,1788414569.079121828,804,1788414569.017499447,1788414568731623884,347.497940,8,0.000000000,14.500000000,0.587417225
12271,1788414569.091042995,804,1788414569.017499447,1788414568731623884,359.419107,8,0.000000000,14.500000000,0.583702853
12272,1788414569.098982573,804,1788414569.017499447,1788414568731623884,367.358685,8,0.000000000,14.500000000,0.581625147
12273,1788414569.109237432,805,1788414569.098484755,1788414568832294439,276.942968,9,21.435822581,0.000000000,0.580773178
12274,1788414569.118894339,805,1788414569.098484755,1788414568832294439,286.599874,9,21.435822581,0.000000000,0.580659049
12275,1788414569.129293203,805,1788414569.098484755,1788414568832294439,296.998739,9,21.327972675,0.000000000,0.580887052
12276,1788414569.139067173,805,1788414569.098484755,1788414568832294439,306.772709,9,23.514292443,0.000000000,0.581577418
12277,1788414569.149073362,805,1788414569.098484755,1788414568832294439,316.778898,9,0.000000000,14.500000000,0.580279392
12278,1788414569.158963680,805,1788414569.098484755,1788414568832294439,326.669216,9,0.000000000,14.500000000,0.573327675
12279,1788414569.169242620,805,1788414569.098484755,1788414568832294439,336.948156,9,21.274180838,0.000000000,0.562997731
12280,1788414569.179145813,805,1788414569.098484755,1788414568832294439,346.851349,9,21.274180838,0.000000000,0.553878014
12281,1788414569.189055920,805,1788414569.098484755,1788414568832294439,356.761456,9,21.580551127,0.000000000,0.547604925
12282,1788414569.199115276,806,1788414569.189556837,1788414568931348013,267.767191,8,21.483770137,0.000000000,0.544144159
12283,1788414569.209074259,806,1788414569.189556837,1788414568931348013,277.726173,8,21.780285326,0.000000000,0.542761615
12284,1788414569.218872547,806,1788414569.189556837,1788414568931348013,287.524462,8,21.780285326,0.000000000,0.542614215
12285,1788414569.229028702,806,1788414569.189556837,1788414568931348013,297.680616,8,21.521550824,0.000000000,0.543028377
12286,1788414569.239100695,806,1788414569.189556837,1788414568931348013,307.752609,8,22.583114942,0.000000000,0.545148334
12287,1788414569.248923540,806,1788414569.189556837,1788414568931348013,317.575455,8,0.000000000,14.500000000,0.544208355
12288,1788414569.258921385,806,1788414569.189556837,1788414568931348013,327.573299,8,0.000000000,14.500000000,0.531008351
12289,1788414569.268951654,806,1788414569.189556837,1788414568931348013,337.603569,8,0.000000000,14.500000000,0.509597795
12290,1788414569.279067278,807,1788414569.272870302,1788414569031282146,247.785091,8,0.000000000,14.500000000,0.490183047
12291,1788414569.288951874,807,1788414569.272870302,1788414569031282146,257.669687,8,0.000000000,14.500000000,0.476582167
12292,1788414569.298973322,807,1788414569.272870302,1788414569031282146,267.691135,8,0.000000000,14.500000000,0.468926941
12293,1788414569.308942556,807,1788414569.272870302,1788414569031282146,277.660370,8,21.023664614,0.000000000,0.465752024
12294,1788414569.318973541,807,1788414569.272870302,1788414569031282146,287.691355,8,21.023664614,0.000000000,0.465289613
12295,1788414569.329265594,807,1788414569.272870302,1788414569031282146,297.983408,8,0.000000000,14.500000000,0.466095937
12296,1788414569.339107037,807,1788414569.272870302,1788414569031282146,307.824850,8,22.695181746,0.000000000,0.467593012
12297,1788414569.348885775,807,1788414569.272870302,1788414569031282146,317.603588,8,0.000000000,14.500000000,0.462772555
12298,1788414569.363185883,808,1788414569.359704018,1788414569131449325,231.736422,11,0.000000000,14.500000000,0.442974271
12299,1788414569.368840933,808,1788414569.359704018,1788414569131449325,237.391472,11,21.030542358,0.000000000,0.414943779
12300,1788414569.378857374,808,1788414569.359704018,1788414569131449325,247.407913,11,21.030542358,0.000000000,0.390593670
12301,1788414569.388852835,808,1788414569.359704018,1788414569131449325,257.403374,11,21.312036515,0.000000000,0.374034638
12302,1788414569.398978233,808,1788414569.359704018,1788414569131449325,267.528772,11,21.312036515,0.000000000,0.365016697
12303,1788414569.408929110,808,1788414569.359704018,1788414569131449325,277.479649,11,21.429910416,0.000000000,0.361504378
12304,1788414569.418965578,808,1788414569.359704018,1788414569131449325,287.516117,11,21.429910416,0.000000000,0.361225746
12305,1788414569.430398941,808,1788414569.359704018,1788414569131449325,298.949480,11,21.042981132,0.000000000,0.362389871
12306,1788414569.437586784,808,1788414569.359704018,1788414569131449325,306.137323,11,23.438838665,0.000000000,0.364221209
12307,1788414569.448952913,808,1788414569.359704018,1788414569131449325,317.503452,11,21.394248389,0.000000000,0.359474056
12308,1788414569.459002972,808,1788414569.359704018,1788414569131449325,327.553511,11,21.394248389,0.000000000,0.339306131
12309,1788414569.469232082,809,1788414569.466486216,1788414569231330294,237.901688,10,21.368154592,0.000000000,0.310658855
12310,1788414569.478972197,809,1788414569.466486216,1788414569231330294,247.641802,10,21.368154592,0.000000000,0.285744953
12311,1788414569.488845587,809,1788414569.466486216,1788414569231330294,257.515192,10,21.635810999,0.000000000,0.268788852
12312,1788414569.499837399,809,1788414569.466486216,1788414569231330294,268.507004,10,21.635810999,0.000000000,0.259546147
12313,1788414569.510987043,809,1788414569.466486216,1788414569231330294,279.656649,10,21.574189381,0.000000000,0.255939648
12314,1788414569.518954992,809,1788414569.466486216,1788414569231330294,287.624598,10,21.574189381,0.000000000,0.255646318
12315,1788414569.529126406,809,1788414569.466486216,1788414569231330294,297.796011,10,21.179592299,0.000000000,0.256833213
12316,1788414569.538939953,809,1788414569.466486216,1788414569231330294,307.609558,10,22.330530292,0.000000000,0.258493116
12317,1788414569.548922539,809,1788414569.466486216,1788414569231330294,317.592144,10,0.000000000,14.500000000,0.251334064
12318,1788414569.559315920,809,1788414569.466486216,1788414569231330294,327.985525,10,0.000000000,14.500000000,0.224630012
12319,1788414569.569577217,810,1788414569.559986115,1788414569331454096,238.122940,10,0.000000000,14.500000000,0.187576348
12320,1788414569.579072475,810,1788414569.559986115,1788414569331454096,247.618198,10,0.000000000,14.500000000,0.155613683
12321,1788414569.588967562,810,1788414569.559986115,1788414569331454096,257.513285,10,0.000000000,14.500000000,0.133988094
12322,1788414569.598941088,810,1788414569.559986115,1788414569331454096,267.486811,10,0.000000000,14.500000000,0.122279716
12323,1788414569.608910322,810,1788414569.559986115,1788414569331454096,277.456045,10,0.000000000,14.500000000,0.117773084
12324,1788414569.618948460,810,1788414569.559986115,1788414569331454096,287.494183,10,0.000000000,14.500000000,0.117473901
12325,1788414569.629277945,810,1788414569.559986115,1788414569331454096,297.823668,10,0.000000000,14.500000000,0.119035721
12326,1788414569.638911963,810,1788414569.559986115,1788414569331454096,307.457685,10,22.215946575,0.000000000,0.121213864
12327,1788414569.648993969,810,1788414569.559986115,1788414569331454096,317.539692,10,0.000000000,14.500000000,0.115171723
12328,1788414569.658838749,810,1788414569.559986115,1788414569331454096,327.384472,10,0.000000000,14.500000000,0.090660446
12329,1788414569.669180870,811,1788414569.660212278,1788414569432201472,236.979485,10,21.280450211,0.000000000,0.056209799
12330,1788414569.679140329,811,1788414569.660212278,1788414569432201472,246.938944,10,21.280450211,0.000000000,0.026358143
12331,1788414569.688810825,811,1788414569.660212278,1788414569432201472,256.609440,10,21.509276675,0.000000000,0.006094773
12332,1788414569.699125051,811,1788414569.660212278,1788414569432201472,266.923666,10,21.509276675,0.000000000,-0.004917493
12333,1788414569.709192038,811,1788414569.660212278,1788414569432201472,276.990652,10,21.099266980,0.000000000,-0.009188627
12334,1788414569.719196320,811,1788414569.660212278,1788414569432201472,286.994934,10,21.099266980,0.000000000,-0.009507922
12335,1788414569.729218960,811,1788414569.660212278,1788414569432201472,297.017574,10,0.000000000,14.500000000,-0.008069476
12336,1788414569.738966942,811,1788414569.660212278,1788414569432201472,306.765556,10,24.287944656,0.000000000,-0.005940335
12337,1788414569.748933792,811,1788414569.660212278,1788414569432201472,316.732407,10,22.800956910,0.000000000,-0.014856187
12338,1788414569.758962870,811,1788414569.660212278,1788414569432201472,326.761484,10,22.800956910,0.000000000,-0.048701309
12339,1788414569.769160509,812,1788414569.766676188,1788414569531850367,237.310171,9,22.920463886,0.000000000,-0.095879518
12340,1788414569.778953791,812,1788414569.766676188,1788414569531850367,247.103453,9,22.920463886,0.000000000,-0.136641632
12341,1788414569.788938284,812,1788414569.766676188,1788414569531850367,257.087946,9,22.953688768,0.000000000,-0.164253269
12342,1788414569.798933744,812,1788414569.766676188,1788414569531850367,267.083406,9,22.953688768,0.000000000,-0.179222904
12343,1788414569.808967829,812,1788414569.766676188,1788414569531850367,277.117491,9,22.552862133,0.000000000,-0.185000741
12344,1788414569.818916082,812,1788414569.766676188,1788414569531850367,287.065744,9,22.552862133,0.000000000,-0.185401867
12345,1788414569.828924179,812,1788414569.766676188,1788414569531850367,297.073841,9,22.152035499,0.000000000,-0.183420000
12346,1788414569.839147568,812,1788414569.766676188,1788414569531850367,307.297230,9,25.047409311,0.000000000,-0.180751690
12347,1788414569.848903656,812,1788414569.766676188,1788414569531850367,317.053318,9,23.819395166,0.000000000,-0.191370769
12348,1788414569.859128714,813,1788414569.855345249,1788414569631567019,227.561712,10,0.000000000,14.500000000,-0.207680884
12349,1788414569.868947268,813,1788414569.855345249,1788414569631567019,237.380266,10,0.000000000,14.500000000,-0.188357931
