record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,total_time_ms,task_index,task_name,task_time_ms
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557984944022,1783598557.984944,/apollo/control,apollo.control.ControlCommand,1783598557.984642,8353,8353,control,1783598557818414390,0,0,1.275825,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557992584063,1783598557.992584,/apollo/control,apollo.control.ControlCommand,1783598557.9922252,8354,8354,control,1783598557818414390,0,0,0.836172,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558004714726,1783598558.0047147,/apollo/control,apollo.control.ControlCommand,1783598558.0044465,8355,8355,control,1783598557818414390,0,0,1.02731,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558014745424,1783598558.0147452,/apollo/control,apollo.control.ControlCommand,1783598558.0144207,8356,8356,control,1783598557818414390,0,0,1.017198,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558024349685,1783598558.0243497,/apollo/control,apollo.control.ControlCommand,1783598558.0241444,8357,8357,control,1783598557818414390,0,0,0.754251,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558034651299,1783598558.0346513,/apollo/control,apollo.control.ControlCommand,1783598558.0342705,8358,8358,control,1783598557818414390,0,0,0.902061,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558045613402,1783598558.0456133,/apollo/control,apollo.control.ControlCommand,1783598558.044974,8359,8359,control,1783598557818414390,0,0,1.573174,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558055244703,1783598558.0552447,/apollo/control,apollo.control.ControlCommand,1783598558.054779,8360,8360,control,1783598557818414390,0,0,1.350578,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558063192140,1783598558.0631921,/apollo/control,apollo.control.ControlCommand,1783598558.0626414,8361,8361,control,1783598557818414390,0,0,1.2186409999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558073269239,1783598558.0732691,/apollo/control,apollo.control.ControlCommand,1783598558.07257,8362,8362,control,1783598557818414390,0,0,1.1841130000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558084762710,1783598558.0847626,/apollo/control,apollo.control.ControlCommand,1783598558.0844731,8363,8363,control,1783598557918313833,0,0,1.106896,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558094590973,1783598558.094591,/apollo/control,apollo.control.ControlCommand,1783598558.0943744,8364,8364,control,1783598557918313833,0,0,0.974349,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558105097006,1783598558.105097,/apollo/control,apollo.control.ControlCommand,1783598558.1047256,8365,8365,control,1783598557918313833,0,0,1.326738,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558112658934,1783598558.112659,/apollo/control,apollo.control.ControlCommand,1783598558.1124587,8366,8366,control,1783598557918313833,0,0,1.067663,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558124667740,1783598558.1246676,/apollo/control,apollo.control.ControlCommand,1783598558.1244032,8367,8367,control,1783598557918313833,0,0,1.0003659999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558135494961,1783598558.135495,/apollo/control,apollo.control.ControlCommand,1783598558.1350782,8368,8368,control,1783598557918313833,0,0,1.6429660000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558142882359,1783598558.1428823,/apollo/control,apollo.control.ControlCommand,1783598558.142609,8369,8369,control,1783598557918313833,0,0,1.248561,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558153159365,1783598558.1531594,/apollo/control,apollo.control.ControlCommand,1783598558.152786,8370,8370,control,1783598557918313833,0,0,1.356658,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558163329841,1783598558.1633298,/apollo/control,apollo.control.ControlCommand,1783598558.1629333,8371,8371,control,1783598557918313833,0,0,1.494292,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558172735891,1783598558.172736,/apollo/control,apollo.control.ControlCommand,1783598558.172443,8372,8372,control,1783598557918313833,0,0,1.039887,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558184670551,1783598558.1846704,/apollo/control,apollo.control.ControlCommand,1783598558.1843762,8373,8373,control,1783598558018341881,0,0,1.007118,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558194432670,1783598558.1944327,/apollo/control,apollo.control.ControlCommand,1783598558.194242,8374,8374,control,1783598558018341881,0,0,0.850892,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558204436904,1783598558.204437,/apollo/control,apollo.control.ControlCommand,1783598558.2042048,8375,8375,control,1783598558018341881,0,0,0.820651,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558215249437,1783598558.2152493,/apollo/control,apollo.control.ControlCommand,1783598558.2148964,8376,8376,control,1783598558018341881,0,0,1.526869,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558222454528,1783598558.2224545,/apollo/control,apollo.control.ControlCommand,1783598558.2222152,8377,8377,control,1783598558018341881,0,0,0.852108,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558236601315,1783598558.2366014,/apollo/control,apollo.control.ControlCommand,1783598558.2345865,8378,8378,control,1783598558018341881,0,0,1.2028640000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558242633334,1783598558.242633,/apollo/control,apollo.control.ControlCommand,1783598558.242303,8379,8379,control,1783598558018341881,0,0,0.917933,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558254539483,1783598558.2545395,/apollo/control,apollo.control.ControlCommand,1783598558.2542963,8380,8380,control,1783598558018341881,0,0,0.87742,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558264441027,1783598558.264441,/apollo/control,apollo.control.ControlCommand,1783598558.2642455,8381,8381,control,1783598558118265198,0,0,0.882156,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558274492846,1783598558.274493,/apollo/control,apollo.control.ControlCommand,1783598558.274223,8382,8382,control,1783598558118265198,0,0,0.8266680000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558284258004,1783598558.2842581,/apollo/control,apollo.control.ControlCommand,1783598558.284056,8383,8383,control,1783598558118265198,0,0,0.699433,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558294499393,1783598558.2944994,/apollo/control,apollo.control.ControlCommand,1783598558.2942042,8384,8384,control,1783598558118265198,0,0,0.823531,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558304374090,1783598558.304374,/apollo/control,apollo.control.ControlCommand,1783598558.3041942,8385,8385,control,1783598558118265198,0,0,0.809835,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558314446036,1783598558.314446,/apollo/control,apollo.control.ControlCommand,1783598558.3143113,8386,8386,control,1783598558118265198,0,0,0.775786,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558324348189,1783598558.3243482,/apollo/control,apollo.control.ControlCommand,1783598558.3241653,8387,8387,control,1783598558118265198,0,0,0.802251,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558334437864,1783598558.3344378,/apollo/control,apollo.control.ControlCommand,1783598558.3341978,8388,8388,control,1783598558118265198,0,0,0.807339,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558344705590,1783598558.3447056,/apollo/control,apollo.control.ControlCommand,1783598558.3443584,8389,8389,control,1783598558118265198,0,0,0.955021,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558354687967,1783598558.354688,/apollo/control,apollo.control.ControlCommand,1783598558.3542788,8390,8390,control,1783598558118265198,0,0,0.912845,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558364612328,1783598558.3646123,/apollo/control,apollo.control.ControlCommand,1783598558.3643565,8391,8391,control,1783598558118265198,0,0,0.950285,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558374853589,1783598558.3748536,/apollo/control,apollo.control.ControlCommand,1783598558.374569,8392,8392,control,1783598558218461342,0,0,1.1712479999999998,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558384401657,1783598558.3844016,/apollo/control,apollo.control.ControlCommand,1783598558.3841841,8393,8393,control,1783598558218461342,0,0,0.7925869999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558394825097,1783598558.3948252,/apollo/control,apollo.control.ControlCommand,1783598558.3945005,8394,8394,control,1783598558218461342,0,0,1.103759,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558404847027,1783598558.4048471,/apollo/control,apollo.control.ControlCommand,1783598558.4046044,8395,8395,control,1783598558218461342,0,0,1.208528,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558412472988,1783598558.4124732,/apollo/control,apollo.control.ControlCommand,1783598558.4122834,8396,8396,control,1783598558218461342,0,0,0.888108,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558426766337,1783598558.4267664,/apollo/control,apollo.control.ControlCommand,1783598558.426499,8397,8397,control,1783598558218461342,0,0,0.846635,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558434756943,1783598558.4347568,/apollo/control,apollo.control.ControlCommand,1783598558.4344993,8398,8398,control,1783598558218461342,0,0,0.846028,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558444650680,1783598558.4446507,/apollo/control,apollo.control.ControlCommand,1783598558.4444802,8399,8399,control,1783598558218461342,0,0,0.810507,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558454776099,1783598558.454776,/apollo/control,apollo.control.ControlCommand,1783598558.4545927,8400,8400,control,1783598558218461342,0,0,0.920045,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558464917231,1783598558.4649172,/apollo/control,apollo.control.ControlCommand,1783598558.4646883,8401,8401,control,1783598558318642559,0,0,1.03179,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558474967514,1783598558.4749675,/apollo/control,apollo.control.ControlCommand,1783598558.4746914,8402,8402,control,1783598558318642559,0,0,1.012654,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558485060485,1783598558.4850607,/apollo/control,apollo.control.ControlCommand,1783598558.4847727,8403,8403,control,1783598558318642559,0,0,1.1076320000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558494839564,1783598558.4948397,/apollo/control,apollo.control.ControlCommand,1783598558.4945083,8404,8404,control,1783598558318642559,0,0,0.85406,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558504761812,1783598558.504762,/apollo/control,apollo.control.ControlCommand,1783598558.5045326,8405,8405,control,1783598558318642559,0,0,0.872748,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558514781119,1783598558.5147812,/apollo/control,apollo.control.ControlCommand,1783598558.514549,8406,8406,control,1783598558318642559,0,0,0.9298690000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558524936075,1783598558.5249362,/apollo/control,apollo.control.ControlCommand,1783598558.5247302,8407,8407,control,1783598558318642559,0,0,1.049775,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558535086711,1783598558.5350866,/apollo/control,apollo.control.ControlCommand,1783598558.5347517,8408,8408,control,1783598558318642559,0,0,1.061295,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558545180258,1783598558.54518,/apollo/control,apollo.control.ControlCommand,1783598558.5448725,8409,8409,control,1783598558318642559,0,0,1.177296,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558553029326,1783598558.5530293,/apollo/control,apollo.control.ControlCommand,1783598558.552688,8410,8410,control,1783598558318642559,0,0,1.00603,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558564988435,1783598558.5649884,/apollo/control,apollo.control.ControlCommand,1783598558.5647237,8411,8411,control,1783598558318642559,0,0,1.036878,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558574885723,1783598558.5748856,/apollo/control,apollo.control.ControlCommand,1783598558.5746667,8412,8412,control,1783598558418511398,0,0,1.00155,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558584689186,1783598558.5846891,/apollo/control,apollo.control.ControlCommand,1783598558.584433,8413,8413,control,1783598558418511398,0,0,0.754123,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558594521354,1783598558.5945213,/apollo/control,apollo.control.ControlCommand,1783598558.5943274,8414,8414,control,1783598558418511398,0,0,0.667081,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558605462369,1783598558.6054623,/apollo/control,apollo.control.ControlCommand,1783598558.6052139,8415,8415,control,1783598558418511398,0,0,1.5464529999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558612647172,1783598558.612647,/apollo/control,apollo.control.ControlCommand,1783598558.6124587,8416,8416,control,1783598558418511398,0,0,0.788779,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558624806252,1783598558.6248062,/apollo/control,apollo.control.ControlCommand,1783598558.6245553,8417,8417,control,1783598558418511398,0,0,0.887212,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558634878710,1783598558.6348786,/apollo/control,apollo.control.ControlCommand,1783598558.634618,8418,8418,control,1783598558418511398,0,0,0.920845,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558644870624,1783598558.6448708,/apollo/control,apollo.control.ControlCommand,1783598558.6446245,8419,8419,control,1783598558418511398,0,0,0.9652620000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558655671189,1783598558.6556714,/apollo/control,apollo.control.ControlCommand,1783598558.6552129,8420,8420,control,1783598558418511398,0,0,1.494837,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558665048918,1783598558.6650488,/apollo/control,apollo.control.ControlCommand,1783598558.6645436,8421,8421,control,1783598558418511398,0,0,0.8819319999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558675251651,1783598558.6752517,/apollo/control,apollo.control.ControlCommand,1783598558.674859,8422,8422,control,1783598558418511398,0,0,1.1581919999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558685290861,1783598558.6852908,/apollo/control,apollo.control.ControlCommand,1783598558.6850667,8423,8423,control,1783598558518800752,0,0,1.372467,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558692984984,1783598558.692985,/apollo/control,apollo.control.ControlCommand,1783598558.6927056,8424,8424,control,1783598558518800752,0,0,1.023151,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558704898876,1783598558.7048988,/apollo/control,apollo.control.ControlCommand,1783598558.7046523,8425,8425,control,1783598558518800752,0,0,0.9747650000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558715134921,1783598558.7151349,/apollo/control,apollo.control.ControlCommand,1783598558.7148285,8426,8426,control,1783598558518800752,0,0,1.1557279999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558724661484,1783598558.7246616,/apollo/control,apollo.control.ControlCommand,1783598558.7244387,8427,8427,control,1783598558518800752,0,0,0.756938,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558734794200,1783598558.7347941,/apollo/control,apollo.control.ControlCommand,1783598558.7345438,8428,8428,control,1783598558518800752,0,0,0.8496429999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558744886915,1783598558.744887,/apollo/control,apollo.control.ControlCommand,1783598558.7446144,8429,8429,control,1783598558518800752,0,0,0.922765,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558755506390,1783598558.7555065,/apollo/control,apollo.control.ControlCommand,1783598558.7551436,8430,8430,control,1783598558518800752,0,0,1.429364,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558763376514,1783598558.7633767,/apollo/control,apollo.control.ControlCommand,1783598558.7630517,8431,8431,control,1783598558518800752,0,0,1.351282,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558773208170,1783598558.7732081,/apollo/control,apollo.control.ControlCommand,1783598558.772848,8432,8432,control,1783598558518800752,0,0,1.158704,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558785540084,1783598558.78554,/apollo/control,apollo.control.ControlCommand,1783598558.78522,8433,8433,control,1783598558618209997,0,0,1.518421,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558793072795,1783598558.793073,/apollo/control,apollo.control.ControlCommand,1783598558.7927532,8434,8434,control,1783598558618209997,0,0,1.076943,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558804759901,1783598558.8047597,/apollo/control,apollo.control.ControlCommand,1783598558.8045335,8435,8435,control,1783598558618209997,0,0,0.8659,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558814684261,1783598558.8146842,/apollo/control,apollo.control.ControlCommand,1783598558.8145318,8436,8436,control,1783598558618209997,0,0,0.905676,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558825238551,1783598558.8252385,/apollo/control,apollo.control.ControlCommand,1783598558.8249354,8437,8437,control,1783598558618209997,0,0,1.277874,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558833548586,1783598558.8335485,/apollo/control,apollo.control.ControlCommand,1783598558.8332536,8438,8438,control,1783598558618209997,0,0,1.549493,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558845017128,1783598558.8450172,/apollo/control,apollo.control.ControlCommand,1783598558.8447325,8439,8439,control,1783598558618209997,0,0,1.046479,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558855648922,1783598558.855649,/apollo/control,apollo.control.ControlCommand,1783598558.855234,8440,8440,control,1783598558618209997,0,0,1.526965,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558863176418,1783598558.8631763,/apollo/control,apollo.control.ControlCommand,1783598558.8628948,8441,8441,control,1783598558618209997,0,0,1.215761,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558873293997,1783598558.873294,/apollo/control,apollo.control.ControlCommand,1783598558.8729637,8442,8442,control,1783598558618209997,0,0,1.26533,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558883162262,1783598558.8831623,/apollo/control,apollo.control.ControlCommand,1783598558.8828788,8443,8443,control,1783598558718256840,0,0,1.1962400000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558892851259,1783598558.892851,/apollo/control,apollo.control.ControlCommand,1783598558.8926458,8444,8444,control,1783598558718256840,0,0,0.9731650000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558904957570,1783598558.9049578,/apollo/control,apollo.control.ControlCommand,1783598558.9047182,8445,8445,control,1783598558718256840,0,0,1.014478,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558914812298,1783598558.9148123,/apollo/control,apollo.control.ControlCommand,1783598558.9145744,8446,8446,control,1783598558718256840,0,0,0.898797,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558925470781,1783598558.9254708,/apollo/control,apollo.control.ControlCommand,1783598558.925107,8447,8447,control,1783598558718256840,0,0,1.434868,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558932972324,1783598558.9329722,/apollo/control,apollo.control.ControlCommand,1783598558.9326406,8448,8448,control,1783598558718256840,0,0,0.9679180000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558945118508,1783598558.9451184,/apollo/control,apollo.control.ControlCommand,1783598558.944851,8449,8449,control,1783598558718256840,0,0,1.1475039999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558955112630,1783598558.9551127,/apollo/control,apollo.control.ControlCommand,1783598558.9547884,8450,8450,control,1783598558718256840,0,0,1.076623,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558964953085,1783598558.9649532,/apollo/control,apollo.control.ControlCommand,1783598558.9646573,8451,8451,control,1783598558718256840,0,0,0.968301,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558975887828,1783598558.9758878,/apollo/control,apollo.control.ControlCommand,1783598558.974928,8452,8452,control,1783598558818488885,0,0,1.2098090000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558983055191,1783598558.983055,/apollo/control,apollo.control.ControlCommand,1783598558.9827514,8453,8453,control,1783598558818488885,0,0,1.073166,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558995103197,1783598558.9951031,/apollo/control,apollo.control.ControlCommand,1783598558.9948144,8454,8454,control,1783598558818488885,0,0,1.129712,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559005487884,1783598559.005488,/apollo/control,apollo.control.ControlCommand,1783598559.0050685,8455,8455,control,1783598558818488885,0,0,1.399635,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559013264727,1783598559.0132647,/apollo/control,apollo.control.ControlCommand,1783598559.0129802,8456,8456,control,1783598558818488885,0,0,1.2939379999999998,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559023398691,1783598559.0233986,/apollo/control,apollo.control.ControlCommand,1783598559.0229793,8457,8457,control,1783598558818488885,0,0,1.2953459999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559033542479,1783598559.0335424,/apollo/control,apollo.control.ControlCommand,1783598559.0331964,8458,8458,control,1783598558818488885,0,0,1.4951249999999998,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559043358454,1783598559.0433586,/apollo/control,apollo.control.ControlCommand,1783598559.0430362,8459,8459,control,1783598558818488885,0,0,1.323187,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559053182110,1783598559.0531821,/apollo/control,apollo.control.ControlCommand,1783598559.052904,8460,8460,control,1783598558818488885,0,0,1.201169,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559063113895,1783598559.063114,/apollo/control,apollo.control.ControlCommand,1783598559.0628042,8461,8461,control,1783598558818488885,0,0,1.1269909999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559073202322,1783598559.0732024,/apollo/control,apollo.control.ControlCommand,1783598559.0729096,8462,8462,control,1783598558918435783,0,0,1.215568,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559083140699,1783598559.0831406,/apollo/control,apollo.control.ControlCommand,1783598559.082851,8463,8463,control,1783598558918435783,0,0,1.199729,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559093115268,1783598559.0931153,/apollo/control,apollo.control.ControlCommand,1783598559.0928552,8464,8464,control,1783598558918435783,0,0,1.213937,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559102619399,1783598559.1026194,/apollo/control,apollo.control.ControlCommand,1783598559.1023805,8465,8465,control,1783598558918435783,0,0,0.723882,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559115537945,1783598559.115538,/apollo/control,apollo.control.ControlCommand,1783598559.11517,8466,8466,control,1783598558918435783,0,0,1.5199250000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559122912159,1783598559.1229122,/apollo/control,apollo.control.ControlCommand,1783598559.1226182,8467,8467,control,1783598558918435783,0,0,0.913773,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559135656783,1783598559.1356566,/apollo/control,apollo.control.ControlCommand,1783598559.135277,8468,8468,control,1783598558918435783,0,0,1.5617809999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559143682845,1783598559.1436827,/apollo/control,apollo.control.ControlCommand,1783598559.1432128,8469,8469,control,1783598558918435783,0,0,1.486933,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559153536453,1783598559.1535366,/apollo/control,apollo.control.ControlCommand,1783598559.1531634,8470,8470,control,1783598558918435783,0,0,1.4807240000000002,-1,,
