record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,throttle,brake,steering_target,steering_rate,speed_target,acceleration_target,gear_location
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541335171464,1783598541.3351717,/apollo/control,apollo.control.ControlCommand,1783598541.3348882,6688,6688,control,1783598540918726059,0,0,24.920157439365948,0.0,0.10451517111066463,100.0,0.0,1.784244844494303,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541342432549,1783598541.3424325,/apollo/control,apollo.control.ControlCommand,1783598541.342253,6689,6689,control,1783598540918726059,0,0,24.923226782438583,0.0,0.09104878318742984,100.0,0.0,1.7852198518432791,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541355653358,1783598541.3556533,/apollo/control,apollo.control.ControlCommand,1783598541.3551843,6690,6690,control,1783598540918726059,0,0,25.171598862984617,0.0,0.07953799665980418,100.0,0.0,1.8494546130490188,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541363717878,1783598541.3637178,/apollo/control,apollo.control.ControlCommand,1783598541.3631184,6691,6691,control,1783598540918726059,0,0,25.176671666069588,0.0,0.07180173780671353,100.0,0.0,1.8505304607330793,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541373231663,1783598541.3732316,/apollo/control,apollo.control.ControlCommand,1783598541.3728716,6692,6692,control,1783598540918726059,0,0,25.480024866346113,0.0,0.06764570501625385,100.0,0.0,1.9148660622739024,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541383317297,1783598541.3833172,/apollo/control,apollo.control.ControlCommand,1783598541.3830106,6693,6693,control,1783598540918726059,0,0,25.485573148600192,0.0,0.06607146360628133,100.0,0.0,1.9160427502930473,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541393276240,1783598541.3932762,/apollo/control,apollo.control.ControlCommand,1783598541.3928883,6694,6694,control,1783598540918726059,0,0,25.789402691674656,0.0,0.06599498846006902,100.0,0.0,1.980479375328652,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541403571156,1783598541.4035711,/apollo/control,apollo.control.ControlCommand,1783598541.4032166,6695,6695,control,1783598541018617000,0,0,25.796079429136242,0.0,0.06625237943349968,100.0,0.0,1.9818953878201295,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541413141199,1783598541.4131413,/apollo/control,apollo.control.ControlCommand,1783598541.412828,6696,6696,control,1783598541018617000,0,0,26.100817949644384,0.0,0.0659436525560931,100.0,0.0,2.0465247901527244,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541422984525,1783598541.4229844,/apollo/control,apollo.control.ControlCommand,1783598541.4227605,6697,6697,control,1783598541018617000,0,0,25.092875264493685,0.0,0.06519798039491975,100.0,0.0,1.7591071759375128,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541433055214,1783598541.4330552,/apollo/control,apollo.control.ControlCommand,1783598541.4327662,6698,6698,control,1783598541018617000,0,0,24.90011237914193,0.0,0.06421135262661942,100.0,0.0,1.707633444922462,GEAR_DRIVE
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541443171535,1783598541.4431715,/apollo/control,apollo.control.ControlCommand,1783598541.4428265,6699,6699,control,1783598541018617000,0,0,24.90283036347765,0.0,0.06274682914035538,100.0,0.0,1.708506774759001,GEAR_DRIVE
