control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
6963,1783598544.0845985,-0.20447887717123567,26.11641830398525,0.0,1783598544.1202426,35.6440544128418,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,37.24861145019531,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6964,1783598544.0942378,-0.20480564001781026,26.47433780107898,0.0,1783598544.1202426,26.004791259765625,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,27.60934829711914,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6965,1783598544.1042964,-0.20502234342274567,26.47718756760089,0.0,1783598544.1202426,15.946149826049805,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,17.55070686340332,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6966,1783598544.1146078,-0.2051369234147007,26.835533690431433,0.0,1783598544.1202426,5.634784698486328,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,7.239341735839844,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6967,1783598544.1241195,-0.20735239192636945,26.745216194840427,0.0,1783598544.1202426,-3.876924514770508,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,-2.272367477416992,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6968,1783598544.1343534,-0.21423907533383335,27.099238766471064,0.0,1783598544.1202426,-14.110803604125977,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,-12.506246566772461,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6969,1783598544.1447582,-0.22351841322749263,27.484437015586842,0.0,1783598544.1202426,-24.515628814697266,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,-22.91107177734375,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6970,1783598544.1527176,-0.2314383308899477,27.489405988859172,0.0,1783598544.1202426,-32.47499465942383,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,-30.870437622070312,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6971,1783598544.164869,-0.236755323036364,27.733531688698275,0.0,1783598544.1202426,-44.626474380493164,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,-43.02191734313965,123.14556121826172,-132.98960876464844,-0.00035345850429857606
6972,1783598544.1729596,-0.23968284281932575,27.658154289622946,0.0,1783598544.2214346,48.475027084350586,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,48.16770553588867,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6973,1783598544.183066,-0.24099765239260634,27.66365729001358,0.0,1783598544.2214346,38.36870193481445,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,38.06138038635254,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6974,1783598544.1924462,-0.2413669465278096,27.83021050437445,0.0,1783598544.2214346,28.988361358642578,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,28.681039810180664,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6975,1783598544.2041984,-0.24124074366233195,27.836247531883387,0.0,1783598544.2214346,17.23623275756836,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,16.928911209106445,123.66302490234375,-132.98995971679688,-0.00048642392754105757
