timestamp,x,y,speed,acceleration,heading,throttle,brake,steering
1788414589.131275415,-395.311157227,-26.835166931,13.803403317,0.136944312,-0.005872681,61.400859833,0.000000000,0.163330927
1788414589.231795549,-393.921661377,-26.842382431,13.975287772,0.149443187,-0.004911167,66.815742493,0.000000000,0.215062171
1788414589.331763268,-392.513671875,-26.848266602,14.167790058,0.177711686,-0.003795409,67.935798645,0.000000000,0.254795641
1788414589.431817532,-391.085937500,-26.852653503,14.367916898,0.166762816,-0.002597187,66.744720459,0.000000000,0.242865413
1788414589.531853676,-389.638092041,-26.855421066,14.570331614,0.177700533,-0.001350343,67.516967773,0.000000000,0.255105168
1788414589.632230997,-388.169952393,-26.856468201,14.770810095,0.172999665,-0.000093357,66.047080994,0.000000000,0.241110981
1788414589.731642485,-386.682281494,-26.855773926,14.962088574,0.167461195,0.001137265,64.673797607,0.000000000,0.231429756
1788414589.831228495,-385.176116943,-26.853355408,15.141705455,0.155112225,0.002294672,63.469581604,0.000000000,0.204171360
1788414589.932464123,-383.652526855,-26.849300385,15.308945618,0.220527896,0.003400179,62.496650696,0.000000000,0.203131884
1788414590.031969547,-382.112915039,-26.843397141,15.465963794,0.036179729,0.004430538,61.690567017,0.000000000,0.170610070
1788414590.131977797,-380.557891846,-26.836114883,15.620628774,0.193275669,0.005350741,63.155490875,0.000000000,0.158329248
1788414590.231564760,-378.987213135,-26.827281952,15.780499722,0.070827376,0.006190294,64.082420349,0.000000000,0.141720951
1788414590.332084179,-377.400268555,-26.817176819,15.942548511,0.127135486,0.006942360,63.426708221,0.000000000,0.120749712
1788414590.431859493,-375.797210693,-26.805831909,16.100862807,0.094375178,0.007603343,62.596035004,0.000000000,0.104400225
1788414590.531823158,-374.178741455,-26.793466568,16.252739536,0.065565995,0.008114100,61.907775879,0.000000000,0.060016796
1788414590.632233381,-372.545654297,-26.780239105,16.391098198,0.059716503,0.008490007,59.422885895,0.000000000,0.047659323
1788414590.731892586,-370.899536133,-26.766300201,16.515176040,0.029356146,0.008768433,58.910415649,0.000000000,0.032857846
1788414590.831869125,-369.241485596,-26.751817703,16.636998667,-0.031168640,0.008918386,60.562984467,0.000000000,0.001532215
1788414590.931215525,-367.570953369,-26.737091064,16.767814960,0.021484882,0.008953035,62.504623413,0.000000000,-0.007786275
1788414591.032239199,-365.886932373,-26.722215652,16.901084204,-0.018258134,0.008893402,60.539741516,0.000000000,-0.028133960
1788414591.132752657,-364.195465088,-26.707408905,16.909483345,-0.015291476,0.008751699,61.737644196,0.000000000,-0.036859430
1788414591.232007980,-362.493743896,-26.692726135,17.162694560,-0.031203125,0.008549279,62.063236237,0.000000000,-0.045047440
1788414591.331865311,-360.763671875,-26.678129196,17.395800371,-0.044389581,0.008294113,61.114318848,0.000000000,-0.052757218
1788414591.440699339,-359.014068604,-26.663812637,17.557409369,-0.054379566,0.007986622,61.132675171,0.000000000,-0.060080498
1788414591.546256781,-357.257019043,-26.649967194,17.509297044,-0.060133073,0.007637999,0.000000000,29.940446854,-0.066035226
1788414591.645132780,-355.520904541,-26.636886597,17.226199063,-0.071930789,0.007247003,0.000000000,29.675447464,-0.075568430
1788414591.731937170,-353.818237305,-26.624713898,16.864418744,-0.078165927,0.006810285,0.000000000,29.637622833,-0.080845281
1788414591.831358910,-352.153259277,-26.613508224,16.478168690,-0.077911381,0.006358670,0.000000000,29.433000565,-0.077418864
1788414591.931692362,-350.527252197,-26.603284836,16.086618219,-0.076747783,0.005901169,0.000000000,29.406106949,-0.081468865
1788414592.031708956,-348.940124512,-26.594039917,15.698936072,-0.076441674,0.005447921,0.000000000,28.899097443,-0.078599066
1788414592.131532907,-347.391357422,-26.585739136,15.316372856,-0.074157336,0.005001057,0.000000000,28.782865524,-0.080982678
1788414592.232149601,-345.880493164,-26.578330994,14.940177062,-0.069494038,0.004570707,0.000000000,28.542634964,-0.076132387
1788414592.331412792,-344.398620605,-26.571720123,14.738635484,-0.062387080,0.004165894,0.000000000,28.334814072,-0.073110163
1788414592.431803942,-342.951293945,-26.565874100,14.160555408,-0.062339277,0.003770728,0.000000000,28.592309952,-0.076047271
1788414592.531457186,-341.568969727,-26.560834885,13.564227790,-0.054076425,0.003381347,0.000000000,28.820089340,-0.072677590
1788414592.631604910,-340.240417480,-26.556491852,13.049599968,-0.047657717,0.003038641,0.000000000,28.338941574,-0.058765877
1788414592.732003689,-338.960937500,-26.552753448,12.573598826,-0.036832429,0.002741210,0.000000000,28.431028366,-0.057505019
1788414592.832574368,-337.728515625,-26.549583435,12.120665730,-0.044405009,0.002448258,0.000000000,28.083463669,-0.068064950
1788414592.932691097,-336.540710449,-26.546903610,11.683897642,-0.039298354,0.002159118,0.000000000,27.764648438,-0.062695563
1788414593.032199860,-335.395721436,-26.544607162,11.262016577,-0.036804634,0.001840699,0.000000000,27.515735626,-0.055540603
1788414593.132364273,-334.279693604,-26.542520523,11.111317792,0.008683623,0.001659758,0.000000000,27.542892456,-0.007027170
1788414593.231934071,-333.215820312,-26.541320801,10.164753697,-0.102712493,0.001291792,0.000000000,28.656614304,-0.250698537
1788414593.332223892,-332.247375488,-26.540981293,9.325532221,-0.118387349,0.000786879,0.000000000,28.680683136,-0.211444005
1788414593.431904554,-331.351989746,-26.540859222,8.669266434,-0.035768691,0.000233173,0.000000000,27.857473373,-0.129608095
1788414593.532396078,-330.516235352,-26.540313721,8.107386079,0.151569541,0.000266365,0.000000000,27.349519730,0.193494976
1788414593.631905794,-329.734405518,-26.539388657,7.585583236,0.122452266,0.000637178,0.000000000,26.789194107,0.158293158
1788414593.731989145,-328.995849609,-26.538387299,7.295732554,0.053328942,0.001191524,0.000000000,26.492891312,0.119464330
1788414593.831520081,-328.288757324,-26.536861420,6.688337964,-0.127080978,0.000842161,0.000000000,26.675102234,0.060868461
1788414593.931709766,-327.764801025,-26.533630371,4.141796233,-1.114792861,-0.005542388,0.000000000,28.497945786,-1.184786558
1788414594.031720638,-327.477294922,-26.531452179,1.865736333,-0.857772961,-0.013901506,0.000000000,28.624116898,-1.032408118
1788414594.131719828,-327.412475586,-26.528846741,0.000744788,0.390547170,-0.018327380,0.000000000,22.430437088,-1.017123342
1788414594.231764078,-327.411560059,-26.528871536,0.002273033,0.536738851,-0.018327817,0.000000000,35.000000000,-2.328041077
1788414594.331189871,-327.410644531,-26.528886795,0.001672089,-0.004511715,-0.018327698,0.000000000,35.000000000,-2.306764841
1788414594.431560278,-327.410156250,-26.528892517,0.000987383,0.000790929,-0.018327554,0.000000000,35.000000000,-2.306387901
1788414594.531810522,-327.409790039,-26.528898239,0.000546885,0.001049292,-0.018327548,0.000000000,35.000000000,-2.306455851
1788414594.631450891,-327.409576416,-26.528900146,0.000297601,0.000391338,-0.018327650,0.000000000,35.000000000,-2.306390285
1788414594.731974125,-327.409515381,-26.528900146,0.000155162,0.000428900,-0.018327902,0.000000000,21.186805725,0.034781180
1788414594.831360340,-327.409454346,-26.528903961,0.000123699,-0.000404083,-0.018328176,0.000000000,21.185762405,-0.007038347
1788414594.931696892,-327.409393311,-26.528903961,0.000081989,0.000541541,-0.018328467,0.000000000,27.590202332,-0.002375263
