record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,decision_scope,decision_json
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555972952217,1783598555.9729524,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.9720993,396,396,planning,1783598555818411490,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556075227904,1783598556.075228,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.0736392,397,397,planning,1783598555918442910,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556180729842,1783598556.1807299,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.1799703,398,398,planning,1783598556018558441,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556259335091,1783598556.2593353,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.2587564,399,399,planning,1783598556118420101,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556367497507,1783598556.3674974,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.366858,400,400,planning,1783598556218424149,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556454758893,1783598556.454759,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.4541276,401,401,planning,1783598556318463641,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556562401041,1783598556.562401,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.56152,402,402,planning,1783598556418472706,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556677303549,1783598556.6773036,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.6763737,403,403,planning,1783598556518592016,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556782568266,1783598556.7825682,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.781673,404,404,planning,1783598556618285990,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556865343724,1783598556.8653438,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.8640335,405,405,planning,1783598556718533691,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556975298213,1783598556.9752984,/apollo/planning,apollo.planning.ADCTrajectory,1783598556.9743836,406,406,planning,1783598556818447273,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557070425478,1783598557.0704255,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.0696337,407,407,planning,1783598556918321018,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557156072075,1783598557.1560721,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.1552186,408,408,planning,1783598557018417488,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557258608216,1783598557.258608,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.2577467,409,409,planning,1783598557118343022,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557356160945,1783598557.356161,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.355419,410,410,planning,1783598557218329271,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557453644489,1783598557.4536445,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.452854,411,411,planning,1783598557318519892,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557571196051,1783598557.571196,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.5700288,412,412,planning,1783598557419390372,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557669825893,1783598557.6698258,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.6688743,413,413,planning,1783598557518696490,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557767968908,1783598557.7679691,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.7673144,414,414,planning,1783598557618473101,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557858474210,1783598557.8584743,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.8577487,415,415,planning,1783598557718276067,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557976161660,1783598557.9761615,/apollo/planning,apollo.planning.ADCTrajectory,1783598557.9754107,416,416,planning,1783598557818414390,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558077634068,1783598558.077634,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.0769243,417,417,planning,1783598557918313833,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558171705732,1783598558.171706,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.1707628,418,418,planning,1783598558018341881,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558259925157,1783598558.2599254,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.259169,419,419,planning,1783598558118265198,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558368675168,1783598558.368675,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.3680663,420,420,planning,1783598558218461342,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558459033694,1783598558.4590335,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.458331,421,421,planning,1783598558318642559,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558563819747,1783598558.56382,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.5631335,422,422,planning,1783598558418511398,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558681977248,1783598558.6819773,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.6811023,423,423,planning,1783598558518800752,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558778706133,1783598558.778706,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.777156,424,424,planning,1783598558618209997,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558879629349,1783598558.8796294,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.878949,425,425,planning,1783598558718256840,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558968105769,1783598558.9681058,/apollo/planning,apollo.planning.ADCTrajectory,1783598558.967395,426,426,planning,1783598558818488885,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559068698388,1783598559.0686984,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.0679784,427,427,planning,1783598558918435783,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559181602056,1783598559.181602,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.1808648,428,428,planning,1783598559018689951,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559278968391,1783598559.2789683,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.278277,429,429,planning,1783598559118452352,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559373352764,1783598559.3733528,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.3727057,430,430,planning,1783598559218431545,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559453323851,1783598559.4533238,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.4526334,431,431,planning,1783598559318517430,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559553085866,1783598559.553086,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.55248,432,432,planning,1783598559418650949,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559653889944,1783598559.6538901,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.6532607,433,433,planning,1783598559519198269,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559760127600,1783598559.7601275,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.7595735,434,434,planning,1783598559618528697,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559870139997,1783598559.8701398,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.8692646,435,435,planning,1783598559718399481,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559954552105,1783598559.9545522,/apollo/planning,apollo.planning.ADCTrajectory,1783598559.9539685,436,436,planning,1783598559818462255,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560067814435,1783598560.0678144,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.067061,437,437,planning,1783598559918364934,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560165752489,1783598560.1657526,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.164753,438,438,planning,1783598560018458525,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560281105311,1783598560.2811055,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.2797067,439,439,planning,1783598560118280446,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560353328451,1783598560.3533285,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.3525195,440,440,planning,1783598560218342429,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560465747729,1783598560.4657476,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.465075,441,441,planning,1783598560318487087,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560570083728,1783598560.5700839,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.5692086,442,442,planning,1783598560419200552,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560667990261,1783598560.6679902,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.6671941,443,443,planning,1783598560518712993,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560782713891,1783598560.782714,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.782048,444,444,planning,1783598560618349298,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560855271276,1783598560.855271,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.8540301,445,445,planning,1783598560718328507,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.04224158511965,
      ""y"": -133.6712580885276
    },
    ""stop_heading"": -0.01397594190911452,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560972009749,1783598560.9720097,/apollo/planning,apollo.planning.ADCTrajectory,1783598560.971177,446,446,planning,1783598560818403592,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_HEAD_VEHICLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 306.8535170693404,
      ""y"": -133.7113305888394
    },
    ""stop_heading"": -0.014220796710158549,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561079796707,1783598561.0797968,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.079101,447,447,planning,1783598560918695730,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.3046159176098,
      ""y"": -133.67492078849307
    },
    ""stop_heading"": -0.014011436293764076,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561177610504,1783598561.1776104,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.176579,448,448,planning,1783598561018290324,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_HEAD_VEHICLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 307.6983806908696,
      ""y"": -133.72270072900488
    },
    ""stop_heading"": -0.014092439849174875,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561274900037,1783598561.2749,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.2742178,449,449,planning,1783598561118343291,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_HEAD_VEHICLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.5977354902252,
      ""y"": -133.67896155295685
    },
    ""stop_heading"": -0.014012028293016864,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561388484611,1783598561.3884847,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.3878794,450,450,planning,1783598561219098342,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_HEAD_VEHICLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 306.4769962265614,
      ""y"": -133.70553274685662
    },
    ""stop_heading"": -0.014161195482229008,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561460595845,1783598561.460596,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.459866,451,451,planning,1783598561318735003,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367287298292,
      ""y"": -133.85608267519254
    },
    ""stop_heading"": 0.019053700804023563,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561626624438,1783598561.6266246,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.6260083,452,452,planning,1783598561418408562,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_HEAD_VEHICLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 307.3167673108763,
      ""y"": -133.71789591640825
    },
    ""stop_heading"": -0.01421450223680014,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561673128312,1783598561.6731281,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.6723258,453,453,planning,1783598561518475324,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 132"",
    ""stop_point"": {
      ""x"": 304.02368087978624,
      ""y"": -133.67099516319539
    },
    ""stop_heading"": -0.013975835932212782,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561768908448,1783598561.7689085,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.7683158,454,454,planning,1783598561618447031,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367250652072,
      ""y"": -133.8577448302482
    },
    ""stop_heading"": 0.01761463972949709,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561891804895,1783598561.891805,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.8909204,455,455,planning,1783598561718373336,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367281528255,
      ""y"": -133.8562928027945
    },
    ""stop_heading"": 0.018982852119957427,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598561979530904,1783598561.979531,/apollo/planning,apollo.planning.ADCTrajectory,1783598561.9789524,456,456,planning,1783598561818527288,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 132"",
    ""stop_point"": {
      ""x"": 304.01946615734585,
      ""y"": -133.67111208164354
    },
    ""stop_heading"": -0.013982376165375163,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562056982468,1783598562.0569825,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.056416,457,457,planning,1783598561918340805,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63671922275125,
      ""y"": -133.85823932304348
    },
    ""stop_heading"": 0.017887696329275594,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562214957926,1783598562.2149577,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.2142808,458,458,planning,1783598562018325259,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63671793681505,
      ""y"": -133.858063904547
    },
    ""stop_heading"": 0.018470865646414435,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562275582890,1783598562.275583,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.2750242,459,459,planning,1783598562118434448,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.29984561488993,
      ""y"": -133.67495368289116
    },
    ""stop_heading"": -0.01405055367283549,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562359210699,1783598562.3592107,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.3584092,460,460,planning,1783598562218180454,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63672482953797,
      ""y"": -133.85779494550567
    },
    ""stop_heading"": 0.017636987898310637,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562459751797,1783598562.4597516,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.4590702,461,461,planning,1783598562318650097,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.33405873672734,
      ""y"": -133.67556418447123
    },
    ""stop_heading"": -0.01406746430543206,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562554487567,1783598562.5544875,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.5537724,462,462,planning,1783598562418356198,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.14326259439645,
      ""y"": -133.6727752872439
    },
    ""stop_heading"": -0.014018055623424073,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562667345411,1783598562.6673455,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.666641,463,463,planning,1783598562518449256,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367242997497,
      ""y"": -133.85724843928216
    },
    ""stop_heading"": 0.018683912536771978,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562764026680,1783598562.7640266,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.763243,464,464,planning,1783598562619207367,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367292471467,
      ""y"": -133.85625101607374
    },
    ""stop_heading"": 0.01899656144704387,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562859450236,1783598562.85945,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.8588572,465,465,planning,1783598562718411322,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.15649624970735,
      ""y"": -133.673109214699
    },
    ""stop_heading"": -0.0140314866959969,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598562952023224,1783598562.9520233,/apollo/planning,apollo.planning.ADCTrajectory,1783598562.9514291,466,466,planning,1783598562818257943,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_OBSTACLE"",
    ""reason"": ""stop by 129"",
    ""stop_point"": {
      ""x"": 304.1476737991316,
      ""y"": -133.67291195950838
    },
    ""stop_heading"": -0.014027706983263106,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598563063339031,1783598563.063339,/apollo/planning,apollo.planning.ADCTrajectory,1783598563.062441,467,467,planning,1783598562918381305,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.636720380155,
      ""y"": -133.8579543187742
    },
    ""stop_heading"": 0.018500226256145207,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598563164946480,1783598563.1649463,/apollo/planning,apollo.planning.ADCTrajectory,1783598563.1641927,468,468,planning,1783598563019070693,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367382288719,
      ""y"": -133.85577357485028
    },
    ""stop_heading"": 0.019324446851635094,
    ""change_lane_type"": ""FORWARD""
  }
}"
