run_id,trace_id,control_output_count,first_output_mono_ns,last_output_mono_ns,first_output_wall_s,last_output_wall_s,reuse_span_ms,primary_parent_trace_id,data_ts_ns,is_first_causal_trace,is_selected_post_t2_trace
202607271131,17293896665878496387,9,3931446462720,3931525424032,1785123112.028733,1785123112.1076953,78.961312,72131690813719731,1785123111745274304,False,False
202607271131,17293896665878496388,10,3931535549248,3931625491488,1785123112.1178207,1785123112.2077641,89.94224,72131690813719732,1785123111845081792,False,False
202607271131,17293896665878496389,9,3931635844672,3931715031456,1785123112.2181175,1785123112.297305,79.186784,72131690813719733,1785123111945162065,False,False
202607271131,17293896665878496390,10,3931725190624,3931816786624,1785123112.3074646,1785123112.3990617,91.596,72131690813719734,1785123112044852387,False,False
202607271131,17293896665878496391,9,3931826911872,3931905280032,1785123112.409187,1785123112.4875562,78.36816,72131690813719735,1785123112144867155,False,False
202607271131,17293896665878496392,9,3931915452128,3931995079712,1785123112.4977286,1785123112.577357,79.627584,72131690813719736,1785123112245763174,False,False
202607271131,17293896665878496393,12,3932005522048,3932117573120,1785123112.5877995,1785123112.699852,112.051072,72131690813719737,1785123112345429264,False,False
202607271131,17293896665878496394,11,3932125717504,3932225250112,1785123112.7079966,1785123112.8075304,99.532608,72131690813719738,1785123112445527824,False,False
202607271131,17293896665878496395,9,3932235295264,3932317338208,1785123112.8175757,1785123112.8996198,82.042944,72131690813719739,1785123112545456552,False,False
202607271131,17293896665878496396,11,3932325265600,3932425557184,1785123112.9075472,1785123113.0078402,100.291584,72131690813719740,1785123112645160945,False,False
202607271131,17293896665878496397,9,3932435536416,3932515796768,1785123113.0178196,1785123113.0980809,80.260352,72131690813719741,1785123112744989416,False,False
202607271131,17293896665878496398,10,3932527913824,3932615217056,1785123113.1101983,1785123113.1975026,87.303232,72131690813719742,1785123112845149243,False,False
202607271131,17293896665878496399,9,3932626269920,3932706049920,1785123113.2085555,1785123113.2883365,79.78,72131690813719743,1785123112945370660,False,False
202607271131,17293896665878496400,11,3932717275936,3932815687200,1785123113.2995627,1785123113.3979752,98.411264,72131690813719744,1785123113044876553,False,False
202607271131,17293896665878496401,9,3932825232832,3932905518880,1785123113.407521,1785123113.4878082,80.286048,72131690813719745,1785123113144980086,False,False
202607271131,17293896665878496402,11,3932915721408,3933015549216,1785123113.4980109,1785123113.5978398,99.827808,72131690813719746,1785123113245706598,False,False
202607271131,17293896665878496403,10,3933025994656,3933115338112,1785123113.6082854,1785123113.6976302,89.343456,72131690813719747,1785123113344818647,False,False
202607271131,17293896665878496404,8,3933125456928,3933195555904,1785123113.7077491,1785123113.777849,70.098976,72131690813719748,1785123113444837198,False,False
202607271131,17293896665878496405,11,3933205700416,3933305512672,1785123113.7879937,1785123113.8878071,99.812256,72131690813719749,1785123113545206190,False,False
202607271131,17293896665878496406,9,3933315640192,3933395606304,1785123113.897935,1785123113.977902,79.966112,72131690813719750,1785123113645333362,False,False
202607271131,17293896665878496407,11,3933405502368,3933507795040,1785123113.9877982,1785123114.0900922,102.292672,72131690813719751,1785123113745752344,False,False
202607271131,17293896665878496408,12,3933515568800,3933625163584,1785123114.097866,1785123114.2074623,109.594784,72131690813719752,1785123113845182048,False,False
202607271131,17293896665878496409,11,3933635461504,3933737107392,1785123114.2177603,1785123114.3194075,101.645888,72131690813719753,1785123113945596920,False,False
202607271131,17293896665878496410,11,3933745088192,3933846641792,1785123114.3273885,1785123114.4289434,101.5536,72131690813719754,1785123114045645599,False,False
202607271131,17293896665878496411,10,3933857107008,3933947035072,1785123114.4394088,1785123114.529338,89.928064,72131690813719755,1785123114145514667,False,False
202607271131,17293896665878496412,9,3933957383776,3934036936960,1785123114.539687,1785123114.619241,79.553184,72131690813719756,1785123114245587315,False,False
202607271131,17293896665878496413,7,3934047121408,3934107363264,1785123114.6294255,1785123114.6896682,60.241856,72131690813719757,1785123114345011843,False,False
202607271131,17293896665878496414,10,3934115448224,3934206841536,1785123114.6977534,1785123114.7891479,91.393312,72131690813719758,1785123114444889355,False,False
202607271131,17293896665878496415,12,3934217058048,3934325699680,1785123114.7993646,1785123114.9080076,108.641632,72131690813719759,1785123114545477357,False,False
202607271131,17293896665878496416,9,3934336116448,3934415534048,1785123114.9184244,1785123114.997843,79.4176,72131690813719760,1785123114645037928,False,False
202607271131,17293896665878496417,12,3934425495424,3934535508352,1785123115.0078046,1785123115.117819,110.012928,72131690813719761,1785123114747107048,False,False
202607271131,17293896665878496418,8,3934545768960,3934615022560,1785123115.1280797,1785123115.1973343,69.2536,72131690813719762,1785123114845006182,False,False
202607271131,17293896665878496419,10,3934627041440,3934717364384,1785123115.2093532,1785123115.2996774,90.322944,72131690813719763,1785123114945141865,False,False
202607271131,17293896665878496420,11,3934726860576,3934826777824,1785123115.3091736,1785123115.4090922,99.917248,72131690813719764,1785123115045492364,False,False
202607271131,17293896665878496421,9,3934837293344,3934914693088,1785123115.4196079,1785123115.4970086,77.399744,72131690813719765,1785123115145481665,False,False
202607271131,17293896665878496422,10,3934926811296,3935016878944,1785123115.509127,1785123115.599196,90.067648,72131690813719766,1785123115244857889,False,False
202607271131,17293896665878496423,9,3935027041632,3935105176192,1785123115.6093585,1785123115.6874943,78.13456,72131690813719767,1785123115344729788,False,False
202607271131,17293896665878496424,10,3935114970112,3935205015008,1785123115.6972883,1785123115.7873344,90.044896,72131690813719768,1785123115444983151,False,False
202607271131,17293896665878496425,9,3935216906816,3935297169312,1785123115.7992263,1785123115.87949,80.262496,72131690813719769,1785123115544938398,False,False
202607271131,17293896665878496426,9,3935305394464,3935384990880,1785123115.887715,1785123115.9673126,79.596416,72131690813719770,1785123115644883679,False,False
202607271131,17293896665878496427,12,3935397175552,3935505056480,1785123115.9794974,1785123116.0873797,107.880928,72131690813719771,1785123115745182474,False,False
202607271131,17293896665878496428,9,3935517280352,3935597177728,1785123116.099604,1785123116.1795022,79.897376,72131690813719772,1785123115845458308,False,False
202607271131,17293896665878496429,13,3935611138688,3935725180928,1785123116.1934633,1785123116.307507,114.04224,72131690813719773,1785123115945141795,False,False
202607271131,17293896665878496430,8,3935735326528,3935804808352,1785123116.3176527,1785123116.3871355,69.481824,72131690813719774,1785123116045410571,False,False
202607271131,17293896665878496431,9,3935817016480,3935896886720,1785123116.3993437,1785123116.4792151,79.87024,72131690813719775,1785123116144881192,False,False
202607271131,17293896665878496432,10,3935906947904,3935994935904,1785123116.4892764,1785123116.5772655,87.988,72131690813719776,1785123116244773091,False,False
202607271131,17293896665878496433,10,3936009129600,3936095007296,1785123116.5914595,1785123116.6773384,85.877696,72131690813719777,1785123116344793283,False,False
202607271131,17293896665878496434,10,3936107377184,3936196984576,1785123116.6897082,1785123116.779317,89.607392,72131690813719778,1785123116444791154,False,False
202607271131,17293896665878496435,10,3936207122240,3936295837600,1785123116.7894547,1785123116.8781712,88.71536,72131690813719779,1785123116545405311,False,False
202607271131,17293896665878496436,10,3936305782176,3936395976608,1785123116.888116,1785123116.9783115,90.194432,72131690813719780,1785123116645058762,False,False
202607271131,17293896665878496437,10,3936406006016,3936495793152,1785123116.988341,1785123117.0781293,89.787136,72131690813719781,1785123116744831709,False,False
202607271131,17293896665878496438,12,3936506150944,3936615538400,1785123117.0884874,1785123117.1978762,109.387456,72131690813719782,1785123116845591415,False,False
202607271131,17293896665878496439,11,3936625912544,3936725837888,1785123117.2082505,1785123117.3081772,99.925344,72131690813719783,1785123116945041809,False,False
202607271131,17293896665878496440,8,3936736071616,3936805772064,1785123117.3184109,1785123117.3881123,69.700448,72131690813719784,1785123117045184283,False,False
202607271131,17293896665878496441,11,3936815980480,3936915625280,1785123117.398321,1785123117.497967,99.6448,72131690813719785,1785123117145035482,False,False
202607271131,17293896665878496442,9,3936925899840,3937005512704,1785123117.5082417,1785123117.5878556,79.612864,72131690813719786,1785123117245534543,False,False
202607271131,17293896665878496443,8,3937015985216,3937087763936,1785123117.5983284,1785123117.6701078,71.77872,72131690813719787,1785123117344912707,False,False
202607271131,17293896665878496444,11,3937095801600,3937196011392,1785123117.6781456,1785123117.7783568,100.209792,72131690813719788,1785123117444697482,False,False
202607271131,17293896665878496445,13,3937206185504,3937325755968,1785123117.788531,1785123117.908103,119.570464,72131690813719789,1785123117545800084,False,False
202607271131,17293896665878496446,7,3937336195008,3937395578848,1785123117.9185421,1785123117.9779267,59.38384,72131690813719790,1785123117645351828,False,False
202607271131,17293896665878496447,11,3937406003904,3937505592544,1785123117.988352,1785123118.087942,99.58864,72131690813719791,1785123117755719209,False,False
202607271131,17293896665878496448,9,3937515705856,3937595659296,1785123118.0980554,1785123118.17801,79.95344,72131690813719792,1785123117845496452,False,False
202607271131,17293896665878496449,10,3937605900000,3937695573824,1785123118.1882508,1785123118.2779257,89.673824,72131690813719793,1785123117944949921,False,False
202607271131,17293896665878496450,10,3937705706144,3937795902496,1785123118.2880583,1785123118.3782558,90.196352,72131690813719794,1785123118044989762,False,False
202607271131,17293896665878496451,10,3937805649856,3937895984640,1785123118.388003,1785123118.4783392,90.334784,72131690813719795,1785123118145005717,False,False
202607271131,17293896665878496452,9,3937905793664,3937985794240,1785123118.4881482,1785123118.56815,80.000576,72131690813719796,1785123118244747040,False,False
202607271131,17293896665878496453,11,3937995627328,3938097623136,1785123118.5779831,1785123118.6799803,101.995808,72131690813719797,1785123118345171088,False,False
202607271131,17293896665878496454,11,3938105938336,3938205819264,1785123118.6882956,1785123118.788178,99.880928,72131690813719798,1785123118444877280,False,False
202607271131,17293896665878496455,12,3938215603424,3938325641888,1785123118.7979622,1785123118.9080021,110.038464,72131690813719799,1785123118545353083,False,False
202607271131,17293896665878496456,10,3938335955808,3938425718688,1785123118.9183161,1785123119.0080802,89.76288,72131690813719800,1785123118645885707,False,False
202607271131,17293896665878496457,11,3938435698880,3938535277952,1785123119.0180604,1785123119.1176407,99.579072,72131690813719801,1785123118744814643,False,False
202607271131,17293896665878496458,9,3938545671200,3938625528352,1785123119.128034,1785123119.2078924,79.857152,72131690813719802,1785123118844813100,False,False
202607271131,17293896665878496459,9,3938635652960,3938715979360,1785123119.218017,1785123119.2983446,80.3264,72131690813719803,1785123118945449517,False,False
202607271131,17293896665878496460,10,3938725497856,3938816560288,1785123119.3078632,1785123119.398927,91.062432,72131690813719804,1785123119044931302,False,False
202607271131,17293896665878496461,11,3938826696896,3938925649344,1785123119.4090636,1785123119.5080173,98.952448,72131690813719805,1785123119144776884,False,False
202607271131,17293896665878496462,10,3938935779200,3939025456768,1785123119.5181472,1785123119.607826,89.677568,72131690813719806,1785123119244881739,False,False
202607271131,17293896665878496463,9,3939035540960,3939115419872,1785123119.6179104,1785123119.6977904,79.878912,72131690813719807,1785123119344744813,False,False
202607271131,17293896665878496464,11,3939125633248,3939225336352,1785123119.7080038,1785123119.8077083,99.703104,72131690813719808,1785123119448935387,False,False
202607271131,17293896665878496465,7,3939235532352,3939295373472,1785123119.8179045,1785123119.8777463,59.84112,72131690813719809,1785123119544844697,False,False
202607271131,17293896665878496466,11,3939305466176,3939405395776,1785123119.887839,1785123119.98777,99.9296,72131690813719810,1785123119644908434,False,False
202607271131,17293896665878496467,10,3939415388032,3939505324736,1785123119.9977624,1785123120.0877004,89.936704,72131690813719811,1785123119744898476,False,False
202607271131,17293896665878496468,9,3939515328512,3939595423968,1785123120.0977042,1785123120.1778007,80.095456,72131690813719812,1785123119845446493,False,False
202607271131,17293896665878496469,12,3939605518560,3939715593920,1785123120.1878955,1785123120.2979722,110.07536,72131690813719813,1785123119945374742,False,False
202607271131,17293896665878496470,9,3939725695744,3939806049760,1785123120.3080742,1785123120.3884292,80.354016,72131690813719814,1785123120044940131,False,False
202607271131,17293896665878496471,13,3939817307264,3939936022816,1785123120.3996868,1785123120.518404,118.715552,72131690813719815,1785123120144946711,False,False
202607271131,17293896665878496472,21,3939945476064,3940145266176,1785123120.5278573,1785123120.7276502,199.790112,72131690813719816,1785123120245011229,False,False
202607271131,17293896665878496473,25,3940155820096,3940395396000,1785123120.7382042,1785123120.9777832,239.575904,72131690813719817,1785123120345316883,False,False
202607271131,17293896665878496474,19,3940405744640,3940585678912,1785123120.988132,1785123121.1680686,179.934272,72131690813719819,1785123120545628642,False,False
202607271131,17293896665878496475,23,3940595497792,3940815313536,1785123121.1778877,1785123121.3977063,219.815744,72131690813719821,1785123120745144969,False,False
202607271131,17293896665878496476,21,3940825522624,3941025284064,1785123121.4079154,1785123121.6076796,199.76144,72131690813719823,1785123120945165227,False,False
202607271131,17293896665878496477,23,3941035447872,3941255752544,1785123121.6178434,1785123121.838151,220.304672,72131690813719825,1785123121145112908,False,False
202607271131,17293896665878496478,12,3941267384576,3941377440064,1785123121.8497832,1785123121.95984,110.055488,72131690813719828,1785123121445636651,False,False
202607271131,17293896665878496479,12,3941385747680,3941497648032,1785123121.9681478,1785123122.0800498,111.900352,72131690813719830,1785123121645945291,False,False
202607271131,17293896665878496480,10,3941505430752,3941596864512,1785123122.0878325,1785123122.1792674,91.43376,72131690813719831,1785123121745406833,False,False
202607271131,17293896665878496481,7,3941606824928,3941664852992,1785123122.189228,1785123122.2472568,58.028064,72131690813719832,1785123121845477732,False,False
202607271131,17293896665878496482,10,3941676822560,3941767244384,1785123122.2592266,1785123122.3496494,90.421824,72131690813719833,1785123121945625170,True,False
202607271131,17293896665878496483,10,3941776768096,3941866695392,1785123122.3591733,1785123122.449102,89.927296,72131690813719834,1785123122045346218,False,False
202607271131,17293896665878496484,12,3941877074560,3941986869024,1785123122.4594812,1785123122.569277,109.794464,72131690813719835,1785123122145576722,False,False
202607271131,17293896665878496485,9,3941996750336,3942076767360,1785123122.5791585,1785123122.6591766,80.017024,72131690813719836,1785123122245305694,False,False
202607271131,17293896665878496486,10,3942086706368,3942174720512,1785123122.6691158,1785123122.757131,88.014144,72131690813719837,1785123122344840181,False,False
202607271131,17293896665878496487,10,3942186653376,3942274886560,1785123122.769064,1785123122.8572984,88.233184,72131690813719838,1785123122444760395,False,False
202607271131,17293896665878496488,10,3942286749536,3942376613248,1785123122.8691614,1785123122.9590263,89.863712,72131690813719839,1785123122544868338,False,False
202607271131,17293896665878496489,12,3942387059520,3942497037888,1785123122.969473,1785123123.0794525,109.978368,72131690813719840,1785123122645080251,False,False
202607271131,17293896665878496490,8,3942506634368,3942576776352,1785123123.089049,1785123123.159192,70.141984,72131690813719841,1785123122745260680,False,False
202607271131,17293896665878496491,10,3942586825440,3942676938784,1785123123.1692414,1785123123.2593558,90.113344,72131690813719842,1785123122845126852,False,False
202607271131,17293896665878496492,11,3942686873984,3942784731264,1785123123.2692912,1785123123.3671498,97.85728,72131690813719843,1785123122945792672,False,False
202607271131,17293896665878496493,10,3942796890336,3942886924448,1785123123.379309,1785123123.4693441,90.034112,72131690813719844,1785123123045182482,False,False
202607271131,17293896665878496494,10,3942894996448,3942986099840,1785123123.4774163,1785123123.568521,91.103392,72131690813719845,1785123123145902481,False,False
202607271131,17293896665878496495,9,3942996133184,3943076607136,1785123123.5785544,1785123123.6590295,80.473952,72131690813719846,1785123123245384258,False,False
202607271131,17293896665878496496,10,3943087732800,3943175779360,1785123123.6701553,1785123123.758203,88.04656,72131690813719847,1785123123345435070,False,False
202607271131,17293896665878496497,10,3943185849824,3943275851584,1785123123.7682736,1785123123.8582764,90.00176,72131690813719848,1785123123444820206,False,False
202607271131,17293896665878496498,16,3943286120224,3943844288096,1785123123.8685453,1785123124.4267204,558.167872,72131690813719849,1785123123544993289,False,False
202607271131,17293896665878496499,15,3943847097344,3943882611712,1785123124.4295297,1785123124.4650445,35.514368,72131690813719850,1785123123646089835,False,True
202607271131,17293896665878496500,40,3943884761568,3943988880672,1785123124.4671943,1785123124.5713148,104.119104,72131690813719851,1785123123745873461,False,True
202607271131,17293896665878496501,11,3943994749088,3944095607200,1785123124.5771835,1785123124.678043,100.858112,72131690813719852,1785123123845354523,False,True
202607271131,17293896665878496502,10,3944106071232,3944194056736,1785123124.688507,1785123124.7764935,87.985504,72131690813719855,1785123124345798336,False,False
202607271131,17293896665878496503,10,3944206429920,3944294015616,1785123124.788867,1785123124.8764539,87.585696,72131690813719856,1785123124445022554,False,False
202607271131,17293896665878496504,11,3944306170880,3944405880352,1785123124.8886092,1785123124.98832,99.709472,72131690813719857,1785123124545142267,False,False
202607271131,17293896665878496505,8,3944416287040,3944486355232,1785123124.9987268,1785123125.068796,70.068192,72131690813719858,1785123124645090479,False,False
202607271131,17293896665878496506,10,3944495070976,3944584107968,1785123125.0775118,1785123125.16655,89.036992,72131690813719859,1785123124764040809,False,False
202607271131,17293896665878496507,9,3944594078112,3944675995520,1785123125.17652,1785123125.2584386,81.917408,72131690813719860,1785123124852611301,False,False
202607271131,17293896665878496508,11,3944685966016,3944783671008,1785123125.2684093,1785123125.3661156,97.704992,72131690813719861,1785123124945963871,False,False
202607271131,17293896665878496509,7,3944796287712,3944853946528,1785123125.3787324,1785123125.436392,57.658816,72131690813719862,1785123125052542703,False,False
202607271131,17293896665878496510,9,3944866557056,3944945781792,1785123125.4490027,1785123125.5282285,79.224736,72131690813719863,1785123125145240261,False,False
202607271131,17293896665878496511,10,3944955666976,3945046444160,1785123125.5381138,1785123125.6288922,90.777184,72131690813719864,1785123125245039671,False,False
202607271131,17293896665878496512,10,3945055645792,3945145591872,1785123125.638094,1785123125.7280412,89.94608,72131690813719865,1785123125346132978,False,False
202607271131,17293896665878496513,9,3945155636384,3945235877184,1785123125.7380857,1785123125.8183277,80.2408,72131690813719866,1785123125445312447,False,False
202607271131,17293896665878496514,9,3945245655040,3945325622528,1785123125.8281057,1785123125.9080741,79.967488,72131690813719867,1785123125557737585,False,False
202607271131,17293896665878496515,12,3945335474208,3945443500192,1785123125.917926,1785123126.0259535,108.025984,72131690813719868,1785123125645033661,False,False
202607271131,17293896665878496516,9,3945455753824,3945533686560,1785123126.0382073,1785123126.1161408,77.932736,72131690813719869,1785123125745015774,False,False
202607271131,17293896665878496517,10,3945545649888,3945635502848,1785123126.1281044,1785123126.2179587,89.85296,72131690813719870,1785123125845023958,False,False
202607271131,17293896665878496518,9,3945645521376,3945725991712,1785123126.2279773,1785123126.3084486,80.470336,72131690813719871,1785123125945727490,False,False
202607271131,17293896665878496519,9,3945735421280,3945815820256,1785123126.3178782,1785123126.3982782,80.398976,72131690813719872,1785123126063270177,False,False
202607271131,17293896665878496520,9,3945825939008,3945905366496,1785123126.4083972,1785123126.4878259,79.427488,72131690813719873,1785123126151847893,False,False
202607271131,17293896665878496521,10,3945915834176,3946005781792,1785123126.4982936,1785123126.5882423,89.947616,72131690813719874,1785123126245575056,False,False
202607271131,17293896665878496522,9,3946015725376,3946095376768,1785123126.598186,1785123126.6778386,79.651392,72131690813719875,1785123126345130846,False,False
202607271131,17293896665878496523,10,3946105852160,3946195302112,1785123126.688314,1785123126.7777653,89.449952,72131690813719876,1785123126446394420,False,False
202607271131,17293896665878496524,10,3946205354368,3946295517120,1785123126.7878175,1785123126.8779814,90.162752,72131690813719877,1785123126545307274,False,False
202607271131,17293896665878496525,12,3946305302272,3946416198720,1785123126.8877668,1785123126.9986646,110.896448,72131690813719878,1785123126645347974,False,False
202607271131,17293896665878496526,10,3946426469408,3946516292256,1785123127.0089355,1785123127.0987594,89.822848,72131690813719879,1785123126745071701,False,False
202607271131,17293896665878496527,9,3946526441056,3946604523072,1785123127.1089084,1785123127.1869915,78.082016,72131690813719880,1785123126866150233,False,False
202607271131,17293896665878496528,10,3946616375232,3946706339872,1785123127.1988437,1785123127.2888095,89.96464,72131690813719881,1785123126952266460,False,False
202607271131,17293896665878496529,11,3946716692288,3946816322784,1785123127.2991621,1785123127.398794,99.630496,72131690813719882,1785123127045015510,False,False
202607271131,17293896665878496530,9,3946824331168,3946905824832,1785123127.4068024,1785123127.4882972,81.493664,72131690813719883,1785123127145313337,False,False
202607271131,17293896665878496531,9,3946915704320,3946995736064,1785123127.4981768,1785123127.5782096,80.031744,72131690813719884,1785123127245454082,False,False
202607271131,17293896665878496532,11,3947005704416,3947105755904,1785123127.5881782,1785123127.6882308,100.051488,72131690813719885,1785123127345129123,False,False
202607271131,17293896665878496533,9,3947115893184,3947195699456,1785123127.6983683,1785123127.7781756,79.806272,72131690813719886,1785123127445289367,False,False
202607271131,17293896665878496534,13,3947205761792,3947326142752,1785123127.788238,1785123127.9086206,120.38096,72131690813719887,1785123127545510923,False,False
202607271131,17293896665878496535,10,3947337138368,3947425883296,1785123127.9196165,1785123128.0083625,88.744928,72131690813719888,1785123127645030077,False,False
202607271131,17293896665878496536,9,3947435924000,3947517458016,1785123128.0184033,1785123128.0999384,81.534016,72131690813719889,1785123127744905003,False,False
202607271131,17293896665878496537,14,3947526230816,3947655660704,1785123128.1087112,1785123128.238143,129.429888,72131690813719890,1785123127845122662,False,False
202607271131,17293896665878496538,10,3947666248928,3947754989312,1785123128.2487311,1785123128.3374727,88.740384,72131690813719891,1785123127945432666,False,False
202607271131,17293896665878496539,8,3947765094784,3947834890656,1785123128.3475783,1785123128.417375,69.795872,72131690813719892,1785123128059739649,False,False
202607271131,17293896665878496540,9,3947846823168,3947924823840,1785123128.4293077,1785123128.5073094,78.000672,72131690813719893,1785123128145841092,False,False
202607271131,17293896665878496541,1,3947935071168,3947935071168,1785123128.517557,1785123128.517557,0.0,72131690813719894,1785123128244880233,False,False
