source_line,wall_time,tid,msg_time,queue_wait_ms,inject_sleep_ms,proc_ms,total_ms,down_sample_ms,fuse_ms,shuffle_ms,cloud_to_array_ms,inference_ms,postprocess_ms,nms_ms,proc_over_bridge_step_ms
161026,19:26:39.001776,389571,1783941998.04726,857.0,0.0,97.5,954.5,nan,nan,nan,nan,nan,nan,nan,-2.5
161080,19:26:39.100145,389571,1783941998.147694,854.3,0.0,98.2,952.5,0.080321,5.10187,0.000256,0.657131,91.1094,0.089506,0.956367,-1.7999999999999972
161136,19:26:39.197098,389571,1783941998.248452,851.9,0.0,96.8,948.6,0.082433,4.23056,0.00032,0.661099,90.3032,0.093729,1.21215,-3.200000000000003
161193,19:26:39.295300,389571,1783941998.347723,849.6,0.0,98.0,947.6,0.088994,5.19957,0.00048,0.655402,90.8936,0.075681,0.916783,-2.0
161250,19:26:39.392005,389571,1783941998.44735,848.1,0.0,96.5,944.7,nan,nan,nan,nan,nan,nan,nan,-3.5
161305,19:26:39.490641,389571,1783941998.548593,843.6,0.0,98.4,942.0,0.094465,4.93669,0.000512,0.657035,90.5306,0.101218,1.79868,-1.5999999999999943
161359,19:26:39.588786,389571,1783941998.648245,842.6,0.0,97.9,940.5,0.098402,5.71446,0.000352,0.799757,90.4014,0.07357,0.664138,-2.0999999999999943
161412,19:26:39.687354,389571,1783941998.747854,841.1,0.0,98.4,939.5,0.088929,4.71095,0.000352,0.60289,91.8473,0.074626,0.844653,-1.5999999999999943
161463,19:26:39.788028,389571,1783941998.847007,840.5,0.0,100.5,941.0,0.204739,4.92862,0.00032,0.712939,92.8616,0.092545,1.49503,0.5
161520,19:26:39.889256,389571,1783941998.947394,840.8,0.0,101.0,941.9,nan,nan,nan,nan,nan,nan,nan,1.0
161568,19:26:39.988543,389571,1783941999.047616,841.8,0.0,99.1,940.9,0.078817,3.66607,0.000256,0.505064,93.8141,0.066465,0.826061,-0.9000000000000057
161621,19:26:40.090224,389571,1783941999.147713,841.0,0.0,101.5,942.5,nan,nan,nan,nan,nan,nan,nan,1.5
161667,19:26:40.194517,389571,1783941999.247846,842.6,0.0,104.1,946.7,0.087105,4.90283,0.000256,0.710891,97.3186,0.056481,0.809805,4.099999999999994
161718,19:26:40.299391,389571,1783941999.347076,847.6,0.0,104.7,952.3,0.077057,3.71011,0.000288,0.504424,98.9883,0.067265,1.14978,4.700000000000003
161768,19:26:40.407500,389571,1783941999.447068,852.5,0.0,107.9,960.4,0.135234,4.98145,0.00032,0.691691,100.648,0.084161,1.15349,7.900000000000006
161820,19:26:40.519140,389571,1783941999.547058,860.7,0.0,111.4,972.1,0.094721,5.89539,0.00032,0.817549,102.733,0.085601,1.56598,11.400000000000006
161871,19:26:40.630105,389571,1783941999.647124,872.2,0.0,110.8,983.0,0.093985,5.95081,0.000288,0.767468,102.514,0.104482,1.1324,10.799999999999997
161929,19:26:40.741806,389571,1783941999.747552,882.7,0.0,111.5,994.3,nan,nan,nan,nan,nan,nan,nan,11.5
161979,19:26:40.853885,389571,1783941999.847768,894.2,0.0,111.9,1006.1,0.089409,5.50316,0.000512,0.725452,104.676,0.056289,0.679371,11.900000000000006
162029,19:26:40.961755,389571,1783941999.947531,906.5,0.0,107.7,1014.2,0.082145,3.57967,0.000288,0.579849,102.627,0.051585,0.646506,7.700000000000003
162079,19:26:41.071684,389571,1783942000.04757,914.3,0.0,109.8,1024.1,nan,nan,nan,nan,nan,nan,nan,9.799999999999997
162129,19:26:41.183447,389571,1783942000.148117,923.8,0.0,111.6,1035.3,nan,nan,nan,nan,nan,nan,nan,11.599999999999994
162176,19:26:41.293290,389571,1783942000.247589,936.1,0.0,109.6,1045.7,nan,nan,nan,nan,nan,nan,nan,9.599999999999994
162226,19:26:41.414085,389558,1783942000.347404,946.0,0.0,120.6,1066.7,0.25082,10.0265,0.00016,1.6623,106.899,0.165667,1.28959,20.599999999999994
162275,19:26:41.525233,389558,1783942000.447365,966.9,0.0,110.9,1077.9,nan,nan,nan,nan,nan,nan,nan,10.900000000000006
162327,19:26:41.635481,389558,1783942000.547474,978.0,0.0,110.1,1088.0,0.090177,5.18171,0.000256,0.691371,102.01,0.13213,1.73942,10.099999999999994
162384,19:26:41.745997,389558,1783942000.647732,987.9,0.0,110.3,1098.3,0.095586,6.10458,0.000544,0.830701,101.787,0.089729,1.15077,10.299999999999997
162436,19:26:41.854763,389558,1783942000.747849,998.3,0.0,108.6,1106.9,nan,nan,nan,nan,nan,nan,nan,8.599999999999994
162486,19:26:41.960563,389558,1783942000.847911,1007.0,0.0,105.6,1112.7,0.078849,4.43972,0.00032,0.603753,99.5021,0.072865,0.729804,5.599999999999994
162539,19:26:42.065630,389558,1783942000.947635,1013.1,0.0,104.9,1118.0,0.075937,3.41573,0.000288,0.48964,99.4789,0.079297,1.16546,4.900000000000006
162587,19:26:42.170718,389558,1783942001.047791,1018.0,0.0,104.9,1122.9,nan,nan,nan,nan,nan,nan,nan,4.900000000000006
162635,19:26:42.278228,389558,1783942001.146894,1024.1,0.0,107.3,1131.3,nan,nan,nan,nan,nan,nan,nan,7.299999999999997
162683,19:26:42.385659,389558,1783942001.247762,1030.7,0.0,107.2,1137.9,nan,nan,nan,nan,nan,nan,nan,7.200000000000003
162731,19:26:42.492192,389558,1783942001.347279,1038.6,0.0,106.3,1144.9,0.093313,5.61183,0.000544,1.21906,97.5935,0.081345,1.40117,6.299999999999997
162781,19:26:42.598417,389558,1783942001.447088,1045.3,0.0,106.0,1151.3,nan,nan,nan,nan,nan,nan,nan,6.0
162831,19:26:42.703436,389558,1783942001.546998,1051.7,0.0,104.7,1156.4,nan,nan,nan,nan,nan,nan,nan,4.700000000000003
162879,19:26:42.808521,389558,1783942001.647316,1056.3,0.0,104.9,1161.2,0.084993,4.2176,0.000288,0.564201,98.5166,0.10429,1.16735,4.900000000000006
162930,19:26:42.913465,389558,1783942001.74722,1061.5,0.0,104.7,1166.2,nan,nan,nan,nan,nan,nan,nan,4.700000000000003
162979,19:26:43.018808,389558,1783942001.847767,1065.9,0.0,105.2,1171.0,nan,nan,nan,nan,nan,nan,nan,5.200000000000003
163032,19:26:43.123520,389558,1783942001.947526,1071.4,0.0,104.6,1176.0,0.084642,5.46677,0.000288,0.747948,96.7521,0.077761,1.22107,4.599999999999994
163088,19:26:43.228585,389558,1783942002.047883,1075.8,0.0,104.9,1180.7,nan,nan,nan,nan,nan,nan,nan,4.900000000000006
163141,19:26:43.331528,389558,1783942002.147111,1081.6,0.0,102.8,1184.4,0.080769,3.40495,0.000256,0.493703,97.8526,0.101217,0.712331,2.799999999999997
163193,19:26:43.434839,389558,1783942002.247137,1084.5,0.0,103.2,1187.7,0.081441,3.46953,0.00032,0.495399,96.9945,0.08221,1.86208,3.200000000000003
163240,19:26:43.539479,389558,1783942002.347587,1087.4,0.0,104.5,1191.9,0.085762,4.86219,0.00032,0.692651,97.6314,0.060353,0.894126,4.5
163289,19:26:43.641376,389558,1783942002.447548,1092.1,0.0,101.7,1193.8,0.080577,3.47193,0.000256,0.493224,96.9232,0.057793,0.550537,1.7000000000000028
163335,19:26:43.751143,389562,1783942002.54709,1094.4,0.0,109.6,1204.1,0.10141,7.09989,0.000128,1.09522,99.9491,0.060065,1.03326,9.599999999999994
163382,19:26:43.860977,389562,1783942002.646974,1104.3,0.0,109.7,1214.0,0.095266,6.43745,0.000128,0.846029,99.2098,0.084289,1.68559,9.700000000000003
163432,19:26:43.967896,389562,1783942002.747837,1113.4,0.0,106.7,1220.1,0.182242,5.62418,0.000448,0.817772,98.9087,0.060064,0.913839,6.700000000000003
163482,19:26:44.071988,389562,1783942002.846961,1121.1,0.0,103.9,1225.0,nan,nan,nan,nan,nan,nan,nan,3.9000000000000057
163535,19:26:44.175623,389562,1783942002.947774,1124.4,0.0,103.5,1227.8,nan,nan,nan,nan,nan,nan,nan,3.5
163585,19:26:44.279951,389562,1783942003.04738,1128.4,0.0,104.2,1232.6,nan,nan,nan,nan,nan,nan,nan,4.200000000000003
163633,19:26:44.387574,389562,1783942003.147114,1133.0,0.0,107.4,1240.5,0.087137,5.34037,0.00032,0.810605,99.8826,0.067553,1.00402,7.400000000000006
163684,19:26:44.492815,389562,1783942003.247062,1140.7,0.0,105.1,1245.8,0.079777,4.07808,0.000288,0.576937,98.1381,0.083457,1.83142,5.099999999999994
163736,19:26:44.600553,389562,1783942003.347699,1145.4,0.0,107.5,1252.9,0.101058,5.66143,0.00032,0.823436,98.7905,0.08941,1.7248,7.5
163787,19:26:44.712499,389562,1783942003.448034,1152.7,0.0,111.7,1264.5,nan,nan,nan,nan,nan,nan,nan,11.700000000000003
163837,19:26:44.819892,389562,1783942003.548157,1164.6,0.0,107.1,1271.7,nan,nan,nan,nan,nan,nan,nan,7.099999999999994
163884,19:26:44.926084,389562,1783942003.647168,1172.9,0.0,106.0,1278.9,0.085505,4.76715,0.000288,0.664394,98.9104,0.075393,1.24581,6.0
163937,19:26:45.032219,389562,1783942003.747207,1179.1,0.0,106.0,1285.0,0.089505,4.77633,0.000448,1.23989,98.2133,0.068161,1.29554,6.0
163983,19:26:45.136257,389562,1783942003.847093,1185.3,0.0,103.9,1289.2,0.081954,4.85556,0.000288,0.62417,97.3658,0.058432,0.71838,3.9000000000000057
164030,19:26:45.241034,389562,1783942003.947425,1189.0,0.0,104.6,1293.6,0.071649,4.75873,0.000352,0.684715,97.8375,0.066625,1.0012,4.599999999999994
164076,19:26:45.345383,389562,1783942004.04718,1194.1,0.0,104.1,1298.2,0.080129,4.29472,0.000384,0.580041,97.4165,0.089121,1.45167,4.099999999999994
164122,19:26:45.453758,389562,1783942004.147734,1197.8,0.0,108.2,1306.0,0.089377,5.46076,0.000576,0.762572,100.36,0.118658,1.19317,8.200000000000003
164170,19:26:45.560340,389562,1783942004.247225,1206.7,0.0,106.4,1313.1,nan,nan,nan,nan,nan,nan,nan,6.400000000000006
164221,19:26:45.666566,389562,1783942004.34739,1213.1,0.0,106.0,1319.2,nan,nan,nan,nan,nan,nan,nan,6.0
164268,19:26:45.774113,389562,1783942004.447804,1219.0,0.0,107.4,1326.3,nan,nan,nan,nan,nan,nan,nan,7.400000000000006
164315,19:26:45.880225,389562,1783942004.547807,1226.6,0.0,105.9,1332.4,0.091682,5.00939,0.000288,0.722412,98.8761,0.057953,0.93771,5.900000000000006
164361,19:26:45.985522,389562,1783942004.647152,1233.2,0.0,105.1,1338.4,nan,nan,nan,nan,nan,nan,nan,5.099999999999994
164407,19:26:46.089411,389562,1783942004.747303,1238.4,0.0,103.7,1342.1,0.08269,3.92534,0.0,0.566761,97.9438,0.098082,0.93547,3.700000000000003
164456,19:26:46.192447,389562,1783942004.847857,1241.8,0.0,102.8,1344.6,nan,nan,nan,nan,nan,nan,nan,2.799999999999997
164502,19:26:46.295137,389562,1783942004.947051,1245.6,0.0,102.5,1348.1,nan,nan,nan,nan,nan,nan,nan,2.5
164550,19:26:46.397298,389562,1783942005.047042,1248.2,0.0,102.0,1350.3,nan,nan,nan,nan,nan,nan,nan,2.0
164600,19:26:46.500577,389562,1783942005.147299,1250.2,0.0,103.1,1353.3,nan,nan,nan,nan,nan,nan,nan,3.0999999999999943
164649,19:26:46.606127,389562,1783942005.247061,1253.7,0.0,105.4,1359.1,0.089185,5.28664,0.000288,0.751276,97.6298,0.092994,1.13317,5.400000000000006
164695,19:26:46.711469,389562,1783942005.347296,1259.0,0.0,105.2,1364.2,0.084801,4.81659,0.000288,0.647562,98.1016,0.080386,1.22741,5.200000000000003
164749,19:26:46.816831,389562,1783942005.447579,1264.1,0.0,105.1,1369.3,nan,nan,nan,nan,nan,nan,nan,5.099999999999994
164800,19:26:46.922289,389562,1783942005.547518,1269.6,0.0,105.2,1374.8,0.091009,5.8311,0.000288,0.793868,97.1565,0.064193,1.0819,5.200000000000003
164856,19:26:47.026561,389562,1783942005.647072,1275.4,0.0,104.1,1379.5,nan,nan,nan,nan,nan,nan,nan,4.099999999999994
164902,19:26:47.127772,389562,1783942005.747248,1279.5,0.0,101.1,1380.5,0.08365,3.42268,0.000224,0.4858,95.898,0.056833,0.962063,1.0999999999999943
164950,19:26:47.229487,389562,1783942005.847501,1280.4,0.0,101.6,1382.0,nan,nan,nan,nan,nan,nan,nan,1.5999999999999943
164998,19:26:47.332787,389562,1783942005.947314,1282.3,0.0,103.1,1385.5,nan,nan,nan,nan,nan,nan,nan,3.0999999999999943
165048,19:26:47.438130,389562,1783942006.047447,1285.6,0.0,105.1,1390.7,nan,nan,nan,nan,nan,nan,nan,5.099999999999994
165096,19:26:47.542681,389562,1783942006.147491,1290.8,0.0,104.4,1395.2,0.082754,4.99291,0.000288,0.709387,97.5125,0.094721,0.822701,4.400000000000006
165142,19:26:47.648257,389562,1783942006.2477,1295.2,0.0,105.4,1400.6,0.075457,4.66961,0.000288,0.670634,98.9036,0.056801,0.805292,5.400000000000006
165190,19:26:47.753494,389562,1783942006.348779,1299.6,0.0,105.1,1404.7,0.083009,4.84417,0.000288,0.622698,98.3455,0.069825,0.956431,5.099999999999994
165241,19:26:47.857570,389562,1783942006.447698,1306.0,0.0,103.9,1409.9,nan,nan,nan,nan,nan,nan,nan,3.9000000000000057
165289,19:26:47.961726,389562,1783942006.547803,1310.0,0.0,103.9,1413.9,0.080737,4.77233,0.000512,0.675978,97.438,0.061665,0.764844,3.9000000000000057
165338,19:26:48.064194,389562,1783942006.648022,1313.9,0.0,102.3,1416.2,0.073601,4.0815,0.0,0.523432,96.4458,0.083009,0.85739,2.299999999999997
165392,19:26:48.164980,389562,1783942006.747984,1316.4,0.0,100.6,1417.0,0.072673,3.43532,0.000224,0.485384,95.8407,0.061889,0.562249,0.5999999999999943
165441,19:26:48.267289,389562,1783942006.847533,1317.6,0.0,102.2,1419.8,0.068641,3.39202,0.000256,0.513896,97.2766,0.081281,0.677867,2.200000000000003
165488,19:26:48.369855,389562,1783942006.947392,1320.1,0.0,102.4,1422.5,0.084577,4.49508,0.000288,0.603785,96.3309,0.083361,0.593993,2.4000000000000057
165534,19:26:48.474399,389562,1783942007.047762,1322.3,0.0,104.3,1426.6,0.103874,4.99147,0.000288,1.24808,96.7194,0.082241,0.956815,4.299999999999997
165581,19:26:48.582702,389562,1783942007.147558,1327.1,0.0,108.1,1435.1,0.095201,5.43881,0.00032,0.7907,100.61,0.094209,0.859854,8.099999999999994
165627,19:26:48.684784,389562,1783942007.247762,1335.1,0.0,101.9,1437.0,0.085313,3.64937,0.000288,0.481,96.1023,0.118978,1.16901,1.9000000000000057
165675,19:26:48.791678,389562,1783942007.347739,1337.3,0.0,106.7,1443.9,nan,nan,nan,nan,nan,nan,nan,6.700000000000003
165723,19:26:48.896788,389562,1783942007.44769,1344.2,0.0,104.9,1449.1,nan,nan,nan,nan,nan,nan,nan,4.900000000000006
165773,19:26:49.004665,389562,1783942007.547861,1349.2,0.0,107.6,1456.8,nan,nan,nan,nan,nan,nan,nan,7.599999999999994
165824,19:26:49.109938,389562,1783942007.647748,1357.1,0.0,105.0,1462.2,0.090177,5.68966,0.000288,0.7411,97.5629,0.055393,0.679563,5.0
165870,19:26:49.211539,389562,1783942007.747776,1362.3,0.0,101.4,1463.8,0.070594,3.4117,0.000288,0.48292,96.5264,0.055969,0.709803,1.4000000000000057
165921,19:26:49.319074,389562,1783942007.847325,1364.4,0.0,107.4,1471.7,0.072385,3.65257,0.00032,0.564137,102.159,0.067585,0.707563,7.400000000000006
165968,19:26:49.422358,389562,1783942007.947771,1371.5,0.0,103.1,1474.6,0.074946,4.55393,0.000416,0.621514,97.0282,0.063392,0.600874,3.0999999999999943
166021,19:26:49.524686,389562,1783942008.047788,1374.7,0.0,102.2,1476.9,0.076898,4.20672,0.000416,0.588169,96.3063,0.078785,0.700971,2.200000000000003
166066,19:26:49.627235,389562,1783942008.147615,1377.2,0.0,102.4,1479.6,0.082977,3.79206,0.000384,0.549224,96.1528,0.116354,1.4733,2.4000000000000057
166126,19:26:49.732757,389562,1783942008.247182,1380.3,0.0,105.3,1485.6,0.093154,5.07112,0.000288,0.75774,97.3438,0.103586,1.65222,5.299999999999997
166177,19:26:49.836640,389562,1783942008.347732,1385.3,0.0,103.6,1488.9,nan,nan,nan,nan,nan,nan,nan,3.5999999999999943
166230,19:26:49.939486,389562,1783942008.447601,1389.2,0.0,102.7,1491.9,nan,nan,nan,nan,nan,nan,nan,2.700000000000003
166280,19:26:50.043666,389562,1783942008.548301,1391.4,0.0,104.0,1495.4,0.083841,4.75831,0.000288,0.698699,96.6479,0.092481,1.52646,4.0
166330,19:26:50.148994,389562,1783942008.647704,1396.2,0.0,105.1,1501.3,0.097282,5.72876,0.000288,0.746603,97.291,0.061985,0.962159,5.099999999999994
166385,19:26:50.251068,389562,1783942008.747519,1401.6,0.0,101.9,1503.5,0.069185,3.46044,0.0,0.665547,96.2632,0.077793,1.20124,1.9000000000000057
166435,19:26:50.356341,389562,1783942008.847533,1403.7,0.0,105.1,1508.8,0.077953,4.58807,0.00048,0.636202,98.0578,0.087969,1.26338,5.099999999999994
166484,19:26:50.464130,389562,1783942008.947844,1408.7,0.0,107.6,1516.3,nan,nan,nan,nan,nan,nan,nan,7.599999999999994
166538,19:26:50.574221,389562,1783942009.047342,1417.0,0.0,109.9,1526.9,0.076097,4.1167,0.000352,0.800332,102.893,0.076066,1.72092,9.900000000000006
166589,19:26:50.680444,389562,1783942009.165372,1409.0,0.0,106.0,1515.1,0.076641,4.3322,0.000288,0.565513,99.2279,0.074817,1.57519,6.0
166641,19:26:50.786208,389562,1783942009.247154,1433.5,0.0,105.6,1539.1,nan,nan,nan,nan,nan,nan,nan,5.599999999999994
166695,19:26:50.891245,389562,1783942009.347353,1439.1,0.0,104.8,1543.9,0.081538,4.96485,0.00032,0.672522,97.122,0.08253,1.6911,4.799999999999997
166741,19:26:50.998366,389562,1783942009.44752,1443.9,0.0,106.9,1550.8,nan,nan,nan,nan,nan,nan,nan,6.900000000000006
166793,19:26:51.106521,389562,1783942009.547617,1451.0,0.0,107.9,1558.9,nan,nan,nan,nan,nan,nan,nan,7.900000000000006
166845,19:26:51.212010,389562,1783942009.647111,1459.6,0.0,105.3,1564.9,0.096577,4.07136,0.000352,0.788685,98.7752,0.074338,1.2268,5.299999999999997
166899,19:26:51.318091,389562,1783942009.747092,1465.1,0.0,105.9,1571.0,0.082178,4.11866,0.000288,0.627722,99.3041,0.08269,1.48457,5.900000000000006
166951,19:26:51.426918,389562,1783942009.84805,1470.3,0.0,108.6,1578.9,0.093537,6.15254,0.00032,0.849549,99.9579,0.060929,1.286,8.599999999999994
167013,19:26:51.531219,389562,1783942009.947309,1479.8,0.0,104.1,1583.9,0.077761,3.89398,0.000288,0.543049,98.231,0.061537,1.16037,4.099999999999994
167065,19:26:51.636065,389562,1783942010.04764,1483.7,0.0,104.7,1588.4,nan,nan,nan,nan,nan,nan,nan,4.700000000000003
167115,19:26:51.741909,389562,1783942010.147336,1488.9,0.0,105.7,1594.6,0.080289,4.77297,0.000288,0.620618,98.1275,0.083617,1.75932,5.700000000000003
167167,19:26:51.847934,389562,1783942010.247895,1494.3,0.0,105.8,1600.0,0.086241,5.30527,0.000288,0.74734,97.9295,0.067233,1.44364,5.799999999999997
167219,19:26:51.955646,389562,1783942010.347658,1500.4,0.0,107.5,1608.0,0.095938,4.62865,0.00048,0.653482,99.6959,0.078689,2.10803,7.5
167271,19:26:52.062573,389562,1783942010.447462,1508.4,0.0,106.7,1615.1,nan,nan,nan,nan,nan,nan,nan,6.700000000000003
167330,19:26:52.166406,389562,1783942010.547384,1515.3,0.0,103.7,1619.0,nan,nan,nan,nan,nan,nan,nan,3.700000000000003
167381,19:26:52.272081,389562,1783942010.647679,1519.0,0.0,105.4,1624.4,0.074657,3.49807,0.000288,0.489768,99.4079,0.132163,1.54578,5.400000000000006
167437,19:26:52.378039,389562,1783942010.747258,1525.0,0.0,105.8,1630.8,nan,nan,nan,nan,nan,nan,nan,5.799999999999997
167485,19:26:52.484284,389562,1783942010.847147,1531.1,0.0,106.1,1637.1,nan,nan,nan,nan,nan,nan,nan,6.099999999999994
167538,19:26:52.589972,389562,1783942010.947736,1536.7,0.0,105.5,1642.2,0.075073,3.83395,0.000256,0.540617,99.8431,0.059873,1.00587,5.5
167588,19:26:52.695267,389562,1783942011.04731,1542.8,0.0,105.1,1648.0,0.074369,3.31676,0.0,0.488904,99.8016,0.069889,1.21032,5.099999999999994
167638,19:26:52.801810,389562,1783942011.147345,1548.1,0.0,106.4,1654.5,nan,nan,nan,nan,nan,nan,nan,6.400000000000006
167687,19:26:52.907728,389562,1783942011.24766,1554.3,0.0,105.7,1660.1,0.074114,3.40908,0.000256,0.490568,99.262,0.061569,2.26861,5.700000000000003
167735,19:26:53.015311,389562,1783942011.347743,1560.2,0.0,107.4,1667.6,0.07661,3.69529,0.000256,0.570825,100.277,0.082049,2.48634,7.400000000000006
167785,19:26:53.125422,389562,1783942011.447065,1568.4,0.0,109.9,1678.4,0.091106,7.03352,0.000288,0.687531,100.114,0.067297,1.66499,9.900000000000006
167838,19:26:53.230774,389562,1783942011.548268,1577.3,0.0,105.2,1682.5,0.078945,4.06237,0.000288,0.550633,98.6859,0.059873,1.51567,5.200000000000003
167887,19:26:53.335563,389562,1783942011.647719,1583.2,0.0,104.7,1687.8,nan,nan,nan,nan,nan,nan,nan,4.700000000000003
167936,19:26:53.442943,389562,1783942011.748209,1587.5,0.0,107.2,1694.7,nan,nan,nan,nan,nan,nan,nan,7.200000000000003
167987,19:26:53.551456,389562,1783942011.848297,1594.8,0.0,108.3,1703.2,0.085761,4.76468,0.000288,0.689803,100.455,0.060865,2.0303,8.299999999999997
168034,19:26:53.659129,389562,1783942011.947516,1604.1,0.0,107.5,1711.6,nan,nan,nan,nan,nan,nan,nan,7.5
168085,19:26:53.769204,389562,1783942012.04763,1611.7,0.0,109.9,1721.6,0.087361,4.92059,0.000288,0.702859,101.222,0.120834,2.52916,9.900000000000006
168142,19:26:53.878129,389562,1783942012.147932,1621.5,0.0,108.7,1730.2,0.097282,5.47996,0.000288,0.759468,100.757,0.070081,1.31525,8.700000000000003
168194,19:26:53.984594,389562,1783942012.247707,1630.6,0.0,106.3,1736.9,0.081378,3.79455,0.000256,0.534345,100.201,0.08077,1.38725,6.299999999999997
168245,19:26:54.096735,389562,1783942012.34767,1637.1,0.0,111.9,1749.1,nan,nan,nan,nan,nan,nan,nan,11.900000000000006
168296,19:26:54.206629,389562,1783942012.447343,1649.7,0.0,109.6,1759.3,nan,nan,nan,nan,nan,nan,nan,9.599999999999994
168349,19:26:54.314889,389562,1783942012.54739,1659.5,0.0,108.0,1767.5,nan,nan,nan,nan,nan,nan,nan,8.0
168398,19:26:54.424868,389562,1783942012.647155,1667.9,0.0,109.8,1777.7,0.079905,5.37711,0.000288,0.706027,100.924,0.074625,2.37639,9.799999999999997
168455,19:26:54.533898,389562,1783942012.747437,1677.6,0.0,108.9,1786.5,0.080353,4.72145,0.000256,0.629226,100.97,0.068161,2.14387,8.900000000000006
168508,19:26:54.643071,389562,1783942012.847972,1686.1,0.0,109.0,1795.1,0.079937,3.93696,0.000256,0.558185,101.646,0.083522,2.41309,9.0
168557,19:26:54.754884,389562,1783942012.947336,1696.0,0.0,111.5,1807.5,nan,nan,nan,nan,nan,nan,nan,11.5
168611,19:26:54.864573,389562,1783942013.047487,1707.6,0.0,109.5,1817.1,0.087937,5.14238,0.00032,0.779468,101.32,0.064449,1.87046,9.5
168666,19:26:54.972815,389562,1783942013.147537,1717.3,0.0,108.0,1825.3,nan,nan,nan,nan,nan,nan,nan,8.0
168715,19:26:55.083547,389562,1783942013.247088,1726.0,0.0,110.5,1836.5,0.223331,5.24949,0.000288,0.692267,101.386,0.096897,2.47156,10.5
168766,19:26:55.194437,389562,1783942013.347813,1736.0,0.0,110.7,1846.6,nan,nan,nan,nan,nan,nan,nan,10.700000000000003
168817,19:26:55.302282,389562,1783942013.447669,1746.9,0.0,107.7,1854.6,0.143426,3.6126,0.000256,0.497352,101.38,0.078945,1.74697,7.700000000000003
168868,19:26:55.411074,389562,1783942013.547602,1754.8,0.0,108.6,1863.5,nan,nan,nan,nan,nan,nan,nan,8.599999999999994
168923,19:26:55.527633,389569,1783942013.647879,1763.4,0.0,116.4,1879.8,0.255204,9.68204,0.000128,1.19503,102.635,0.086465,2.13101,16.400000000000006
168977,19:26:55.637836,389569,1783942013.748132,1779.7,0.0,110.0,1889.7,0.09741,5.32933,0.00032,0.703627,101.831,0.070274,1.68934,10.0
169024,19:26:55.747124,389569,1783942013.847739,1790.3,0.0,109.1,1899.4,nan,nan,nan,nan,nan,nan,nan,9.099999999999994
169073,19:26:55.857189,389569,1783942013.947415,1799.9,0.0,109.9,1909.8,nan,nan,nan,nan,nan,nan,nan,9.900000000000006
169130,19:26:55.970206,389569,1783942014.047335,1810.0,0.0,112.8,1922.9,nan,nan,nan,nan,nan,nan,nan,12.799999999999997
169179,19:26:56.081110,389569,1783942014.147356,1823.0,0.0,110.7,1933.8,nan,nan,nan,nan,nan,nan,nan,10.700000000000003
169235,19:26:56.193928,389569,1783942014.247314,1834.0,0.0,112.6,1946.6,0.099073,5.40092,0.000288,1.42943,102.403,0.117698,2.83307,12.599999999999994
169292,19:26:56.305032,389569,1783942014.34733,1846.9,0.0,110.8,1957.7,nan,nan,nan,nan,nan,nan,nan,10.799999999999997
169353,19:26:56.412807,389569,1783942014.44848,1856.7,0.0,107.6,1964.3,0.073634,3.36021,0.000256,0.533609,101.544,0.062081,1.80784,7.599999999999994
169411,19:26:56.523406,389569,1783942014.547728,1865.3,0.0,110.4,1975.7,0.075777,3.84211,0.000544,0.498055,103.948,0.078209,1.67734,10.400000000000006
169472,19:26:56.634353,389569,1783942014.647542,1876.1,0.0,110.8,1986.8,nan,nan,nan,nan,nan,nan,nan,10.799999999999997
169530,19:26:56.745415,389569,1783942014.747934,1886.7,0.0,110.8,1997.5,0.089249,5.15003,0.00032,0.729739,102.76,0.057793,1.70435,10.799999999999997
169590,19:26:56.859856,389569,1783942014.847387,1898.3,0.0,114.2,2012.5,0.089729,5.28642,0.000288,0.683851,104.361,0.086818,3.35346,14.200000000000003
169647,19:26:56.973210,389569,1783942014.94733,1912.7,0.0,113.1,2025.9,nan,nan,nan,nan,nan,nan,nan,13.099999999999994
169704,19:26:57.087232,389569,1783942015.047819,1925.6,0.0,113.8,2039.4,0.090594,5.44677,0.00032,0.725963,103.693,0.091521,3.41237,13.799999999999997
169761,19:26:57.200515,389569,1783942015.147611,1939.8,0.0,113.1,2052.9,nan,nan,nan,nan,nan,nan,nan,13.099999999999994
169819,19:26:57.311409,389569,1783942015.247137,1953.8,0.0,110.5,2064.3,0.090914,4.93211,0.000288,0.693067,102.5,0.061953,1.93273,10.5
169877,19:26:57.420174,389569,1783942015.347195,1964.4,0.0,108.6,2073.0,0.072897,3.5269,0.000384,0.493832,102.179,0.068801,1.9793,8.599999999999994
169938,19:26:57.530892,389569,1783942015.448334,1972.0,0.0,110.6,2082.6,nan,nan,nan,nan,nan,nan,nan,10.599999999999994
169999,19:26:57.642901,389569,1783942015.547703,1983.4,0.0,111.8,2095.2,0.078529,4.50973,0.000512,0.655114,103.048,0.093538,3.10971,11.799999999999997
170056,19:26:57.756819,389569,1783942015.647744,1995.4,0.0,113.7,2109.1,nan,nan,nan,nan,nan,nan,nan,13.700000000000003
170113,19:26:57.868115,389569,1783942015.74709,2009.9,0.0,111.1,2121.0,0.084417,4.70807,0.000288,0.662283,103.056,0.081537,2.26381,11.099999999999994
170169,19:26:57.981547,389569,1783942015.847879,2020.5,0.0,113.2,2133.7,nan,nan,nan,nan,nan,nan,nan,13.200000000000003
