sensor_time,sensor_epoch_s,fusion_trace_id,lidar_trace_id,fused_object_count,ingress_ms,sensor_to_fusion_ms,prediction_compute_ms,fusion_to_prediction_out_ms,prediction_to_planning_in_ms,planning_compute_ms,planning_to_first_control_ms,sensor_to_first_control_ms,fusion_publish_time,control_publish_time
2026-07-13T19:24:02.947861,1783941842.9478614,17294087637304346791,72322662239570148,33,63.8075,2443.6875,11.459232,11.388768,0.576192,51.031968,4.501792,2511.18622,2026-07-13T19:24:05.391549,2026-07-13T19:24:05.459048
2026-07-13T19:24:03.048158,1783941843.048158,17294087637304346792,72322662239570149,33,65.3214,2431.118104,11.179424,10.676608,0.553088,52.811744,3.809888,2498.969432,2026-07-13T19:24:05.479276,2026-07-13T19:24:05.547127
2026-07-13T19:24:03.147509,1783941843.1475093,17294087637304346793,72322662239570150,35,68.7482,2418.861416,18.816352,18.071008,0.70768,61.910976,11.936224,2511.487304,2026-07-13T19:24:05.566371,2026-07-13T19:24:05.658997
2026-07-13T19:24:03.247574,1783941843.2475743,17294087637304346794,72322662239570151,33,64.8017,2404.264996,15.167616,14.717888,0.758688,54.86,5.092032,2479.693604,2026-07-13T19:24:05.651839,2026-07-13T19:24:05.727268
2026-07-13T19:24:03.347750,1783941843.3477504,17294087637304346795,72322662239570152,24,65.7983,2392.372284,9.897536,9.903104,1.175712,52.414592,5.487968,2461.35366,2026-07-13T19:24:05.740123,2026-07-13T19:24:05.809104
2026-07-13T19:24:03.447177,1783941843.447177,17294087637304346796,72322662239570153,29,65.1424,2380.97552,10.23488,10.099616,0.55184,51.404192,8.84336,2451.874528,2026-07-13T19:24:05.828152,2026-07-13T19:24:05.899051
2026-07-13T19:24:03.548433,1783941843.5484326,17294087637304346797,72322662239570154,19,67.5244,2373.217136,10.450048,10.143072,0.415392,56.221824,8.320224,2448.317648,2026-07-13T19:24:05.921650,2026-07-13T19:24:05.996750
2026-07-13T19:24:03.648170,1783941843.6481695,17294087637304346798,72322662239570155,28,67.9781,2360.230324,15.087872,15.128384,0.527296,56.250912,8.68752,2440.824436,2026-07-13T19:24:06.008400,2026-07-13T19:24:06.088994
2026-07-13T19:24:03.747915,1783941843.7479146,17294087637304346799,72322662239570156,23,64.8556,2347.657136,17.146624,16.591392,0.352992,51.261024,5.173152,2421.035696,2026-07-13T19:24:06.095572,2026-07-13T19:24:06.168950
2026-07-13T19:24:03.848424,1783941843.848424,17294087637304346800,72322662239570157,28,67.153,2335.15796,13.714656,13.110144,0.75856,53.43744,8.971232,2411.435336,2026-07-13T19:24:06.183582,2026-07-13T19:24:06.259859
2026-07-13T19:24:03.947303,1783941843.9473026,17294087637304346801,72322662239570158,29,67.2162,2322.941704,12.021504,11.659328,0.58752,53.456736,11.0216,2399.666888,2026-07-13T19:24:06.270244,2026-07-13T19:24:06.346969
2026-07-13T19:24:04.048109,1783941844.0481086,17294087637304346802,72322662239570159,27,81.8586,2305.390536,10.337728,9.801376,0.545312,40.37968,5.708352,2361.825256,2026-07-13T19:24:06.353499,2026-07-13T19:24:06.409934
2026-07-13T19:24:04.147331,1783941844.1473308,17294087637304346803,72322662239570160,32,65.3181,2293.304372,9.986368,9.379392,0.55856,49.4256,7.151168,2359.819092,2026-07-13T19:24:06.440635,2026-07-13T19:24:06.507150
2026-07-13T19:24:04.248046,1783941844.2480457,17294087637304346804,72322662239570161,30,65.1915,2276.45902,10.35024,10.12704,0.47968,49.038528,3.151104,2339.255372,2026-07-13T19:24:06.524505,2026-07-13T19:24:06.587301
2026-07-13T19:24:04.347809,1783941844.3478086,17294087637304346805,72322662239570162,31,65.7227,2261.630828,11.632704,11.572032,0.521536,52.598112,4.75856,2331.081068,2026-07-13T19:24:06.609439,2026-07-13T19:24:06.678890
2026-07-13T19:24:04.447903,1783941844.4479032,17294087637304346806,72322662239570163,26,69.4945,2249.996964,13.2288,12.507392,0.599648,60.26096,7.143072,2330.508036,2026-07-13T19:24:06.697900,2026-07-13T19:24:06.778411
2026-07-13T19:24:04.547422,1783941844.5474224,17294087637304346807,72322662239570164,27,67.5523,2233.91134,8.88272,8.777696,0.484608,53.645824,2.182752,2299.00222,2026-07-13T19:24:06.781334,2026-07-13T19:24:06.846425
2026-07-13T19:24:04.647485,1783941844.6474853,17294087637304346808,72322662239570165,30,67.2276,2223.815888,13.876832,13.234048,0.608768,53.051648,10.097152,2300.807504,2026-07-13T19:24:06.871301,2026-07-13T19:24:06.948293
2026-07-13T19:24:04.747780,1783941844.7477796,17294087637304346809,72322662239570166,29,65.1953,2207.393508,16.802272,16.123264,0.402464,54.916064,12.13568,2290.97098,2026-07-13T19:24:06.955173,2026-07-13T19:24:07.038751
2026-07-13T19:24:04.847517,1783941844.8475168,17294087637304346810,72322662239570167,32,66.5841,2197.326468,14.103616,13.616672,0.457568,48.96,9.997472,2270.35818,2026-07-13T19:24:07.044843,2026-07-13T19:24:07.117875
2026-07-13T19:24:04.947183,1783941844.9471834,17294087637304346811,72322662239570168,27,66.7496,2190.061728,20.689696,15.217056,0.473056,86.588864,7.338848,2299.679552,2026-07-13T19:24:07.137245,2026-07-13T19:24:07.246863
2026-07-13T19:24:05.047506,1783941845.0475063,17294087637304346812,72322662239570169,33,63.8723,2172.9899,24.070688,22.832,0.438976,47.064768,8.126944,2251.452588,2026-07-13T19:24:07.220496,2026-07-13T19:24:07.298959
2026-07-13T19:24:05.148156,1783941845.1481562,17294087637304346813,72322662239570170,23,67.5509,2155.011028,12.308704,11.5696,0.534336,59.389152,2.336288,2228.840404,2026-07-13T19:24:07.303167,2026-07-13T19:24:07.376997
2026-07-13T19:24:05.247529,1783941845.2475293,17294087637304346814,72322662239570171,27,66.5185,2158.250916,11.517728,11.25616,0.509312,64.772992,6.213792,2241.003172,2026-07-13T19:24:07.405780,2026-07-13T19:24:07.488533
2026-07-13T19:24:05.347614,1783941845.347614,17294087637304346815,72322662239570172,30,65.0003,2152.963052,21.508288,18.087904,0.333568,70.648576,10.435456,2252.468556,2026-07-13T19:24:07.500577,2026-07-13T19:24:07.600083
2026-07-13T19:24:05.447593,1783941845.4475935,17294087637304346816,72322662239570173,31,66.0956,2137.547344,13.807584,13.07808,0.340928,40.23344,10.119392,2201.319184,2026-07-13T19:24:07.585141,2026-07-13T19:24:07.648913
2026-07-13T19:24:05.547840,1783941845.54784,17294087637304346817,72322662239570174,25,65.7127,2126.273436,15.348544,14.689344,0.473472,46.269728,13.305536,2201.011516,2026-07-13T19:24:07.674114,2026-07-13T19:24:07.748852
2026-07-13T19:24:05.647854,1783941845.6478543,17294087637304346818,72322662239570175,30,69.2401,2120.24538,12.149856,12.080352,0.887104,43.431648,1.892,2178.536484,2026-07-13T19:24:07.768100,2026-07-13T19:24:07.826391
2026-07-13T19:24:05.747534,1783941845.7475336,17294087637304346819,72322662239570176,27,63.7438,2104.772248,9.741024,9.512992,1.365728,41.149504,4.690016,2161.490488,2026-07-13T19:24:07.852306,2026-07-13T19:24:07.909024
2026-07-13T19:24:05.847588,1783941845.8475883,17294087637304346820,72322662239570177,29,67.4212,2090.458736,13.544928,13.419104,0.3512,42.527616,3.171456,2149.928112,2026-07-13T19:24:07.938047,2026-07-13T19:24:07.997516
2026-07-13T19:24:05.947641,1783941845.9476414,17294087637304346821,72322662239570178,25,63.6177,2076.553764,9.24896,8.981856,0.509984,55.254464,8.261088,2149.561156,2026-07-13T19:24:08.024195,2026-07-13T19:24:08.097203
2026-07-13T19:24:06.048372,1783941846.0483716,17294087637304346822,72322662239570179,26,64.2226,2062.0034,9.892672,9.742816,0.883072,65.735936,10.985824,2149.351048,2026-07-13T19:24:08.110375,2026-07-13T19:24:08.197723
2026-07-13T19:24:06.147849,1783941846.1478488,17294087637304346823,72322662239570180,28,66.4117,2048.48258,9.222688,10.22544,0.453632,42.125824,7.972,2109.259476,2026-07-13T19:24:08.196332,2026-07-13T19:24:08.257108
2026-07-13T19:24:06.247304,1783941846.2473044,17294087637304346824,72322662239570181,26,65.887,2034.281624,12.046784,11.9992,0.896032,59.110528,3.204384,2109.491768,2026-07-13T19:24:08.281586,2026-07-13T19:24:08.356796
2026-07-13T19:24:06.347288,1783941846.3472877,17294087637304346825,72322662239570182,26,70.003,2021.656472,13.10464,13.158912,2.360768,65.66816,6.834528,2109.67884,2026-07-13T19:24:08.368944,2026-07-13T19:24:08.456966
2026-07-13T19:24:06.447712,1783941846.4477117,17294087637304346826,72322662239570183,20,63.5641,2009.937924,9.688096,9.635904,0.54176,58.2864,1.604608,2080.006596,2026-07-13T19:24:08.457650,2026-07-13T19:24:08.527718
2026-07-13T19:24:06.548369,1783941846.5483692,17294087637304346827,72322662239570184,20,63.8332,1997.296656,9.599296,9.62592,0.95472,52.397344,10.375936,2070.650576,2026-07-13T19:24:08.545666,2026-07-13T19:24:08.619020
2026-07-13T19:24:06.647820,1783941846.6478205,17294087637304346828,72322662239570185,24,85.5696,1986.224992,10.457152,10.466784,0.424544,53.927232,8.7064,2059.749952,2026-07-13T19:24:08.634045,2026-07-13T19:24:08.707570
2026-07-13T19:24:06.747324,1783941846.7473245,17294087637304346829,72322662239570186,27,70.1411,1974.949036,12.772448,12.768256,0.5368,74.106016,7.302656,2069.662764,2026-07-13T19:24:08.722274,2026-07-13T19:24:08.816987
2026-07-13T19:24:06.847236,1783941846.8472362,17294087637304346830,72322662239570187,29,64.2436,1966.866512,9.86752,9.821248,0.64448,52.953472,1.701632,2031.987344,2026-07-13T19:24:08.814103,2026-07-13T19:24:08.879224
2026-07-13T19:24:06.947698,1783941846.947698,17294087637304346831,72322662239570188,28,68.2526,1957.84188,12.890336,12.835136,0.44432,86.56592,1.663104,2059.35036,2026-07-13T19:24:08.905540,2026-07-13T19:24:09.007048
2026-07-13T19:24:07.047416,1783941847.0474162,17294087637304346832,72322662239570189,25,69.7935,1945.306236,10.779136,10.833856,1.967552,55.963008,7.370272,2021.440924,2026-07-13T19:24:08.992723,2026-07-13T19:24:09.068857
2026-07-13T19:24:07.147693,1783941847.147693,17294087637304346833,72322662239570190,29,65.4407,1934.299452,13.06192,12.872448,0.548384,41.991904,9.65872,1999.370908,2026-07-13T19:24:09.081992,2026-07-13T19:24:09.147064
2026-07-13T19:24:07.247314,1783941847.247314,17294087637304346834,72322662239570191,27,78.3234,1925.11188,9.548736,9.4416,0.524032,90.129248,5.668864,2030.875624,2026-07-13T19:24:09.172426,2026-07-13T19:24:09.278190
2026-07-13T19:24:07.347198,1783941847.3471978,17294087637304346835,72322662239570192,26,65.4716,1918.704112,13.72752,13.694208,0.477024,56.448512,12.652,2001.975856,2026-07-13T19:24:09.265902,2026-07-13T19:24:09.349174
2026-07-13T19:24:07.447089,1783941847.4470894,17294087637304346836,72322662239570193,28,66.4239,1913.55078,14.559712,14.436736,0.416288,36.318976,5.642848,1970.365628,2026-07-13T19:24:09.360640,2026-07-13T19:24:09.417455
2026-07-13T19:24:07.547127,1783941847.547127,17294087637304346837,72322662239570194,23,64.7602,1903.446472,8.615584,8.594016,0.580832,35.2624,2.129984,1950.013704,2026-07-13T19:24:09.450573,2026-07-13T19:24:09.497141
2026-07-13T19:24:07.647860,1783941847.6478598,17294087637304346838,72322662239570195,25,67.5724,1892.46856,12.130272,12.132544,0.497184,121.306112,2.664192,2029.068592,2026-07-13T19:24:09.540328,2026-07-13T19:24:09.676929
2026-07-13T19:24:07.747897,1783941847.747897,17294087637304346839,72322662239570196,27,70.7259,1881.877964,10.241376,9.914848,34.73184,59.805216,3.031232,1989.3611,2026-07-13T19:24:09.629775,2026-07-13T19:24:09.737258
2026-07-13T19:24:07.847139,1783941847.8471394,17294087637304346840,72322662239570197,26,68.1961,1868.687332,15.77904,15.576512,3.02592,52.336192,2.223232,1941.849188,2026-07-13T19:24:09.715827,2026-07-13T19:24:09.788989
2026-07-13T19:24:07.947225,1783941847.9472249,17294087637304346841,72322662239570198,28,63.7865,1856.85002,17.857376,17.009344,0.70464,62.049024,5.09264,1941.705668,2026-07-13T19:24:09.804075,2026-07-13T19:24:09.888931
2026-07-13T19:24:08.047754,1783941848.047754,17294087637304346842,72322662239570199,27,63.7848,1835.673728,8.609728,9.157856,0.38928,51.709088,2.552384,1899.482336,2026-07-13T19:24:09.883428,2026-07-13T19:24:09.947236
2026-07-13T19:24:08.147631,1783941848.1476314,17294087637304346843,72322662239570200,29,65.4607,1822.02006,17.858272,18.02128,0.429792,52.1488,8.762176,1901.382108,2026-07-13T19:24:09.969651,2026-07-13T19:24:10.049014
2026-07-13T19:24:08.247530,1783941848.2475305,17294087637304346844,72322662239570201,33,65.5568,1809.04704,16.418144,15.775264,0.400416,60.132288,7.156192,1892.5112,2026-07-13T19:24:10.056577,2026-07-13T19:24:10.140042
2026-07-13T19:24:08.347667,1783941848.347667,17294087637304346845,72322662239570202,30,63.7352,1794.731744,16.816832,16.258208,0.80864,58.578016,11.248,1881.624608,2026-07-13T19:24:10.142399,2026-07-13T19:24:10.229292
2026-07-13T19:24:08.447836,1783941848.4478357,17294087637304346846,72322662239570203,27,64.142,1781.202736,19.92832,19.027136,0.427968,75.930624,5.05232,1881.640784,2026-07-13T19:24:10.229038,2026-07-13T19:24:10.329476
2026-07-13T19:24:08.547705,1783941848.547705,17294087637304346847,72322662239570204,38,67.5445,1761.299188,17.471584,17.33168,0.53488,57.945664,2.442752,1839.554164,2026-07-13T19:24:10.309004,2026-07-13T19:24:10.387259
2026-07-13T19:24:08.647856,1783941848.6478565,17294087637304346848,72322662239570205,29,78.6746,1752.290696,15.782688,15.708992,0.738304,58.02608,2.492256,1829.256328,2026-07-13T19:24:10.400147,2026-07-13T19:24:10.477113
2026-07-13T19:24:08.747653,1783941848.7476528,17294087637304346849,72322662239570206,30,65.017,1742.958184,9.59744,9.57232,0.473408,40.47344,6.527424,1800.004776,2026-07-13T19:24:10.490611,2026-07-13T19:24:10.547657
2026-07-13T19:24:08.849089,1783941848.8490894,17294087637304346850,72322662239570207,23,70.0147,1733.212716,10.548672,10.241824,0.831168,62.865248,3.5232,1810.674156,2026-07-13T19:24:10.582302,2026-07-13T19:24:10.659764
2026-07-13T19:24:08.947177,1783941848.9471767,17294087637304346851,72322662239570208,21,69.0181,1724.516084,11.22608,11.355392,0.41264,63.906304,10.89456,1811.08498,2026-07-13T19:24:10.671693,2026-07-13T19:24:10.758262
2026-07-13T19:24:09.048358,1783941849.0483577,17294087637304346852,72322662239570209,26,67.8337,1711.191236,12.19152,12.136832,0.573088,61.747392,3.47776,1789.126308,2026-07-13T19:24:10.759549,2026-07-13T19:24:10.837484
2026-07-13T19:24:09.148540,1783941849.14854,17294087637304346853,72322662239570210,23,68.2099,1703.979628,9.466976,9.432128,0.369952,60.68304,4.348704,1778.813452,2026-07-13T19:24:10.852520,2026-07-13T19:24:10.927353
2026-07-13T19:24:09.248026,1783941849.2480264,17294087637304346854,72322662239570211,24,65.7315,1694.437964,9.174464,8.775808,0.392192,58.925632,9.570144,1772.10174,2026-07-13T19:24:10.942464,2026-07-13T19:24:11.020128
2026-07-13T19:24:09.347323,1783941849.3473232,17294087637304346855,72322662239570212,26,68.3625,1680.986148,16.38304,16.344384,0.821792,73.940608,8.628864,1780.721796,2026-07-13T19:24:11.028309,2026-07-13T19:24:11.128045
2026-07-13T19:24:09.448211,1783941849.4482107,17294087637304346856,72322662239570213,24,64.8828,1675.45976,8.672288,8.931968,0.349472,60.968288,4.3008,1750.010288,2026-07-13T19:24:11.123671,2026-07-13T19:24:11.198221
2026-07-13T19:24:09.547280,1783941849.5472803,17294087637304346857,72322662239570214,24,65.8562,1669.365608,16.314912,15.561632,0.494976,44.586784,11.551744,1741.560744,2026-07-13T19:24:11.216646,2026-07-13T19:24:11.288841
2026-07-13T19:24:09.648087,1783941849.6480865,17294087637304346858,72322662239570215,30,65.8629,1661.661652,24.24512,27.620928,0.432512,67.96528,2.328,1760.008372,2026-07-13T19:24:11.309748,2026-07-13T19:24:11.408095
2026-07-13T19:24:09.748394,1783941849.7483943,17294087637304346859,72322662239570216,24,68.3546,1655.708168,12.70272,11.942368,0.268,53.280448,9.123008,1730.321992,2026-07-13T19:24:11.404102,2026-07-13T19:24:11.478716
2026-07-13T19:24:09.848154,1783941849.8481538,17294087637304346860,72322662239570217,23,64.3015,1651.709148,13.46704,12.874496,0.429792,57.745952,7.391328,1730.150716,2026-07-13T19:24:11.499863,2026-07-13T19:24:11.578305
2026-07-13T19:24:09.947114,1783941849.9471135,17294087637304346861,72322662239570218,29,64.3382,1642.346424,14.435488,14.160992,0.432864,51.047328,2.323712,1710.31132,2026-07-13T19:24:11.589460,2026-07-13T19:24:11.657425
2026-07-13T19:24:10.048403,1783941850.0484033,17294087637304346862,72322662239570219,17,64.893,1625.84084,11.240128,11.302816,0.412544,67.773856,5.657952,1710.988008,2026-07-13T19:24:11.674244,2026-07-13T19:24:11.759391
2026-07-13T19:24:10.147987,1783941850.147987,17294087637304346863,72322662239570220,18,66.797,1618.332712,12.411488,12.229056,0.328352,60.654112,7.848608,1699.39284,2026-07-13T19:24:11.766320,2026-07-13T19:24:11.847380
2026-07-13T19:24:10.247293,1783941850.2472925,17294087637304346864,72322662239570221,21,65.5179,1609.144108,13.69168,13.119328,0.383104,58.18928,9.193152,1690.028972,2026-07-13T19:24:11.856437,2026-07-13T19:24:11.937321
2026-07-13T19:24:10.347225,1783941850.347225,17294087637304346865,72322662239570222,24,64.4403,1589.937868,9.300544,9.299968,0.479104,60.412544,9.752288,1669.881772,2026-07-13T19:24:11.937163,2026-07-13T19:24:12.017107
2026-07-13T19:24:10.447247,1783941850.447247,17294087637304346866,72322662239570223,27,64.1642,1576.736456,9.9456,9.904288,0.431296,58.739968,4.145536,1649.957544,2026-07-13T19:24:12.023983,2026-07-13T19:24:12.097205
2026-07-13T19:24:10.547697,1783941850.5476973,17294087637304346867,72322662239570224,30,65.9785,1562.746276,16.556576,16.467296,0.407744,51.30112,10.996448,1641.918884,2026-07-13T19:24:12.110444,2026-07-13T19:24:12.189616
2026-07-13T19:24:10.647991,1783941850.647991,17294087637304346868,72322662239570225,24,64.3733,1548.128372,11.341696,10.945856,3.206144,60.675584,9.203904,1632.15986,2026-07-13T19:24:12.196119,2026-07-13T19:24:12.280151
2026-07-13T19:24:10.747249,1783941850.7472486,17294087637304346869,72322662239570226,37,65.45,1537.104432,15.627712,14.7696,0.613088,71.861792,5.942048,1630.29096,2026-07-13T19:24:12.284353,2026-07-13T19:24:12.377540
2026-07-13T19:24:10.847518,1783941850.8475182,17294087637304346870,72322662239570227,35,68.1396,1516.671952,10.214016,10.119584,0.57456,63.333312,9.026816,1599.726224,2026-07-13T19:24:12.364190,2026-07-13T19:24:12.447244
2026-07-13T19:24:10.948543,1783941850.948543,17294087637304346871,72322662239570228,34,64.6939,1503.598348,16.40304,16.000032,0.544352,66.812416,2.005344,1588.960492,2026-07-13T19:24:12.452142,2026-07-13T19:24:12.537503
2026-07-13T19:24:11.047237,1783941851.0472367,17294087637304346872,72322662239570229,39,79.9303,1489.455452,13.712512,15.4496,0.629952,53.031456,11.514272,1570.080732,2026-07-13T19:24:12.536692,2026-07-13T19:24:12.617317
2026-07-13T19:24:11.147378,1783941851.1473777,17294087637304346873,72322662239570230,39,65.0766,1478.253752,12.184064,11.971456,0.717952,62.076128,9.308416,1562.327704,2026-07-13T19:24:12.625632,2026-07-13T19:24:12.709705
2026-07-13T19:24:11.248362,1783941851.248362,17294087637304346874,72322662239570231,41,66.1547,1462.136236,16.261216,16.514528,0.670528,60.479232,9.666496,1549.46702,2026-07-13T19:24:12.710498,2026-07-13T19:24:12.797829
2026-07-13T19:24:11.347634,1783941851.3476343,17294087637304346875,72322662239570232,35,77.0254,1448.52444,15.706944,15.62976,0.73648,60.024864,4.884832,1529.800376,2026-07-13T19:24:12.796159,2026-07-13T19:24:12.877435
2026-07-13T19:24:11.448459,1783941851.4484591,17294087637304346876,72322662239570233,32,67.4167,1432.818364,12.412416,12.032128,0.809984,61.594336,1.672224,1508.927036,2026-07-13T19:24:12.881278,2026-07-13T19:24:12.957386
2026-07-13T19:24:11.547630,1783941851.5476298,17294087637304346877,72322662239570234,35,65.3453,1416.612596,11.668832,11.490176,0.473088,59.553408,3.634752,1491.76402,2026-07-13T19:24:12.964242,2026-07-13T19:24:13.039394
2026-07-13T19:24:11.648235,1783941851.6482348,17294087637304346878,72322662239570235,37,63.9436,1399.980272,12.147904,12.096288,0.52224,61.46,11.315904,1485.374704,2026-07-13T19:24:13.048215,2026-07-13T19:24:13.133610
2026-07-13T19:24:11.747052,1783941851.747052,17294087637304346879,72322662239570236,35,85.2425,1385.780452,15.028224,15.30832,0.436384,53.1344,5.384448,1460.044004,2026-07-13T19:24:13.132832,2026-07-13T19:24:13.207096
2026-07-13T19:24:11.848123,1783941851.8481226,17294087637304346880,72322662239570237,39,65.6571,1370.02254,13.156512,12.739552,0.594304,65.6192,10.537536,1459.513132,2026-07-13T19:24:13.218145,2026-07-13T19:24:13.307636
2026-07-13T19:24:11.947894,1783941851.9478943,17294087637304346881,72322662239570238,39,65.4221,1360.642644,16.530944,8.464544,0.531488,62.244032,8.49168,1440.374388,2026-07-13T19:24:13.308537,2026-07-13T19:24:13.388269
2026-07-13T19:24:12.047538,1783941852.0475378,17294087637304346882,72322662239570239,34,65.0487,1335.508956,12.714272,12.564608,0.669504,68.327424,2.66864,1419.739132,2026-07-13T19:24:13.383047,2026-07-13T19:24:13.467277
2026-07-13T19:24:12.147766,1783941852.1477659,17294087637304346883,72322662239570240,40,63.9076,1322.202768,12.227264,11.98976,0.901696,53.459872,11.772704,1400.3268,2026-07-13T19:24:13.469969,2026-07-13T19:24:13.548093
2026-07-13T19:24:12.247781,1783941852.2477808,17294087637304346884,72322662239570241,36,69.0982,1308.428792,17.204032,17.018496,0.59376,74.13376,9.67104,1409.845848,2026-07-13T19:24:13.556210,2026-07-13T19:24:13.657627
2026-07-13T19:24:12.347788,1783941852.3477883,17294087637304346885,72322662239570242,37,66.9498,1294.52036,19.985568,18.883872,0.620064,63.009152,2.770336,1379.803784,2026-07-13T19:24:13.642309,2026-07-13T19:24:13.727592
2026-07-13T19:24:12.447313,1783941852.447313,17294087637304346886,72322662239570243,38,67.0211,1281.969388,19.531392,20.113056,0.544352,63.529088,5.675968,1371.831852,2026-07-13T19:24:13.729282,2026-07-13T19:24:13.819145
2026-07-13T19:24:12.547127,1783941852.5471265,17294087637304346887,72322662239570244,34,63.6594,1267.005224,22.566496,21.9144,0.605472,61.923328,11.718496,1363.16692,2026-07-13T19:24:13.814132,2026-07-13T19:24:13.910293
2026-07-13T19:24:12.647014,1783941852.647014,17294087637304346888,72322662239570245,38,63.9498,1248.331784,13.401984,12.98384,1.237408,67.44208,10.489248,1340.48436,2026-07-13T19:24:13.895346,2026-07-13T19:24:13.987498
2026-07-13T19:24:12.747524,1783941852.7475245,17294087637304346889,72322662239570246,43,66.2816,1229.02784,13.4072,13.603232,0.554336,60.499008,6.530656,1310.215072,2026-07-13T19:24:13.976552,2026-07-13T19:24:14.057739
2026-07-13T19:24:12.847647,1783941852.8476474,17294087637304346890,72322662239570247,35,64.796,1211.60256,15.227584,15.213568,0.417344,59.636032,2.718272,1289.587776,2026-07-13T19:24:14.059250,2026-07-13T19:24:14.137235
2026-07-13T19:24:12.947509,1783941852.947509,17294087637304346891,72322662239570248,38,65.0561,1196.189732,12.494272,12.241408,0.718048,53.643584,9.1864,1271.979172,2026-07-13T19:24:14.143699,2026-07-13T19:24:14.219488
2026-07-13T19:24:13.047277,1783941853.047277,17294087637304346892,72322662239570249,30,66.0486,1185.91996,10.131232,3.236384,0.66704,66.907168,3.408416,1260.138968,2026-07-13T19:24:14.233197,2026-07-13T19:24:14.307416
2026-07-13T19:24:13.147317,1783941853.1473167,17294087637304346893,72322662239570250,32,79.8278,1163.452984,12.482368,13.034464,0.6088,62.521024,3.093728,1242.711,2026-07-13T19:24:14.310770,2026-07-13T19:24:14.390028
2026-07-13T19:24:13.247178,1783941853.247178,17294087637304346894,72322662239570251,34,67.0311,1153.13062,17.92672,17.04336,0.416032,61.806944,10.865408,1243.262364,2026-07-13T19:24:14.400309,2026-07-13T19:24:14.490440
2026-07-13T19:24:13.347513,1783941853.3475132,17294087637304346895,72322662239570252,32,68.3041,1138.224612,18.572064,15.299136,0.796864,60.371904,8.84048,1223.532996,2026-07-13T19:24:14.485738,2026-07-13T19:24:14.571046
2026-07-13T19:24:13.447391,1783941853.447391,17294087637304346896,72322662239570253,35,65.4178,1121.638152,16.58032,15.452096,0.574112,57.970624,3.858496,1199.49348,2026-07-13T19:24:14.569029,2026-07-13T19:24:14.646884
2026-07-13T19:24:13.547129,1783941853.547129,17294087637304346897,72322662239570254,36,64.9149,1104.34498,14.989152,14.323584,0.600416,59.907296,3.683904,1182.86018,2026-07-13T19:24:14.651474,2026-07-13T19:24:14.729989
2026-07-13T19:24:13.647850,1783941853.6478498,17294087637304346898,72322662239570255,34,63.4835,1092.472204,13.319872,13.243488,0.531328,64.523264,8.844,1179.614284,2026-07-13T19:24:14.740322,2026-07-13T19:24:14.827464
2026-07-13T19:24:13.747178,1783941853.7471778,17294087637304346899,72322662239570256,36,67.5428,1082.151216,14.224608,12.844992,0.467104,53.15056,4.047936,1152.661808,2026-07-13T19:24:14.829329,2026-07-13T19:24:14.899840
2026-07-13T19:24:13.847682,1783941853.8476825,17294087637304346900,72322662239570257,33,64.9598,1064.221944,15.5296,15.48272,0.6608,74.458016,8.435456,1163.258936,2026-07-13T19:24:14.911904,2026-07-13T19:24:15.010942
2026-07-13T19:24:13.947207,1783941853.947207,17294087637304346901,72322662239570258,29,64.1456,1049.631392,10.3776,12.21552,0.619648,60.082048,8.230112,1130.77872,2026-07-13T19:24:14.996838,2026-07-13T19:24:15.077986
2026-07-13T19:24:14.047672,1783941854.047672,17294087637304346902,72322662239570259,38,64.4112,1033.961024,11.000736,10.683552,0.529248,58.432352,6.536512,1110.142688,2026-07-13T19:24:15.081633,2026-07-13T19:24:15.157815
2026-07-13T19:24:14.147177,1783941854.1471772,17294087637304346903,72322662239570260,37,65.8107,1019.62958,10.914816,10.599008,0.605856,58.116672,1.854496,1090.805612,2026-07-13T19:24:15.166807,2026-07-13T19:24:15.237983
2026-07-13T19:24:14.247206,1783941854.2472064,17294087637304346904,72322662239570261,36,69.4981,1004.084404,13.329792,13.00992,0.683936,61.51088,13.902848,1093.191988,2026-07-13T19:24:15.251291,2026-07-13T19:24:15.340399
2026-07-13T19:24:14.347875,1783941854.347875,17294087637304346905,72322662239570262,36,71.6846,985.2286,12.813344,12.66304,2.53728,54.919232,4.674688,1060.02284,2026-07-13T19:24:15.333104,2026-07-13T19:24:15.407898
2026-07-13T19:24:14.448488,1783941854.4484878,17294087637304346906,72322662239570263,38,64.1694,972.338232,15.579104,14.896896,0.640576,61.529376,10.307104,1059.712184,2026-07-13T19:24:15.420826,2026-07-13T19:24:15.508200
2026-07-13T19:24:14.547294,1783941854.547294,17294087637304346907,72322662239570264,37,65.2525,956.634708,14.170208,13.480064,0.523872,66.241696,6.014336,1042.894676,2026-07-13T19:24:15.503929,2026-07-13T19:24:15.590189
2026-07-13T19:24:14.647423,1783941854.6474226,17294087637304346908,72322662239570265,31,64.8451,949.724172,10.359552,4.1344,0.607424,60.115872,5.412544,1019.994412,2026-07-13T19:24:15.597147,2026-07-13T19:24:15.667417
2026-07-13T19:24:14.747431,1783941854.7474306,17294087637304346909,72322662239570266,35,65.0456,929.964992,13.058976,12.756608,0.597152,63.171488,3.33344,1009.82368,2026-07-13T19:24:15.677396,2026-07-13T19:24:15.757254
