time,epoch_s,x_m,y_m,heading_rad,vx_mps,vy_mps,vz_mps,speed_mps,speed_kmh,longitudinal_speed_delta_mps,sample_accel_mps2
2026-07-13T19:25:28.147933,1783941928.147933,-6.20035982131958,-39.37042999267578,-1.76128651377192,-0.003762440057471395,-0.01808834820985794,4.196166969450132e-07,0.018475505301537392,0.06651181908553461,0.0041322246079995816,0.04101096083478322
2026-07-13T19:25:28.247795,1783941928.247795,-6.200703144073486,-39.37192535400391,-1.761186778385161,-0.01140086818486452,-0.0582151785492897,-6.771087441848067e-07,0.05932104861593679,0.21355577501737244,0.04084554331439939,0.4090194763442902
2026-07-13T19:25:28.347160,1783941928.34716,-6.201475620269775,-39.37588882446289,-1.761233250631392,-0.0151230227202177,-0.07587619870901108,3.967285010730848e-06,0.07736861990966076,0.27852703167477877,0.018047571293723974,0.18162906484330968
2026-07-13T19:25:28.447179,1783941928.447179,-6.205691814422607,-39.39710235595703,-1.761257489622866,-0.05528163909912109,-0.2743803262710571,-6.484985419774603e-07,0.279893949677547,1.0076182188391691,0.20252532976788623,2.024869015629578
2026-07-13T19:25:28.547360,1783941928.54736,-6.21405553817749,-39.43865203857422,-1.761322210235691,-0.09079194068908691,-0.4523866176605225,-4.100799344541883e-07,0.4614074428663006,1.661066794318682,0.1815134931887536,1.8118579271127087
2026-07-13T19:25:28.647862,1783941928.647862,-6.224899291992188,-39.49237060546875,-1.761718897940177,-0.1266751736402512,-0.6153928637504578,3.509521320665954e-06,0.6282952939277655,2.261863058139956,0.16688785106146492,1.6605423528678607
2026-07-13T19:25:28.748187,1783941928.748187,-6.238687992095947,-39.55972671508789,-1.76242850264331,-0.1480738669633865,-0.7073299288749695,-1.859664848780085e-06,0.7226627832950581,2.601586019862209,0.09436748936729256,0.9406168769592548
2026-07-13T19:25:28.847876,1783941928.847876,-6.253688335418701,-39.6330680847168,-1.762948203839281,-0.1638450175523758,-0.7897214293479919,2.39372252508474e-06,0.806538979683049,2.9035403268589763,0.08387619638799093,0.8413785940480523
2026-07-13T19:25:28.947791,1783941928.947791,-6.270585060119629,-39.71671295166016,-1.763385885271493,-0.183081790804863,-0.8990429639816284,-3.147125084979052e-07,0.9174950644059003,3.3029822318612414,0.11095608472285134,1.110504469323781
2026-07-13T19:25:29.047317,1783941929.047317,-6.28880500793457,-39.80806350708008,-1.763645535913268,-0.1880107820034027,-0.938373863697052,2.47955313170678e-06,0.9570232819630171,3.445283815066862,0.039528217557116774,0.39716502175795704
2026-07-13T19:25:29.147775,1783941929.147775,-6.309220314025879,-39.91158294677734,-1.763749393781742,-0.2156307697296143,-1.093403339385986,1.592636067471176e-06,1.1144628712678641,4.012066336564311,0.15743958930484703,1.5672194896408864
2026-07-13T19:25:29.248047,1783941929.248047,-6.331506729125977,-40.02618408203125,-1.763668160601518,-0.2274714261293411,-1.17569899559021,2.574920472397935e-07,1.1975021410991902,4.311007707957085,0.08303926983132603,0.8281386816302799
2026-07-13T19:25:29.347338,1783941929.347338,-6.35483980178833,-40.14789581298828,-1.763365489916239,-0.2358385920524597,-1.242432951927185,8.964538551481382e-07,1.2646183145660137,4.55262593243765,0.06711617346682353,0.6759552866007256
2026-07-13T19:25:29.447857,1783941929.447857,-6.379010677337646,-40.27571487426758,-1.762794641679798,-0.2398103326559067,-1.287379384040833,-4.673003957123001e-07,1.309524598509662,4.714288554634783,0.04490628394364826,0.44674449515776465
2026-07-13T19:25:29.547556,1783941929.547556,-6.403212547302246,-40.40579605102539,-1.762083183477774,-0.2386441379785538,-1.30663537979126,-4.673003957123001e-07,1.328249615213111,4.781698614767199,0.01872501670344895,0.1878154532612317
2026-07-13T19:25:29.647235,1783941929.647235,-6.427921772003174,-40.54063034057617,-1.76114455164094,-0.2456402778625488,-1.371516704559326,-7.820129326319147e-07,1.3933403091110454,5.016025112799764,0.06509069389793454,0.6530031232452866
2026-07-13T19:25:29.747475,1783941929.747475,-6.453806400299072,-40.68372344970703,-1.760020159896257,-0.2592913508415222,-1.470012784004211,-4.577636616431846e-07,1.4927054598135,5.3737396553286,0.09936515070245444,0.9912725308474456
2026-07-13T19:25:29.847485,1783941929.847485,-6.481443881988525,-40.83858871459961,-1.758656210852735,-0.2766865193843842,-1.595855116844177,-9.72747784544481e-07,1.6196632316524282,5.8307876339487414,0.1269577718389283,1.269448785154478
2026-07-13T19:25:29.947555,1783941929.947555,-6.510995388031006,-41.00606918334961,-1.757075617067029,-0.2949296534061432,-1.723465204238892,-1.268386768060736e-06,1.7485181756791874,6.294665432445075,0.12885494402675923,1.2876480905338088
2026-07-13T19:25:30.046994,1783941930.046994,-6.542306423187256,-41.18587875366211,-1.75524029161109,-0.3105984628200531,-1.846691966056824,-7.629394076502649e-07,1.8726298680211735,6.741467524876224,0.12411169234198605,1.2481200536993444
2026-07-13T19:25:30.147408,1783941930.147408,-6.575369834899902,-41.3782958984375,-1.753293783481046,-0.3282393217086792,-1.977092504501343,2.384185791015625e-07,2.0041546406580424,7.214956706368953,0.1315247726368689,1.3098245588327428
2026-07-13T19:25:30.246999,1783941930.246999,-6.610672950744629,-41.583984375,-1.751484447948858,-0.3528820276260376,-2.111927509307861,-8.201598689083767e-07,2.14120609236775,7.7083419325239,0.13705145170970745,1.3761427100100134
2026-07-13T19:25:30.347806,1783941930.347806,-6.648038864135742,-41.80379867553711,-1.749580144379192,-0.3730267882347107,-2.262307167053223,3.337860050578456e-07,2.292854706003214,8.25427694161157,0.151648613635464,1.5043467870479552
2026-07-13T19:25:30.447535,1783941930.447535,-6.687492370605469,-42.03929138183594,-1.747461981385138,-0.3923228085041046,-2.420154571533203,8.583068478174027e-08,2.451747404645432,8.826290656723556,0.1588926986422181,1.5932437029597604
2026-07-13T19:25:30.547223,1783941930.547223,-6.728872299194336,-42.29020309448242,-1.745134630669961,-0.4100031554698944,-2.574413299560547,1.23977656585339e-06,2.606857576556397,9.38468727560303,0.1551101719109651,1.5559554734906285
2026-07-13T19:25:30.647164,1783941930.647164,-6.772112846374512,-42.55666351318359,-1.742624590815104,-0.4277177751064301,-2.732783794403076,-2.956390403596743e-07,2.766053101821089,9.957791166555921,0.15919552526469216,1.5928948177760056
2026-07-13T19:25:30.747601,1783941930.747601,-6.817121505737305,-42.83920288085938,-1.739889508774817,-0.4438314437866211,-2.896551132202148,2.002715973503655e-06,2.9303574546384716,10.549286836698498,0.16430435281738243,1.6358958755916337
2026-07-13T19:25:30.847665,1783941930.847665,-6.863847732543945,-43.13827514648438,-1.736951762715293,-0.4597984850406647,-3.064072608947754,-6.103515488575795e-07,3.098379511898048,11.154166242832973,0.1680220572595763,1.6791452608942836
2026-07-13T19:25:30.947535,1783941930.947535,-6.912129878997803,-43.45384979248047,-1.733807622006593,-0.4730079174041748,-3.225883722305298,-1.115798909268051e-06,3.2603776283984836,11.737359462234542,0.1619981165004356,1.6220904258453825
2026-07-13T19:25:31.047454,1783941931.047454,-6.961675643920898,-43.78489685058594,-1.7304911817405,-0.483610987663269,-3.376677513122559,-9.346007914246002e-07,3.4111333329285434,12.280079998542757,0.15075570453005982,1.5087779373292387
2026-07-13T19:25:31.147757,1783941931.147757,-7.012187957763672,-44.13054656982422,-1.727002569190034,-0.4912566244602203,-3.52022123336792,-9.536742595628311e-08,3.5543340589947943,12.79560261238126,0.1432007260662509,1.4276823162830143
2026-07-13T19:25:31.247717,1783941931.247717,-7.063516139984131,-44.49063873291016,-1.723371477719189,-0.4987935423851013,-3.669265270233154,-3.910064663159574e-07,3.703012641250939,13.330845508503382,0.14867858225614494,1.48738300220692
2026-07-13T19:25:31.347289,1783941931.347289,-7.115665912628174,-44.8660888671875,-1.719610685488258,-0.50600266456604,-3.825277090072632,2.450942929499433e-06,3.858598646190411,13.89095512628548,0.15558600493947194,1.562544902406993
2026-07-13T19:25:31.447574,1783941931.447574,-7.168505191802979,-45.25701141357422,-1.715731115916242,-0.5114417672157288,-3.979012250900269,3.242492709887301e-07,4.011746648788676,14.442287935639232,0.15314800259826455,1.5271305316847819
2026-07-13T19:25:31.547937,1783941931.547937,-7.221705913543701,-45.66307830810547,-1.71165313437778,-0.5126805901527405,-4.130087852478027,-8.583068478174027e-08,4.161786522240891,14.982431480067207,0.15003987345221503,1.494971745967173
2026-07-13T19:25:31.647631,1783941931.647631,-7.275120735168457,-46.08460235595703,-1.707388331987309,-0.513865053653717,-4.290884017944336,-1.201629629576928e-06,4.321544046844445,15.557558568640003,0.1597575246035543,1.6024786127242003
2026-07-13T19:25:31.747611,1783941931.747611,-7.328855991363525,-46.52292251586914,-1.703027790324442,-0.5168529152870178,-4.464165687561035,0.0,4.49398622851005,16.17835042263618,0.17244218166560454,1.7247647707716325
2026-07-13T19:25:31.848234,1783941931.848234,-7.382757186889648,-46.97863006591797,-1.698532353329329,-0.516501784324646,-4.636840343475342,9.72747784544481e-07,4.665518456087283,16.79586644191422,0.17153222757723352,1.7047038056693296
2026-07-13T19:25:31.948391,1783941931.948391,-7.436685562133789,-47.4517822265625,-1.693939849087362,-0.5163022875785828,-4.816598415374756,1.192092895507812e-06,4.844191196386605,17.439088306991778,0.178672740299322,1.7839262378410468
2026-07-13T19:25:32.047276,1783941932.047276,-7.490396976470947,-47.94345474243164,-1.689131608933836,-0.5112401843070984,-5.003567218780518,0.00708427419885993,5.029617424705915,18.106622728941293,0.18542622831930977,1.8751693079381857
2026-07-13T19:25:32.147921,1783941932.147921,-7.54349946975708,-48.44957733154297,-1.684311616352389,-0.4955574572086334,-5.008981704711914,0.0004157352377660573,5.033435696572845,18.120368507662242,0.0038182718669297344,0.0379379938326768
2026-07-13T19:25:32.247186,1783941932.247186,-7.5945143699646,-48.95570373535156,-1.679528126011481,-0.4770136773586273,-5.08255672454834,-0.0001477336918469518,5.104892252206578,18.37761210794368,0.07145655563373321,0.7198575157759988
2026-07-13T19:25:32.347622,1783941932.347622,-7.643903255462646,-49.46731185913086,-1.674064897039459,-0.4604829251766205,-5.198639392852783,6.804466102039441e-05,5.218993778622463,18.788377603040868,0.11410152641588489,1.1360623479907888
2026-07-13T19:25:32.447785,1783941932.447785,-7.691180229187012,-49.9842414855957,-1.668829461787556,-0.433943510055542,-5.153656005859375,-0.0002220821334049106,5.171892999342671,18.61881479763362,-0.04710077927979128,-0.47024137956922574
2026-07-13T19:25:32.547536,1783941932.547536,-7.73600435256958,-50.49954605102539,-1.663958718992351,-0.414808988571167,-5.168220043182373,-0.0001713848032522947,5.184839911873022,18.66542368274288,0.012946912530350296,0.12979231382909173
2026-07-13T19:25:32.647834,1783941932.647834,-7.778982162475586,-51.02096176147461,-1.659299889380193,-0.4001139402389526,-5.270811080932617,-0.0001006507882266305,5.285975843309881,19.029513035915574,0.1011359314368594,1.008352746545114
2026-07-13T19:25:32.747772,1783941932.747772,-7.820853710174561,-51.55827331542969,-1.654731147306387,-0.3926029801368713,-5.471543312072754,-5.273818896966986e-05,5.485610569107183,19.74819804878586,0.1996347257973019,1.9975874441170087
2026-07-13T19:25:32.847909,1783941932.847909,-7.862095832824707,-52.11993408203125,-1.650097652442048,-0.386828601360321,-5.745195865631104,-2.834320002875756e-05,5.758203878059122,20.72953396101284,0.27259330895193923,2.7222037978365843
2026-07-13T19:25:32.947480,1783941932.94748,-7.90266752243042,-52.70441436767578,-1.645271057098181,-0.3717780113220215,-5.858937740325928,-1.336097648163559e-05,5.870721449252898,21.134597217310432,0.11251757119377537,1.1300236307370306
2026-07-13T19:25:33.048075,1783941933.048075,-7.942205429077148,-53.30841064453125,-1.639850543907991,-0.3833697438240051,-6.515749931335449,-1.007080027193297e-05,6.5270184256042665,23.49726633217536,0.6562969763513689,6.524151232913951
2026-07-13T19:25:33.147401,1783941933.147401,-7.984257221221924,-54.01161956787109,-1.634235757711721,-0.3954928815364838,-7.388124942779541,-1.544952283438761e-05,7.398702912637271,26.635330485494176,0.8716844870330043,8.775983261563686
2026-07-13T19:25:33.247678,1783941933.247678,-8.02587890625,-54.77696990966797,-1.628709539039523,-0.3802773058414459,-7.813289642333984,-6.179809588502394e-06,7.822538326166357,28.161137974198883,0.42383541352908605,4.226648558000865
2026-07-13T19:25:33.348286,1783941933.348286,-8.065316200256348,-55.57232666015625,-1.623227837450218,-0.3547713756561279,-8.06164836883545,6.332397333608242e-06,8.069450858127349,29.050023089258456,0.24691253196099172,2.4542068829188954
2026-07-13T19:25:33.447625,1783941933.447625,-8.101716041564941,-56.38862609863281,-1.617722142393586,-0.3210985958576202,-8.244720458984375,6.561278951267013e-06,8.250970837123184,29.70349501364346,0.18151997899583527,1.8272779449384096
2026-07-13T19:25:33.547379,1783941933.547379,-8.13442325592041,-57.22096252441406,-1.612125436863256,-0.28118035197258,-8.386970520019531,2.202987616328755e-06,8.391682602077614,30.21005736747941,0.14071176495443005,1.4105863508168657
2026-07-13T19:25:33.647212,1783941933.647212,-8.163128852844238,-58.06600952148438,-1.606522175326392,-0.2406252771615982,-8.503890037536621,2.384185791015625e-07,8.507293711546797,30.62625736156847,0.1156111094691834,1.1580448950183504
2026-07-13T19:25:33.747276,1783941933.747276,-8.187575340270996,-58.92216491699219,-1.600919255286191,-0.1967789679765701,-8.610696792602539,3.366470309629221e-06,8.612944979295618,31.006601925464224,0.10565126774882039,1.0558365279020163
2026-07-13T19:25:33.847583,1783941933.847583,-8.207564353942871,-59.7884635925293,-1.595298859033923,-0.1513538807630539,-8.704537391662598,8.583068620282575e-07,8.705853157506985,31.341071367025144,0.09290817821136699,0.9262383437472355
2026-07-13T19:25:33.947397,1783941933.947397,-8.222965240478516,-60.6632080078125,-1.589688440675372,-0.1051244735717773,-8.782416343688965,7.820129326319147e-07,8.783045484844012,31.618963745438442,0.07719232733702697,0.7733622054675781
2026-07-13T19:25:34.047287,1783941934.047287,-8.233762741088867,-61.5455436706543,-1.584164292949058,-0.05976637080311775,-8.859207153320312,-2.098083484725066e-07,8.859408750279037,31.893871501004536,0.0763632654350257,0.7644736237458858
2026-07-13T19:25:34.146937,1783941934.146937,-8.240087509155273,-62.43606185913086,-1.578847582124881,-0.01703472808003426,-8.944368362426758,-1.001357986751827e-06,8.944384583901874,32.19978450204675,0.08497583362283656,0.8527437395447383
2026-07-13T19:25:34.247094,1783941934.247094,-8.241979598999023,-63.33554077148438,-1.573724194482823,0.02649543061852455,-9.037221908569336,-5.81741346650233e-07,9.037260748289231,32.534138693841236,0.09287616438735746,0.927305565712387
2026-07-13T19:25:34.347153,1783941934.347153,-8.239472389221191,-64.24498748779297,-1.568764843560729,0.0694473385810852,-9.144113540649414,1.201629629576928e-06,9.144377254746436,32.91975811708717,0.10711650645720461,1.0705331027584937
2026-07-13T19:25:34.447034,1783941934.447034,-8.232732772827148,-65.16609954833984,-1.564055689905156,0.1094257980585098,-9.266645431518555,3.433227391269611e-07,9.26729148989954,33.36224936363834,0.12291423515310385,1.2306075896975972
2026-07-13T19:25:34.547289,1783941934.547289,-8.221901893615723,-66.10028839111328,-1.559634952982238,0.1484532058238983,-9.40598201751709,-1.258850033991621e-06,9.407153451930837,33.86575242695101,0.13986196203129708,1.3950620375641318
2026-07-13T19:25:34.647110,1783941934.64711,-8.20698070526123,-67.04931640625,-1.555421002725239,0.1885500997304916,-9.55877685546875,3.147125084979052e-07,9.560636281793876,34.41829061445795,0.15348282986303907,1.5375791707888227
2026-07-13T19:25:34.747235,1783941934.747235,-8.188225746154785,-68.01371765136719,-1.551527727103952,0.2232809662818909,-9.711865425109863,-1.049041770784243e-06,9.71443176029088,34.97195433704717,0.15379547849700437,1.5360336003664665
2026-07-13T19:25:34.847341,1783941934.847341,-8.165712356567383,-68.99340057373047,-1.547893976485095,0.2601409256458282,-9.866004943847656,4.76837158203125e-07,9.869433968228485,35.529962285622545,0.15500220793760455,1.548380781807744
2026-07-13T19:25:34.947448,1783941934.947448,-8.139372825622559,-69.98870849609375,-1.544374470866409,0.2981630861759186,-10.02329063415527,-1.077651972991589e-06,10.027724386056025,36.099807789801694,0.1582904178275406,1.5812129986394292
2026-07-13T19:25:35.048443,1783941935.048443,-8.109273910522461,-70.99968719482422,-1.540987468364316,0.3344763219356537,-10.17867946624756,-2.670288097306184e-07,10.184173510233677,36.663024636841236,0.15644912417765156,1.5490769382130967
2026-07-13T19:25:35.147701,1783941935.147701,-8.07547664642334,-72.02627563476562,-1.537756661396451,0.370626837015152,-10.33804035186768,-1.649856585572707e-06,10.344681849586301,37.240854658510685,0.16050833935262432,1.6170830225454331
2026-07-13T19:25:35.248169,1783941935.248169,-8.038004875183105,-73.0685806274414,-1.53466127960094,0.406259685754776,-10.48604393005371,-4.291534310141287e-07,10.493910817006489,37.77807894122336,0.14922896742018743,1.485339469251653
2026-07-13T19:25:35.347820,1783941935.34782,-7.997116088867188,-74.12409210205078,-1.531775786399663,0.4377801716327667,-10.60781097412109,3.52859501617786e-07,10.616840638408332,38.22062629827,0.1229298214018435,1.2336022739236299
2026-07-13T19:25:35.447257,1783941935.447257,-7.952974796295166,-75.19166564941406,-1.529112658110763,0.4691821932792664,-10.73471450805664,1.42097474054026e-06,10.744962889650763,38.68186640274275,0.1281222512424307,1.2884766570402788
2026-07-13T19:25:35.547550,1783941935.54755,-7.905636310577393,-76.27301025390625,-1.526662429659308,0.4995170831680298,-10.87720108032227,8.964538551481382e-07,10.888664778481365,39.19919320253292,0.1437018888306021,1.4328218512613533
2026-07-13T19:25:35.647695,1783941935.647695,-7.855236530303955,-77.36873626708984,-1.524427782195312,0.5283796787261963,-11.02164554595947,-1.811981178434507e-07,11.034303585893358,39.72349290921609,0.1456388074119932,1.4542778943939794
2026-07-13T19:25:35.747600,1783941935.7476,-7.801952362060547,-78.47915649414062,-1.522427495765241,0.5552545785903931,-11.1723108291626,-3.242492709887301e-07,11.186100165404808,40.269960595457306,0.15179657951144954,1.5194090203879198
2026-07-13T19:25:35.847512,1783941935.847512,-7.745862483978271,-79.6048355102539,-1.52060097547791,0.5821952223777771,-11.32331657409668,1.411438006471144e-06,11.33827365669801,40.81778516411284,0.1521734912932029,1.5230763140092876
2026-07-13T19:25:35.947140,1783941935.94714,-7.68709659576416,-80.74567413330078,-1.51892506019598,0.607808530330658,-11.48051643371582,-1.296997083954921e-06,11.496594660783764,41.38774077882155,0.158321004085753,1.5891220253210092
2026-07-13T19:25:36.047569,1783941936.047569,-7.625724792480469,-81.90312957763672,-1.5174161208592,0.6326118111610413,-11.65128993988037,-9.441375254937157e-07,11.668451266846768,42.00642456064836,0.17185660606300424,1.711223916236932
2026-07-13T19:25:36.147906,1783941936.147906,-7.562271118164062,-83.0704574584961,-1.516035066683197,0.6477046012878418,-11.66914367675781,-1.811981178434507e-07,11.687105518448366,42.07357986641412,0.01865425160159795,0.18591592635178042
2026-07-13T19:25:36.247387,1783941936.247387,-7.496253967285156,-84.2588882446289,-1.514994634959311,0.6864227652549744,-12.1643238067627,5.245208853921213e-07,12.183675549210676,43.86123197715843,0.4965700307623102,4.991613400758007
2026-07-13T19:25:36.347209,1783941936.347209,-7.426122188568115,-85.5,-1.513970562729917,0.7207552790641785,-12.56942272186279,-4.148483185417717e-06,12.590070521374352,45.32425387694767,0.40639497216367637,4.071194641605594
2026-07-13T19:25:36.447260,1783941936.44726,-7.353089809417725,-86.76946258544922,-1.513001859851858,0.745554506778717,-12.77479553222656,-1.44004820867849e-06,12.796532827792603,46.067518180053376,0.20646230641825092,2.063572165119233
2026-07-13T19:25:36.547658,1783941936.547658,-7.278112411499023,-88.05341339111328,-1.512131358298349,0.7611985802650452,-12.88730812072754,2.489089865775895e-06,12.909768931981995,46.47516815513519,0.1132361041893919,1.1278713957396893
2026-07-13T19:25:36.647490,1783941936.64749,-7.201790809631348,-89.34644317626953,-1.511494143145117,0.7710487842559814,-12.96278762817383,1.249313299922505e-06,12.985699030889293,46.74851651120146,0.07593009890729796,0.7605783198733193
2026-07-13T19:25:36.747270,1783941936.74727,-7.124649524688721,-90.64602661132812,-1.511182344790719,0.775374710559845,-13.02337646484375,2.717971710808342e-06,13.046437846662277,46.9671762479842,0.06073881577298401,0.608726853374105
2026-07-13T19:25:36.847950,1783941936.84795,-7.04691743850708,-91.95230865478516,-1.511128043110897,0.7800928354263306,-13.10204315185547,1.44004820867849e-06,13.12524588664785,47.25088519193226,0.07880803998557262,0.7827586241981594
2026-07-13T19:25:36.947494,1783941936.947494,-6.968706130981445,-93.26760864257812,-1.511262550380934,0.7828123569488525,-13.19331359863281,4.196166969450132e-07,13.21651689735466,47.579460830476776,0.09127101070681043,0.9168906856509607
2026-07-13T19:25:37.047736,1783941937.047736,-6.890246868133545,-94.59176635742188,-1.511555912031932,0.7836195230484009,-13.28089332580566,-7.820129326319147e-07,13.303991396882815,47.89436902877814,0.08747449952815423,0.8726340978461758
2026-07-13T19:25:37.147108,1783941937.147108,-6.811711311340332,-95.92478942871094,-1.511967515766144,0.783271849155426,-13.37188053131104,1.497268613093183e-06,13.394801369685725,48.22128493086861,0.09080997280291037,0.9138372689034185
2026-07-13T19:25:37.247468,1783941937.247468,-6.733189582824707,-97.26752471923828,-1.512466337012307,0.7825671434402466,-13.47582244873047,1.945495569088962e-06,13.498525919658794,48.59469331077166,0.10372454997306946,1.0335256683856253
2026-07-13T19:25:37.347821,1783941937.347821,-6.654720306396484,-98.6216812133789,-1.513046387018288,0.7814562320709229,-13.59748840332031,1.697540255918284e-06,13.619925283241198,49.031731019668314,0.12139936358240355,1.2097232818128525
2026-07-13T19:25:37.447383,1783941937.447383,-6.57634449005127,-99.9886474609375,-1.51370420320171,0.7798383831977844,-13.72989463806152,-6.294250169958104e-07,13.752023657490522,49.50728516696588,0.13209837424932402,1.3267960418575904
2026-07-13T19:25:37.547199,1783941937.547199,-6.498175621032715,-101.3689498901367,-1.514447906735088,0.7765936851501465,-13.86185741424561,5.81741346650233e-07,13.88359422933021,49.980939225588756,0.13157057183968845,1.3181299715269292
2026-07-13T19:25:37.647232,1783941937.647232,-6.420375823974609,-102.7621154785156,-1.515283353334698,0.7716823220252991,-13.98795223236084,-2.01225270757277e-06,14.00922200769675,50.4331992277083,0.12562777836653893,1.2558627861302616
2026-07-13T19:25:37.747921,1783941937.747921,-6.343142032623291,-104.1674270629883,-1.516219732119763,0.7645115256309509,-14.10537338256836,-1.430511474609375e-06,14.12607645931773,50.853875253543826,0.11685445162098063,1.1605490951214377
2026-07-13T19:25:37.847924,1783941937.847924,-6.266677856445312,-105.583740234375,-1.517244388980966,0.7554871439933777,-14.20837497711182,9.059905892172537e-07,14.228446166569158,51.22240619964897,0.10236970725142847,1.0236663208195045
2026-07-13T19:25:37.948358,1783941937.948358,-6.19120979309082,-107.0093688964844,-1.518348269136832,0.7440609335899353,-14.29365921020508,-2.098083484725066e-07,14.313012271718879,51.526844178187964,0.08456610514972063,0.8420061984277636
2026-07-13T19:25:38.047381,1783941938.047381,-6.116954326629639,-108.4426651000977,-1.519524316489287,0.7307481169700623,-14.36426639556885,1.087188707060704e-06,14.382841926869801,51.77823093673128,0.06982965515092232,0.7051871801790714
2026-07-13T19:25:38.147573,1783941938.147573,-6.04409646987915,-109.8825836181641,-1.520777062526047,0.7156509757041931,-14.42838001251221,1.182556161438697e-06,14.44611733665791,52.00602241196847,0.0632754097881083,0.6315410968501076
2026-07-13T19:25:38.246984,1783941938.246984,-5.972761154174805,-111.3287658691406,-1.522093725877905,0.6996413469314575,-14.48947334289551,1.020431454890058e-06,14.506355013193895,52.22287804749802,0.06023767653598533,0.6059457205621388
2026-07-13T19:25:38.347733,1783941938.347733,-5.903024673461914,-112.780876159668,-1.523437553586549,0.683350145816803,-14.54813957214355,2.136230477844947e-06,14.564179772041985,52.43104717935115,0.05782475884809024,0.5739486225674685
2026-07-13T19:25:38.447552,1783941938.447552,-5.834959983825684,-114.2388458251953,-1.524804419939863,0.6661450862884521,-14.606764793396,1.354217488369613e-06,14.621946758403244,52.63900833025168,0.05776698636125843,0.5787176612733428
2026-07-13T19:25:38.548263,1783941938.548263,-5.768648624420166,-115.7028274536133,-1.526214565752824,0.6480287909507751,-14.66792106628418,1.211166363646043e-06,14.682229044686789,52.85602456087244,0.06028228628354526,0.5985664136478258
2026-07-13T19:25:38.647959,1783941938.647959,-5.70416259765625,-117.1729888916016,-1.52767664485303,0.6291183233261108,-14.72968006134033,3.433227391269611e-07,14.7431090538662,53.075192593918324,0.06088000917941194,0.6106569717479027
2026-07-13T19:25:38.747304,1783941938.747304,-5.641573429107666,-118.6492919921875,-1.529176806447437,0.6097184419631958,-14.79112243652344,-1.144409154107962e-07,14.803683984424184,53.29326234392706,0.060574930557983464,0.6097433145558429
2026-07-13T19:25:38.847040,1783941938.84704,-5.580947875976562,-120.1315765380859,-1.530701466958849,0.5895938873291016,-14.8478422164917,1.602172801540291e-06,14.859543715666675,53.49435737640003,0.05585973124249044,0.5600760517334754
2026-07-13T19:25:38.947344,1783941938.947344,-5.522356986999512,-121.6192855834961,-1.532242237102546,0.5689937472343445,-14.90213298797607,8.392333938900265e-07,14.912991701054366,53.68677012379572,0.05344798538769169,0.5328592863033491
2026-07-13T19:25:39.047296,1783941939.047296,-5.465823650360107,-123.1123275756836,-1.533779810920479,0.5483464598655701,-14.95351409912109,-4.291534310141287e-07,14.963564673989294,53.86883282636146,0.05057297293492802,0.505972684792465
2026-07-13T19:25:39.147612,1783941939.147612,-5.411337375640869,-124.6103973388672,-1.535281963148734,0.5283477902412415,-15.00442218780518,8.201598689083767e-07,15.013721609825899,54.04939779537324,0.05015693583660408,0.4999891543013334
2026-07-13T19:25:39.247529,1783941939.247529,-5.358880043029785,-126.1138229370117,-1.536755756649965,0.5081760883331299,-15.05935001373291,1.411438006471144e-06,15.067921746971974,54.244518289099105,0.05420013714607563,0.542451959359585
2026-07-13T19:25:39.347916,1783941939.347916,-5.30845308303833,-127.6226425170898,-1.538222492617475,0.4877420365810394,-15.11075305938721,1.878738316918316e-06,15.118622632899736,54.42704147843905,0.05070088592776223,0.5050550136214605
2026-07-13T19:25:39.447735,1783941939.447735,-5.260076999664307,-129.1364593505859,-1.539687096251441,0.4672674834728241,-15.16183280944824,-1.258850033991621e-06,15.16903138116512,54.60851297219443,0.050408748265383,0.5050006078373738
2026-07-13T19:25:39.547912,1783941939.547912,-5.213743686676025,-130.6554107666016,-1.541145042967262,0.4468404352664948,-15.2117395401001,-8.48770127959142e-07,15.21830102903849,54.78588370453856,0.04926964787336985,0.4918268736466653
2026-07-13T19:25:39.647179,1783941939.647179,-5.169467449188232,-132.1790466308594,-1.542591535135331,0.426278293132782,-15.25614833831787,0.0,15.262102584636079,54.94356930468989,0.04380155559758947,0.4412498915572056
2026-07-13T19:25:39.747010,1783941939.74701,-5.127215385437012,-133.7071380615234,-1.544000343535577,0.4066020846366882,-15.30245971679688,-1.907348519125662e-07,15.307860681343495,55.108298452836586,0.045758096707416485,0.45835510924265693
2026-07-13T19:25:39.847494,1783941939.847494,-5.086929321289062,-135.2399444580078,-1.545357887787761,0.3873709440231323,-15.34821701049805,-1.811981178434507e-07,15.35310462576267,55.271176652745616,0.04524394441917501,0.45026065831424905
2026-07-13T19:25:39.947485,1783941939.947485,-5.048590183258057,-136.7770385742188,-1.546677879518215,0.3681438267230988,-15.38926601409912,-1.316070552093151e-06,15.393668774202611,55.417207587129404,0.04056414843994105,0.4056776580873751
2026-07-13T19:25:40.047062,1783941940.047062,-5.012176036834717,-138.3180694580078,-1.547974568163844,0.3490755259990692,-15.4273796081543,-1.392364424646075e-06,15.431328371107481,55.55278213598693,0.037659596904870085,0.37819592663934964
2026-07-13T19:25:40.147167,1783941940.147167,-4.977659702301025,-139.8629608154297,-1.54925075195287,0.3303865790367126,-15.46792221069336,-7.05719003235572e-07,15.471450249012486,55.697220896444954,0.040121877905004766,0.40079775212975677
