scenario,time,kind,object_id,tag_or_source,stop_x,stop_y,distance_s,reason_code,main_stop_reason,source_log
E1,2026-07-13T19:23:02.364670,stop_st_boundary,2352,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:02.369349,stop_trajectory_output,,,,,,,stop by 2352,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:02.692288,stop_st_boundary,2352,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:02.697192,stop_trajectory_output,,,,,,,stop by 2352,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.411705,stop_decision,2359,PathDecider/blocking_obstacle,-6.02591,118.31,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.411819,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.414119,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.420133,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.508467,stop_decision,2359,PathDecider/blocking_obstacle,-6.02591,118.31,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.508687,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.512355,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.518204,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.797031,stop_decision,2359,PathDecider/blocking_obstacle,-6.02637,118.426,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.797480,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.803158,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:03.810735,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.050583,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.055792,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.264313,stop_decision,2359,PathDecider/blocking_obstacle,-6.02591,118.309,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.264559,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.267460,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.271275,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.558600,stop_decision,2359,PathDecider/blocking_obstacle,-6.02591,118.311,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.558800,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.564046,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.572783,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.842202,stop_decision,2359,PathDecider/blocking_obstacle,-6.02591,118.311,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.842343,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.845988,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.852253,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.959545,stop_decision,2359,PathDecider/blocking_obstacle,-6.02635,118.421,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.959847,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.964426,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:04.971814,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.178243,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.182715,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.283010,stop_decision,2359,PathDecider/blocking_obstacle,-6.02635,118.421,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.283159,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.286648,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.294118,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.572623,stop_decision,2359,PathDecider/blocking_obstacle,-6.02599,118.329,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.572899,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.576335,stop_st_boundary,2359,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.583134,stop_trajectory_output,,,,,,,stop by 2359,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.888778,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:05.895156,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.155578,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.160982,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.458259,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.463037,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.750839,stop_decision,2363,PathDecider/blocking_obstacle,-6.02581,118.284,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.750931,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.753544,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:06.760300,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.078744,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.086333,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.340832,stop_decision,2363,PathDecider/blocking_obstacle,-6.02594,118.318,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.340955,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.342725,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.348251,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.677338,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.683224,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.960220,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:07.965695,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.072389,stop_decision,2397,PathDecider/blocking_obstacle,-6.0258,118.283,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.072458,stop_st_boundary,2397,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.073989,stop_st_boundary,2397,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.079970,stop_trajectory_output,,,,,,,stop by 2397,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.182307,stop_decision,2397,PathDecider/blocking_obstacle,-6.0258,118.28,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.182471,stop_st_boundary,2397,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.184458,stop_st_boundary,2397,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.190685,stop_trajectory_output,,,,,,,stop by 2397,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.302409,stop_decision,2363,PathDecider/blocking_obstacle,-6.02626,118.4,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.302479,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.304023,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.308967,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.435381,stop_decision,2363,PathDecider/blocking_obstacle,-6.02615,118.37,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.436206,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.439499,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.450469,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.556043,stop_decision,2363,PathDecider/blocking_obstacle,-6.02632,118.415,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.556109,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.557705,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.563889,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.672012,stop_decision,2363,PathDecider/blocking_obstacle,-6.02623,118.391,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.672097,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.674100,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.680603,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.801249,stop_decision,2363,PathDecider/blocking_obstacle,-6.02622,118.388,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.801824,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.803718,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.810086,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.918900,stop_decision,2363,PathDecider/blocking_obstacle,-6.02633,118.416,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.919003,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.921123,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:08.926587,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.041898,stop_decision,2363,PathDecider/blocking_obstacle,-6.02619,118.382,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.041968,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.043596,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.049325,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.165695,stop_decision,2363,PathDecider/blocking_obstacle,-6.02575,118.27,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.165786,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.167469,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.173780,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.468161,stop_decision,2363,PathDecider/blocking_obstacle,-6.02635,118.421,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.468240,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.469806,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.475395,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.588523,stop_decision,2363,PathDecider/blocking_obstacle,-6.02634,118.42,-6,4,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.588604,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.590255,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.595883,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.741926,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.747606,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.898149,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:09.903192,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.011608,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.016692,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.301241,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.307107,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.628419,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.632169,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.950233,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:10.954782,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.244854,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.250221,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.546196,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.550180,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.674965,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.680253,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.926222,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:11.931970,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.030596,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.035940,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.170251,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.176810,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.278676,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.284041,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.381709,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.386976,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.521364,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.525346,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.657691,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.662985,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.778522,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.782429,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.904227,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:12.909929,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.004066,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.008373,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.153775,stop_st_boundary,2363,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.157739,stop_trajectory_output,,,,,,,stop by 2363,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.285475,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.290308,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.372839,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.378304,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.494114,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.498198,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.748610,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.754086,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.893898,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:13.900066,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.010411,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.015772,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.114077,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.118500,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.242949,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.247918,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.361723,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.367470,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.486264,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.492311,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.619835,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.625705,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.735777,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.742071,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.844532,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.850277,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.967478,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:14.972816,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.107668,stop_st_boundary,2419,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.113533,stop_trajectory_output,,,,,,,stop by 2419,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.718272,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.724067,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.861589,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.868012,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.949224,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:15.953974,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.065670,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.072875,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.179539,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.186796,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.309764,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.315364,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.405560,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.412194,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.507730,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.524555,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.641964,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.647256,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.736819,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.747123,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.861620,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.873631,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.961705,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:16.970788,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.072358,stop_st_boundary,2452,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.077560,stop_trajectory_output,,,,,,,stop by 2452,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.193288,stop_st_boundary,2470,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.198882,stop_trajectory_output,,,,,,,stop by 2470,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.311596,stop_st_boundary,2470,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.317680,stop_trajectory_output,,,,,,,stop by 2470,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.400264,stop_st_boundary,2470,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.421430,stop_trajectory_output,,,,,,,stop by 2470,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.511647,stop_st_boundary,2470,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.538566,stop_trajectory_output,,,,,,,stop by 2470,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.613165,stop_st_boundary,2470,MapStopDecision,,,,,,planning.log.INFO.20260713-192000.389383
E1,2026-07-13T19:23:17.619757,stop_trajectory_output,,,,,,,stop by 2470,planning.log.INFO.20260713-192000.389383
