record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,system_channel,raw_json
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540839934538,1783598540.8399343,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.8397913,6771,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.8397913,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6771,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540850113091,1783598540.850113,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.8498895,6772,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.8498895,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6772,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540860037533,1783598540.8600376,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.859766,6773,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.859766,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6773,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540869993047,1783598540.869993,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.869808,6774,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.869808,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6774,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540879944914,1783598540.879945,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.8797836,6775,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.8797836,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6775,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540890076235,1783598540.8900762,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.889797,6776,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.889797,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6776,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540899949797,1783598540.8999498,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.8998063,6777,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.8998063,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6777,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540910077375,1783598540.9100773,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9098423,6778,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9098423,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6778,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540919948057,1783598540.919948,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9197893,6779,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9197893,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6779,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540929997363,1783598540.9299972,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9298007,6780,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9298007,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6780,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540939940685,1783598540.9399407,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9397795,6781,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9397795,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6781,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540950122727,1783598540.9501228,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.949836,6782,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.949836,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6782,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540959953793,1783598540.959954,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9597557,6783,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9597557,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6783,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540970048123,1783598540.970048,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9698298,6784,guardian,1783598540618515479,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9698298,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6784,
    ""lidar_timestamp"": ""1783598540618515479"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195251"",
    ""parent_trace_ids"": [
      ""72213810588418553"",
      ""216328998664274414""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540980120821,1783598540.980121,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9798684,6785,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9798684,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6785,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540990020719,1783598540.9900205,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.9897947,6786,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9897947,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6786,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540999959913,1783598540.9999597,/apollo/guardian,apollo.guardian.GuardianCommand,1783598540.999752,6787,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.999752,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6787,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541009902659,1783598541.0099025,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.00977,6788,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.00977,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6788,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541020155260,1783598541.0201552,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.0197923,6789,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.0197923,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6789,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541029936023,1783598541.029936,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.0297625,6790,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.0297625,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6790,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541039981841,1783598541.0399818,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.0398173,6791,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.0398173,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6791,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541049894251,1783598541.049894,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.049756,6792,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.049756,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6792,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541060001829,1783598541.0600019,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.0597494,6793,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.0597494,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6793,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541069928671,1783598541.0699286,/apollo/guardian,apollo.guardian.GuardianCommand,1783598541.069767,6794,guardian,1783598540718513376,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.069767,
    ""module_name"": ""guardian"",
    ""sequence_num"": 6794,
    ""lidar_timestamp"": ""1783598540718513376"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17293978785653195252"",
    ""parent_trace_ids"": [
      ""72213810588418554"",
      ""216328998664274416""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
