record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,x,y,z,heading,qx,qy,qz,qw,vehicle_nearest_lane_id,vehicle_road_id,vehicle_lane_s,vehicle_signed_l,vehicle_distance_m,vehicle_heading_diff
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557921966129,1783598557.921966,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.921619,838,localization,0,0,0,1783598557.9183137,248.2791290283203,-133.5010528564453,0.03398565202951431,0.0003563293650508115,4.86429768713235e-05,3.986696686494493e-05,-0.7069807868359078,0.7072327502946723,road_4_lane_0_-1,4,146.8600505943271,-0.02053192899316975,0.020531928993156735,0.0008031230465845346
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558021537774,1783598558.0215378,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.0213263,839,localization,0,0,0,1783598558.0183418,249.34774780273438,-133.5005645751953,0.03400995209813118,0.0004591266381828163,6.630098578220085e-05,5.685427572870948e-05,-0.7069444336672959,0.7072690860475926,road_4_lane_0_-1,4,147.92866904391892,-0.01956619569138851,0.019566195691402603,0.0009059203197449611
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558121605906,1783598558.1216059,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.1213682,840,localization,0,0,0,1783598558.1182652,250.41102600097656,-133.49996948242188,0.034024178981781006,0.0005629892606693332,7.666216039318724e-05,6.647140085861119e-05,-0.7069077022550244,0.7073057968071432,road_4_lane_0_-1,4,148.99194687014918,-0.0184960370124652,0.01849603701245406,0.0010097829422030563
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558221765303,1783598558.2217653,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.221161,841,localization,0,0,0,1783598558.2184615,251.46449279785156,-133.499267578125,0.034103985875844955,0.0006695131877143545,0.00013358228288471637,0.00012292700208457516,-0.7068700202915417,0.7073434395382215,road_4_lane_0_-1,4,150.04541324826886,-0.017323450492759514,0.01732345049276955,0.0011163068692480777
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558322134270,1783598558.3221343,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.3219087,842,localization,0,0,0,1783598558.3186424,252.49188232421875,-133.4984893798828,0.034289147704839706,0.0007755011244934273,0.0002650899168710278,0.0002543319975820825,-0.7068324972749919,0.7073808633533774,road_4_lane_0_-1,4,151.0728023243959,-0.016086221194661233,0.01608622119465853,0.0012222948060555594
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558421922078,1783598558.421922,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.421488,843,localization,0,0,0,1783598558.4185114,253.4990692138672,-133.4976043701172,0.03431772068142891,0.0008820265687212725,0.0002853604621791305,0.0002746073205186902,-0.7067948113436332,0.707418502597963,road_4_lane_0_-1,4,152.07998871809795,-0.014751206793898228,0.014751206793896873,0.0013288202502549956
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558522452968,1783598558.522453,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.5218675,844,localization,0,0,0,1783598558.5188007,254.49932861328125,-133.49661254882812,0.034206751734018326,0.0009864260361585053,0.00020656046189631514,0.00019611572201342432,-0.7067579107408264,0.7074554222540536,road_4_lane_0_-1,4,153.08024757453435,-0.013312476039147791,0.013312476039152215,0.0014332197176922285
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558621485950,1783598558.6214857,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.6212575,845,localization,0,0,0,1783598558.61821,255.50119018554688,-133.4955291748047,0.03405771031975746,0.001088163635949435,0.00010047284233943007,9.012085560005039e-05,-0.7067219454599292,0.7074913947100504,road_4_lane_0_-1,4,154.0821085627572,-0.011781476718477455,0.01178147671847052,0.0015349573174831329
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558721599362,1783598558.7215996,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.7212737,846,localization,0,0,0,1783598558.718257,256.5093688964844,-133.4943389892578,0.03392545506358147,0.0011883021559180307,6.660281849701399e-06,-3.6196005837221584e-06,-0.7066865281138265,0.7075267845989754,road_4_lane_0_-1,4,155.09028664129872,-0.010140843427478122,0.010140843427477297,0.001635095837480188
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558821387426,1783598558.8213875,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.8210876,847,localization,0,0,0,1783598558.8184888,257.52557373046875,-133.49302673339844,0.03383661061525345,0.0012847112454208443,-5.680180568807818e-05,-6.685061491920635e-05,-0.7066524190347103,0.7075608461305236,road_4_lane_0_-1,4,156.10649078754577,-0.008374553815194334,0.008374553815202534,0.00173150492695458
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598558921953164,1783598558.9219532,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598558.9214456,848,localization,0,0,0,1783598558.9184358,258.5487365722656,-133.49163818359375,0.03380109742283821,0.0013731288009823928,-8.219262798197773e-05,-9.153029967121558e-05,-0.7066211354464924,0.7075920829170478,road_4_lane_0_-1,4,157.12965290682314,-0.00652886147141572,0.006528861471402674,0.001819922482516103
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559022306580,1783598559.0223064,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.021932,849,localization,0,0,0,1783598559.01869,259.5762634277344,-133.4901580810547,0.033808305859565735,0.0014524907174666701,-7.739435338381261e-05,-8.604487274350788e-05,-0.706593057499716,0.7076201224524334,road_4_lane_0_-1,4,158.15717899843165,-0.004589666588725905,0.00458966658871822,0.0018992843990288022
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559121789840,1783598559.12179,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.121066,850,localization,0,0,0,1783598559.1184523,260.6056823730469,-133.4886016845703,0.03383916616439819,0.0015222645892558617,-5.586691467314647e-05,-6.365565203531791e-05,-0.7065683724016139,0.7076447752570354,road_4_lane_0_-1,4,159.18659714560738,-0.002573332394560216,0.002573332394550614,0.0019690582707895974
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559221676049,1783598559.221676,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.2211792,851,localization,0,0,0,1783598559.2184315,261.63446044921875,-133.48696899414062,0.033883534371852875,0.0015808530433716328,-2.4844908092020292e-05,-3.1542296825637315e-05,-0.706547643963452,0.7076654754878954,road_4_lane_0_-1,4,160.2153743896188,-0.00048099059899422736,0.0004809905989918197,0.0020276467249053685
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559321633139,1783598559.321633,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.3214254,852,localization,0,0,0,1783598559.3185174,262.6604309082031,-133.48533630371094,0.03392946347594261,0.001625593173062878,7.175992575041922e-06,1.847766076161883e-06,-0.7065318136644473,0.7076812815280038,road_4_lane_0_-1,4,161.241344016723,0.0016100967709939498,0.001610096770985785,0.0020723868545965887
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559421764055,1783598559.4217641,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.4214988,853,localization,0,0,0,1783598559.4186509,263.6775817871094,-133.4836883544922,0.0340418815612793,0.0016543541072215895,8.603264349950483e-05,8.230499885119993e-05,-0.7065216316023885,0.7076914369286734,road_4_lane_0_-1,4,162.2584940578118,0.003712502396007357,0.003712502396004093,0.0021011477887837218
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559522646758,1783598559.5226467,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.5223875,854,localization,0,0,0,1783598559.5191982,264.6697082519531,-133.48204040527344,0.0342445932328701,0.0016655386898318802,0.00022912906198716072,0.00022732293084030457,-0.7065176420585552,0.707695356268626,road_4_lane_0_-1,4,163.25061968733584,0.005803727271319283,0.0058037272713056766,0.002112332371365616
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559621654523,1783598559.6216545,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.6214201,855,localization,0,0,0,1783598559.6185288,265.6415710449219,-133.48045349121094,0.03429792448878288,0.0016602138817920498,0.00026613970788097154,0.00026600667371314647,-0.7065195132550116,0.7076934617473916,road_4_lane_0_-1,4,164.2224816742776,0.00782486331619501,0.007824863316205128,0.0021070075633257855
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559721722911,1783598559.7217228,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.7213593,856,localization,0,0,0,1783598559.7183995,266.6043395996094,-133.47886657714844,0.03422018140554428,0.001637312001442126,0.0002102068066437035,0.00021168207218030151,-0.7065276358205336,0.7076853897217648,road_4_lane_0_-1,4,165.18524942384582,0.009841936113003496,0.009841936112998032,0.0020841056829758366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559821631296,1783598559.8216312,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.8213866,857,localization,0,0,0,1783598559.8184621,267.56561279296875,-133.47735595703125,0.034098148345947266,0.001593637149193139,0.00012232734442565492,0.0001259148002726927,-0.7065431103610808,0.707669981264412,road_4_lane_0_-1,4,166.1465218463228,0.011782046854147913,0.01178204685415324,0.002040430830755271
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598559921820838,1783598559.9218209,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598559.9214692,858,localization,0,0,0,1783598559.918365,268.5298156738281,-133.47589111328125,0.033983323723077774,0.0015265248987779145,3.970894793562046e-05,4.542334490518445e-05,-0.7065668660999258,0.7076462817606328,road_4_lane_0_-1,4,167.11072397645995,0.013677690198514291,0.013677690198527518,0.0019733185803116502
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560021732359,1783598560.0217323,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598560.0213742,859,localization,0,0,0,1783598560.0184586,269.49908447265625,-133.47451782226562,0.03390016406774521,0.0014391716239732233,-2.0320774698808442e-05,-1.2812058333271568e-05,-0.7065977738597279,0.7076154219626606,road_4_lane_0_-1,4,168.0799920649654,0.015484044237683814,0.015484044237677404,0.0018859653055069336
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560121692969,1783598560.121693,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598560.1213062,860,localization,0,0,0,1783598560.1182804,270.47314453125,-133.47323608398438,0.033857401460409164,0.0013278501570193058,-5.1651339636636554e-05,-4.192114068204212e-05,-0.7066371575630572,0.7075760899902993,road_4_lane_0_-1,4,169.05405145366345,0.017200986256135052,0.01720098625614214,0.0017746438385530415
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598560221537354,1783598560.2215374,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598560.2211704,861,localization,0,0,0,1783598560.2183423,271.4504089355469,-133.4720916748047,0.03385225310921669,0.0011872345716259503,-5.672210614702584e-05,-4.4353386562634076e-05,-0.7066869035409775,0.7075264059941828,road_4_lane_0_-1,4,170.03131524910256,0.01878203086809781,0.01878203086810558,0.0016340282531880823
