timestamp,cpu,event,prev_tid,prev_comm,prev_state,next_tid,next_comm,target_tid,waker_tid,orig_cpu,dest_cpu,selection_reason,raw_event
75652.498508,8,sched_switch,1016510,mainboard,R,1016572,dds.ev.1,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.498508:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=dds.ev.1 next_pid=1016572 next_prio=120
75652.498537,8,sched_switch,1016572,dds.ev.1,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,        dds.ev.1 1016572 [008] 75652.498537:       sched:sched_switch: prev_comm=dds.ev.1 prev_pid=1016572 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.501308,8,sched_switch,1016510,mainboard,R,1016463,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.501308:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016463 next_prio=120
75652.501364,8,sched_switch,1016463,mainboard,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016463 [008] 75652.501364:       sched:sched_switch: prev_comm=mainboard prev_pid=1016463 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.501375,8,sched_switch,1016510,mainboard,R,1016463,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.501375:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016463 next_prio=120
75652.501385,8,sched_switch,1016463,mainboard,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016463 [008] 75652.501385:       sched:sched_switch: prev_comm=mainboard prev_pid=1016463 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.502231,8,sched_switch,1016510,mainboard,S,0,swapper/8,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.502231:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
75652.502479,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.502479:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=008
75652.502492,8,sched_switch,0,swapper/8,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 75652.502492:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.502846,8,sched_switch,1016510,mainboard,S,0,swapper/8,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.502846:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
75652.503191,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.503191:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=008
75652.503199,8,sched_switch,0,swapper/8,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 75652.503199:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.503318,8,sched_switch,1016510,mainboard,S,0,swapper/8,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.503318:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
75652.503491,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.503491:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=008
75652.503498,8,sched_switch,0,swapper/8,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 75652.503498:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.504595,8,sched_switch,1016510,mainboard,S,0,swapper/8,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [008] 75652.504595:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
75652.504752,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.504752:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=008
75652.504754,0,sched_migrate_task,1016510,mainboard,,,,1016510,,8,9,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.504754: sched:sched_migrate_task: comm=mainboard pid=1016510 prio=120 orig_cpu=8 dest_cpu=9
75652.504759,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.504759:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.504913,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.504913:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.504942,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.504942:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.504949,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.504949:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.505144,9,sched_switch,1016510,mainboard,R,1015654,mainboard,1016504|1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.505144:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1015654 next_prio=120
75652.505172,9,sched_switch,1016339,mainboard,S,1016510,mainboard,1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016339 [009] 75652.505172:       sched:sched_switch: prev_comm=mainboard prev_pid=1016339 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.505432,9,sched_switch,1016510,mainboard,R,1016458,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.505432:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016458 next_prio=120
75652.505447,9,sched_switch,1016458,mainboard,S,1016510,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016458 [009] 75652.505447:       sched:sched_switch: prev_comm=mainboard prev_pid=1016458 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.505455,9,sched_switch,1016510,mainboard,R,1016458,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.505455:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016458 next_prio=120
75652.505472,9,sched_switch,1016458,mainboard,S,1016510,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016458 [009] 75652.505472:       sched:sched_switch: prev_comm=mainboard prev_pid=1016458 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.505908,9,sched_switch,1016510,mainboard,R,1016425,mainboard,1016504|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.505908:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016425 next_prio=120
75652.505939,9,sched_switch,1016425,mainboard,S,1016510,mainboard,1016504|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016425 [009] 75652.505939:       sched:sched_switch: prev_comm=mainboard prev_pid=1016425 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.50678,9,sched_switch,1016510,mainboard,R,1016464,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.506780:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016464 next_prio=120
75652.506803,9,sched_switch,1016464,mainboard,S,1016510,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016464 [009] 75652.506803:       sched:sched_switch: prev_comm=mainboard prev_pid=1016464 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.506819,9,sched_switch,1016510,mainboard,R,1016471,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.506819:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016471 next_prio=120
75652.506853,9,sched_switch,1016468,mainboard,S,1016510,mainboard,1016504|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016468 [009] 75652.506853:       sched:sched_switch: prev_comm=mainboard prev_pid=1016468 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.507007,9,sched_switch,1016510,mainboard,R,1019636,cyber_recorder,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.507007:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=cyber_recorder next_pid=1019636 next_prio=120
75652.507071,9,sched_switch,1019636,cyber_recorder,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,  cyber_recorder 1019636 [009] 75652.507071:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=1019636 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.51022,9,sched_switch,1016510,mainboard,R,1016427,mainboard,1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.510220:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016427 next_prio=120
75652.510263,9,sched_switch,1016425,mainboard,S,1016510,mainboard,1016504|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016425 [009] 75652.510263:       sched:sched_switch: prev_comm=mainboard prev_pid=1016425 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.512887,9,sched_switch,1016510,mainboard,R,1016471,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.512887:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016471 next_prio=120
75652.512939,9,sched_switch,1016471,mainboard,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016471 [009] 75652.512939:       sched:sched_switch: prev_comm=mainboard prev_pid=1016471 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.517037,9,sched_switch,1016510,mainboard,R,1016440,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.517037:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016440 next_prio=120
75652.517083,9,sched_switch,1016440,mainboard,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016440 [009] 75652.517083:       sched:sched_switch: prev_comm=mainboard prev_pid=1016440 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.518348,9,sched_switch,1016510,mainboard,R,1016427,mainboard,1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.518348:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016427 next_prio=120
75652.518368,9,sched_switch,1016427,mainboard,S,1016510,mainboard,1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016427 [009] 75652.518368:       sched:sched_switch: prev_comm=mainboard prev_pid=1016427 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.524906,9,sched_switch,1016510,mainboard,R,1019637,cyber_recorder,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.524906:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=cyber_recorder next_pid=1019637 next_prio=120
75652.524968,9,sched_switch,1019637,cyber_recorder,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,  cyber_recorder 1019637 [009] 75652.524968:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=1019637 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.528288,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.528288:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.56997,3,sched_waking,,,,1016507,mainboard,1016507,1017016,,,wake_of_anomaly_target_or_kswapd0,   dds.udp.27447 1017016 [003] 75652.569970:       sched:sched_waking: comm=mainboard pid=1016507 prio=120 target_cpu=009
75652.569986,9,sched_switch,0,swapper/9,R,1016507,mainboard,1016507,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.569986:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016507 next_prio=120
75652.570045,9,sched_switch,1016507,mainboard,S,0,swapper/9,1016507,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016507 [009] 75652.570045:       sched:sched_switch: prev_comm=mainboard prev_pid=1016507 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.577024,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.577024:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.577035,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.577035:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.577104,9,sched_switch,1016510,mainboard,R,1016421,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.577104:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016421 next_prio=120
75652.577139,9,sched_switch,1016421,mainboard,S,1016510,mainboard,1016504|1016506|1016507|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016421 [009] 75652.577139:       sched:sched_switch: prev_comm=mainboard prev_pid=1016421 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.577518,9,sched_switch,1016510,mainboard,S,1015899,dreamview_plus,1016506|1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.577518:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=dreamview_plus next_pid=1015899 next_prio=120
75652.577648,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.577648:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.577656,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.577656:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.578138,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.578138:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.578296,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.578296:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.578304,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.578304:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.578342,8,sched_waking,,,,1016506,mainboard,1016506,1016513,,,wake_of_anomaly_target_or_kswapd0,       mainboard 1016513 [008] 75652.578342:       sched:sched_waking: comm=mainboard pid=1016506 prio=120 target_cpu=008
75652.578349,8,sched_migrate_task,1016506,mainboard,,,,1016506,,8,10,migration_of_anomaly_target_or_kswapd0,       mainboard 1016513 [008] 75652.578349: sched:sched_migrate_task: comm=mainboard pid=1016506 prio=120 orig_cpu=8 dest_cpu=10
75652.578354,8,sched_waking,,,,1016504,mainboard,1016504,1016513,,,wake_of_anomaly_target_or_kswapd0,       mainboard 1016513 [008] 75652.578354:       sched:sched_waking: comm=mainboard pid=1016504 prio=120 target_cpu=008
75652.578356,10,sched_switch,0,swapper/10,R,1016506,mainboard,1016506,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [010] 75652.578356:       sched:sched_switch: prev_comm=swapper/10 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016506 next_prio=120
75652.578401,10,sched_switch,1016506,mainboard,S,0,swapper/10,1016506,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016506 [010] 75652.578401:       sched:sched_switch: prev_comm=mainboard prev_pid=1016506 prev_prio=120 prev_state=S ==> next_comm=swapper/10 next_pid=0 next_prio=120
75652.578419,8,sched_waking,,,,1016506,mainboard,1016506,1016513,,,wake_of_anomaly_target_or_kswapd0,       mainboard 1016513 [008] 75652.578419:       sched:sched_waking: comm=mainboard pid=1016506 prio=120 target_cpu=010
75652.578426,10,sched_switch,0,swapper/10,R,1016506,mainboard,1016506,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [010] 75652.578426:       sched:sched_switch: prev_comm=swapper/10 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016506 next_prio=120
75652.578442,8,sched_switch,1016513,mainboard,S,1016504,mainboard,1016504,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016513 [008] 75652.578442:       sched:sched_switch: prev_comm=mainboard prev_pid=1016513 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016504 next_prio=120
75652.578462,8,sched_switch,1016504,mainboard,S,0,swapper/8,1016504,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016504 [008] 75652.578462:       sched:sched_switch: prev_comm=mainboard prev_pid=1016504 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
75652.578621,9,sched_switch,1016510,mainboard,R,1016547,dds.ev.1,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.578621:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=dds.ev.1 next_pid=1016547 next_prio=120
75652.578691,9,sched_switch,1016547,dds.ev.1,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,        dds.ev.1 1016547 [009] 75652.578691:       sched:sched_switch: prev_comm=dds.ev.1 prev_pid=1016547 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.578729,9,sched_switch,1016510,mainboard,R,879972,kworker/u24:0,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.578729:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=R ==> next_comm=kworker/u24:0 next_pid=879972 next_prio=120
75652.578793,9,sched_switch,1016547,dds.ev.1,S,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,        dds.ev.1 1016547 [009] 75652.578793:       sched:sched_switch: prev_comm=dds.ev.1 prev_pid=1016547 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.579067,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.579067:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.579308,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.579308:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.579318,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.579318:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.580181,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.580181:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.580194,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.580194:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.580201,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.580201:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.580433,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.580433:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.580437,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.580437:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.580447,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.580447:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.580611,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.580611:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.580626,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.580626:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.580633,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.580633:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.580968,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.580968:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.58099,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.580990:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.580998,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.580998:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.581208,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.581208:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.581213,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.581213:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
75652.581222,9,sched_switch,0,swapper/9,R,1016510,mainboard,1016510,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [009] 75652.581222:       sched:sched_switch: prev_comm=swapper/9 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016510 next_prio=120
75652.581383,9,sched_switch,1016510,mainboard,S,0,swapper/9,1016510,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016510 [009] 75652.581383:       sched:sched_switch: prev_comm=mainboard prev_pid=1016510 prev_prio=120 prev_state=S ==> next_comm=swapper/9 next_pid=0 next_prio=120
75652.58147,10,sched_switch,1016506,mainboard,R,1016466,mainboard,1016506,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 1016506 [010] 75652.581470:       sched:sched_switch: prev_comm=mainboard prev_pid=1016506 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=1016466 next_prio=120
75652.581478,0,sched_waking,,,,1016510,mainboard,1016510,177,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   177 [000] 75652.581478:       sched:sched_waking: comm=mainboard pid=1016510 prio=120 target_cpu=009
