window_id,window_start_s,window_end_s,timestamp_s,interval_start_s,interval_end_s,cpu,prev_tid,prev_comm,prev_prio,prev_state,next_tid,next_comm,next_prio,running_interval_ms
runnable_1646959,968509.383000000,968509.413500000,968509.388013000,968509.388013000,968509.388073000,3,0,swapper/3,120,R,1646159,dds.udp.27447,120,0.060000
runnable_1646959,968509.383000000,968509.413500000,968509.388015000,968509.388015000,968509.388119000,6,1645309,mainboard,120,S,0,swapper/6,120,0.104000
runnable_1646959,968509.383000000,968509.413500000,968509.388027000,968509.388027000,968509.388036000,4,0,swapper/4,120,R,1645399,mainboard,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388036000,968509.388036000,968509.388119000,4,1645399,mainboard,120,S,0,swapper/4,120,0.083000
runnable_1646959,968509.383000000,968509.413500000,968509.388056000,968509.388056000,968509.388068000,11,0,swapper/11,120,R,1645352,mainboard,120,0.012000
runnable_1646959,968509.383000000,968509.413500000,968509.388068000,968509.388068000,968509.388102000,0,1648118,dds.udp.27457,120,R+,12,ksoftirqd/0,120,0.034000
runnable_1646959,968509.383000000,968509.413500000,968509.388068000,968509.388068000,968509.388093000,11,1645352,mainboard,120,S,0,swapper/11,120,0.025000
runnable_1646959,968509.383000000,968509.413500000,968509.388073000,968509.388073000,968509.388110000,3,1646159,dds.udp.27447,120,S,1644778,dds.udp.27417,120,0.037000
runnable_1646959,968509.383000000,968509.413500000,968509.388076000,968509.388076000,968509.388083000,8,0,swapper/8,120,R,1645477,mainboard,120,0.007000
runnable_1646959,968509.383000000,968509.413500000,968509.388083000,968509.388083000,968509.388092000,8,1645477,mainboard,120,S,0,swapper/8,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388090000,968509.388090000,968509.388099000,9,0,swapper/9,120,R,1646932,mainboard,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388090000,968509.388090000,968509.388098000,10,0,swapper/10,120,R,1644538,mainboard,120,0.008000
runnable_1646959,968509.383000000,968509.413500000,968509.388092000,968509.388092000,968509.388094000,5,0,swapper/5,120,R,1645541,mainboard,120,0.002000
runnable_1646959,968509.383000000,968509.413500000,968509.388092000,968509.388092000,968509.388101000,8,0,swapper/8,120,R,1648107,cyber_recorder,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388093000,968509.388093000,968509.388104000,11,0,swapper/11,120,R,1648121,cyber_recorder,120,0.011000
runnable_1646959,968509.383000000,968509.413500000,968509.388094000,968509.388094000,968509.388196000,5,1645541,mainboard,120,S,0,swapper/5,120,0.102000
runnable_1646959,968509.383000000,968509.413500000,968509.388098000,968509.388098000,968509.388159000,10,1644538,mainboard,120,S,0,swapper/10,120,0.061000
runnable_1646959,968509.383000000,968509.413500000,968509.388099000,968509.388099000,968509.388201000,9,1646932,mainboard,120,S,0,swapper/9,120,0.102000
runnable_1646959,968509.383000000,968509.413500000,968509.388101000,968509.388101000,968509.388195000,8,1648107,cyber_recorder,120,S,0,swapper/8,120,0.094000
runnable_1646959,968509.383000000,968509.413500000,968509.388102000,968509.388102000,968509.388116000,0,12,ksoftirqd/0,120,S,1644689,dreamview_plus,120,0.014000
runnable_1646959,968509.383000000,968509.413500000,968509.388104000,968509.388104000,968509.388114000,11,1648121,cyber_recorder,120,S,1645711,mainboard,120,0.010000
runnable_1646959,968509.383000000,968509.413500000,968509.388110000,968509.388110000,968509.388130000,3,1644778,dds.udp.27417,120,S,1646159,dds.udp.27447,120,0.020000
runnable_1646959,968509.383000000,968509.413500000,968509.388114000,968509.388114000,968509.388160000,11,1645711,mainboard,120,S,0,swapper/11,120,0.046000
runnable_1646959,968509.383000000,968509.413500000,968509.388116000,968509.388116000,968509.388128000,0,1644689,dreamview_plus,120,S,1645330,mainboard,120,0.012000
runnable_1646959,968509.383000000,968509.413500000,968509.388119000,968509.388119000,968509.388127000,4,0,swapper/4,120,R,1645526,mainboard,120,0.008000
runnable_1646959,968509.383000000,968509.413500000,968509.388119000,968509.388119000,968509.388125000,6,0,swapper/6,120,R,1645745,mainboard,120,0.006000
runnable_1646959,968509.383000000,968509.413500000,968509.388125000,968509.388125000,968509.388228000,6,1645745,mainboard,120,S,0,swapper/6,120,0.103000
runnable_1646959,968509.383000000,968509.413500000,968509.388127000,968509.388127000,968509.388232000,4,1645526,mainboard,120,S,0,swapper/4,120,0.105000
runnable_1646959,968509.383000000,968509.413500000,968509.388128000,968509.388128000,968509.388140000,0,1645330,mainboard,120,S,1645479,mainboard,120,0.012000
runnable_1646959,968509.383000000,968509.413500000,968509.388130000,968509.388130000,968509.388138000,3,1646159,dds.udp.27447,120,S,1644780,dreamview_plus,120,0.008000
runnable_1646959,968509.383000000,968509.413500000,968509.388138000,968509.388138000,968509.388242000,3,1644780,dreamview_plus,120,S,0,swapper/3,120,0.104000
runnable_1646959,968509.383000000,968509.413500000,968509.388140000,968509.388140000,968509.388147000,0,1645479,mainboard,120,S,1646161,mainboard,120,0.007000
runnable_1646959,968509.383000000,968509.413500000,968509.388147000,968509.388147000,968509.388213000,0,1646161,mainboard,120,S,1648118,dds.udp.27457,120,0.066000
runnable_1646959,968509.383000000,968509.413500000,968509.388159000,968509.388159000,968509.388171000,10,0,swapper/10,120,R,1648056,cyber_recorder,120,0.012000
runnable_1646959,968509.383000000,968509.413500000,968509.388160000,968509.388160000,968509.388171000,11,0,swapper/11,120,R,1644538,mainboard,120,0.011000
runnable_1646959,968509.383000000,968509.413500000,968509.388171000,968509.388171000,968509.388347000,10,1648056,cyber_recorder,120,S,0,swapper/10,120,0.176000
runnable_1646959,968509.383000000,968509.413500000,968509.388171000,968509.388171000,968509.388194000,11,1644538,mainboard,120,S,0,swapper/11,120,0.023000
runnable_1646959,968509.383000000,968509.413500000,968509.388194000,968509.388194000,968509.388216000,11,0,swapper/11,120,R,1648107,cyber_recorder,120,0.022000
runnable_1646959,968509.383000000,968509.413500000,968509.388195000,968509.388195000,968509.388203000,8,0,swapper/8,120,R,1645477,mainboard,120,0.008000
runnable_1646959,968509.383000000,968509.413500000,968509.388196000,968509.388196000,968509.388198000,5,0,swapper/5,120,R,1645541,mainboard,120,0.002000
runnable_1646959,968509.383000000,968509.413500000,968509.388198000,968509.388198000,968509.388231000,5,1645541,mainboard,120,S,0,swapper/5,120,0.033000
runnable_1646959,968509.383000000,968509.413500000,968509.388201000,968509.388201000,968509.388206000,9,0,swapper/9,120,R,1646932,mainboard,120,0.005000
runnable_1646959,968509.383000000,968509.413500000,968509.388203000,968509.388203000,968509.388215000,8,1645477,mainboard,120,S,0,swapper/8,120,0.012000
runnable_1646959,968509.383000000,968509.413500000,968509.388206000,968509.388206000,968509.388309000,9,1646932,mainboard,120,S,0,swapper/9,120,0.103000
runnable_1646959,968509.383000000,968509.413500000,968509.388213000,968509.388213000,968509.388319000,0,1648118,dds.udp.27457,120,S,1646959,mainboard,120,0.106000
runnable_1646959,968509.383000000,968509.413500000,968509.388215000,968509.388215000,968509.388225000,8,0,swapper/8,120,R,1645711,mainboard,120,0.010000
runnable_1646959,968509.383000000,968509.413500000,968509.388216000,968509.388216000,968509.388226000,11,1648107,cyber_recorder,120,R,1648121,cyber_recorder,120,0.010000
runnable_1646959,968509.383000000,968509.413500000,968509.388225000,968509.388225000,968509.388315000,8,1645711,mainboard,120,S,0,swapper/8,120,0.090000
runnable_1646959,968509.383000000,968509.413500000,968509.388226000,968509.388226000,968509.388235000,11,1648121,cyber_recorder,120,S,1648107,cyber_recorder,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388228000,968509.388228000,968509.388232000,6,0,swapper/6,120,R,1645745,mainboard,120,0.004000
runnable_1646959,968509.383000000,968509.413500000,968509.388231000,968509.388231000,968509.388238000,5,0,swapper/5,120,R,1645526,mainboard,120,0.007000
runnable_1646959,968509.383000000,968509.413500000,968509.388232000,968509.388232000,968509.388243000,4,0,swapper/4,120,R,1645782,mainboard,120,0.011000
runnable_1646959,968509.383000000,968509.413500000,968509.388232000,968509.388232000,968509.388309000,6,1645745,mainboard,120,S,0,swapper/6,120,0.077000
runnable_1646959,968509.383000000,968509.413500000,968509.388235000,968509.388235000,968509.388273000,11,1648107,cyber_recorder,120,S,0,swapper/11,120,0.038000
runnable_1646959,968509.383000000,968509.413500000,968509.388238000,968509.388238000,968509.388310000,5,1645526,mainboard,120,S,0,swapper/5,120,0.072000
runnable_1646959,968509.383000000,968509.413500000,968509.388242000,968509.388242000,968509.388248000,3,0,swapper/3,120,R,1644780,dreamview_plus,120,0.006000
runnable_1646959,968509.383000000,968509.413500000,968509.388243000,968509.388243000,968509.388419000,4,1645782,mainboard,120,S,0,swapper/4,120,0.176000
runnable_1646959,968509.383000000,968509.413500000,968509.388248000,968509.388248000,968509.388326000,3,1644780,dreamview_plus,120,S,0,swapper/3,120,0.078000
runnable_1646959,968509.383000000,968509.413500000,968509.388273000,968509.388273000,968509.388282000,11,0,swapper/11,120,R,1644538,mainboard,120,0.009000
runnable_1646959,968509.383000000,968509.413500000,968509.388282000,968509.388282000,968509.388314000,11,1644538,mainboard,120,S,0,swapper/11,120,0.032000
runnable_1646959,968509.383000000,968509.413500000,968509.388309000,968509.388309000,968509.388316000,6,0,swapper/6,120,R,1645526,mainboard,120,0.007000
runnable_1646959,968509.383000000,968509.413500000,968509.388309000,968509.388309000,968509.388313000,9,0,swapper/9,120,R,1646932,mainboard,120,0.004000
runnable_1646959,968509.383000000,968509.413500000,968509.388310000,968509.388310000,968509.388314000,5,0,swapper/5,120,R,1645541,mainboard,120,0.004000
runnable_1646959,968509.383000000,968509.413500000,968509.388313000,968509.388313000,968509.388415000,9,1646932,mainboard,120,S,0,swapper/9,120,0.102000
runnable_1646959,968509.383000000,968509.413500000,968509.388314000,968509.388314000,968509.388417000,5,1645541,mainboard,120,S,0,swapper/5,120,0.103000
runnable_1646959,968509.383000000,968509.413500000,968509.388314000,968509.388314000,968509.388324000,11,0,swapper/11,120,R,1645711,mainboard,120,0.010000
runnable_1646959,968509.383000000,968509.413500000,968509.388315000,968509.388315000,968509.388322000,8,0,swapper/8,120,R,1645477,mainboard,120,0.007000
runnable_1646959,968509.383000000,968509.413500000,968509.388316000,968509.388316000,968509.388336000,6,1645526,mainboard,120,S,0,swapper/6,120,0.020000
runnable_1646959,968509.383000000,968509.413500000,968509.388319000,968509.388319000,968509.388408000,0,1646959,mainboard,120,R,1645550,mainboard,120,0.089000
runnable_1646959,968509.383000000,968509.413500000,968509.388322000,968509.388322000,968509.388339000,8,1645477,mainboard,120,S,0,swapper/8,120,0.017000
runnable_1646959,968509.383000000,968509.413500000,968509.388324000,968509.388324000,968509.388346000,11,1645711,mainboard,120,S,0,swapper/11,120,0.022000
