run_id,module,trigger_type,instance_id,source_frame_index,input_mono_ns,output_mono_ns,next_input_mono_ns,deadline_budget_ms,response_time_ms,slack_ms,deadline_evaluable,deadline_miss,deadline_result_reason
202609031348,perception,event,72181563973960549,201,517960160601408,517960265115808.0,517960260007168.0,99.40576,104.5144,-5.10864,True,True,output_after_next_input
202609031348,perception,event,72181563973960550,202,517960260007168,517960361779552.0,517960362976224.0,102.969056,101.772384,1.196672,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960551,203,517960362976224,517960467575168.0,517960458386656.0,95.410432,104.598944,-9.188512,True,True,output_after_next_input
202609031348,perception,event,72181563973960552,204,517960458386656,517960560060800.0,517960559466016.0,101.07936,101.674144,-0.594784,True,True,output_after_next_input
202609031348,perception,event,72181563973960553,205,517960559466016,517960665089024.0,517960660404832.0,100.938816,105.623008,-4.684192,True,True,output_after_next_input
202609031348,perception,event,72181563973960554,206,517960660404832,517960760375392.0,517960762656576.0,102.251744,99.97056,2.281184,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960555,207,517960762656576,517960868056576.0,517960859610560.0,96.953984,105.4,-8.446016,True,True,output_after_next_input
202609031348,perception,event,72181563973960556,208,517960859610560,517960959912160.0,517960959077728.0,99.467168,100.3016,-0.834432,True,True,output_after_next_input
202609031348,perception,event,72181563973960557,209,517960959077728,517961058483360.0,517961065551008.0,106.47328,99.405632,7.067648,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960558,210,517961065551008,517961172337728.0,517961161679808.0,96.1288,106.78672,-10.65792,True,True,output_after_next_input
202609031348,perception,event,72181563973960559,211,517961161679808,517961272875648.0,517961265688096.0,104.008288,111.19584,-7.187552,True,True,output_after_next_input
202609031348,perception,event,72181563973960560,212,517961265688096,517961368630208.0,517961359742688.0,94.054592,102.942112,-8.88752,True,True,output_after_next_input
202609031348,perception,event,72181563973960561,213,517961359742688,517961463426848.0,517961464133824.0,104.391136,103.68416,0.706976,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960562,214,517961464133824,517961567309120.0,517961564396576.0,100.262752,103.175296,-2.912544,True,True,output_after_next_input
202609031348,perception,event,72181563973960563,215,517961564396576,517961668340224.0,517961661712640.0,97.316064,103.943648,-6.627584,True,True,output_after_next_input
202609031348,perception,event,72181563973960564,216,517961661712640,517961776579072.0,517961765878816.0,104.166176,114.866432,-10.700256,True,True,output_after_next_input
202609031348,perception,event,72181563973960565,217,517961765878816,517961875817856.0,517961858642752.0,92.763936,109.93904,-17.175104,True,True,output_after_next_input
202609031348,perception,event,72181563973960566,218,517961858642752,517961969916992.0,517961960766272.0,102.12352,111.27424,-9.15072,True,True,output_after_next_input
202609031348,perception,event,72181563973960567,219,517961960766272,517962067321888.0,517962059219136.0,98.452864,106.555616,-8.102752,True,True,output_after_next_input
202609031348,perception,event,72181563973960568,220,517962059219136,517962164693344.0,517962159774496.0,100.55536,105.474208,-4.918848,True,True,output_after_next_input
202609031348,perception,event,72181563973960569,221,517962159774496,517962269149152.0,517962260579744.0,100.805248,109.374656,-8.569408,True,True,output_after_next_input
202609031348,perception,event,72181563973960570,222,517962260579744,517962373861376.0,517962364424864.0,103.84512,113.281632,-9.436512,True,True,output_after_next_input
202609031348,perception,event,72181563973960571,223,517962364424864,517962474149856.0,517962461429184.0,97.00432,109.724992,-12.720672,True,True,output_after_next_input
202609031348,perception,event,72181563973960572,224,517962461429184,517962562622336.0,517962578773248.0,117.344064,101.193152,16.150912,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960573,225,517962578773248,517962682653984.0,517962662531968.0,83.75872,103.880736,-20.122016,True,True,output_after_next_input
202609031348,perception,event,72181563973960574,226,517962662531968,517962778019200.0,517962766448672.0,103.916704,115.487232,-11.570528,True,True,output_after_next_input
202609031348,perception,event,72181563973960575,227,517962766448672,517962870169696.0,517962861676480.0,95.227808,103.721024,-8.493216,True,True,output_after_next_input
202609031348,perception,event,72181563973960576,228,517962861676480,517962967113728.0,517962959387904.0,97.711424,105.437248,-7.725824,True,True,output_after_next_input
202609031348,perception,event,72181563973960577,229,517962959387904,517963063821600.0,517963059141184.0,99.75328,104.433696,-4.680416,True,True,output_after_next_input
202609031348,perception,event,72181563973960578,230,517963059141184,517963168438176.0,517963161035680.0,101.894496,109.296992,-7.402496,True,True,output_after_next_input
202609031348,perception,event,72181563973960579,231,517963161035680,517963264859776.0,517963262469056.0,101.433376,103.824096,-2.39072,True,True,output_after_next_input
202609031348,perception,event,72181563973960580,232,517963262469056,517963370931136.0,517963367248224.0,104.779168,108.46208,-3.682912,True,True,output_after_next_input
202609031348,perception,event,72181563973960581,233,517963367248224,517963469581152.0,517963462834848.0,95.586624,102.332928,-6.746304,True,True,output_after_next_input
202609031348,perception,event,72181563973960582,234,517963462834848,517963569545184.0,517963565584992.0,102.750144,106.710336,-3.960192,True,True,output_after_next_input
202609031348,perception,event,72181563973960583,235,517963565584992,517963675138016.0,517963661998624.0,96.413632,109.553024,-13.139392,True,True,output_after_next_input
202609031348,perception,event,72181563973960584,236,517963661998624,517963773261920.0,517963761390304.0,99.39168,111.263296,-11.871616,True,True,output_after_next_input
202609031348,perception,event,72181563973960585,237,517963761390304,517963866417312.0,517963871941408.0,110.551104,105.027008,5.524096,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960586,238,517963871941408,517963975312192.0,517963965216128.0,93.27472,103.370784,-10.096064,True,True,output_after_next_input
202609031348,perception,event,72181563973960587,239,517963965216128,517964066375488.0,517964066613280.0,101.397152,101.15936,0.237792,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960588,240,517964066613280,517964167327968.0,517964166560704.0,99.947424,100.714688,-0.767264,True,True,output_after_next_input
202609031348,perception,event,72181563973960589,241,517964166560704,517964274591424.0,517964262038528.0,95.477824,108.03072,-12.552896,True,True,output_after_next_input
202609031348,perception,event,72181563973960590,242,517964262038528,517964379346656.0,517964382960832.0,120.922304,117.308128,3.614176,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960591,243,517964382960832,517964487008512.0,517964472855232.0,89.8944,104.04768,-14.15328,True,True,output_after_next_input
202609031348,perception,event,72181563973960592,244,517964472855232,517964577402560.0,517964567360192.0,94.50496,104.547328,-10.042368,True,True,output_after_next_input
202609031348,perception,event,72181563973960593,245,517964567360192,517964668917024.0,517964663611648.0,96.251456,101.556832,-5.305376,True,True,output_after_next_input
202609031348,perception,event,72181563973960594,246,517964663611648,517964767246368.0,517964761380320.0,97.768672,103.63472,-5.866048,True,True,output_after_next_input
202609031348,perception,event,72181563973960595,247,517964761380320,517964861676672.0,517964869032320.0,107.652,100.296352,7.355648,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960596,248,517964869032320,517964968668800.0,517964959316288.0,90.283968,99.63648,-9.352512,True,True,output_after_next_input
202609031348,perception,event,72181563973960597,249,517964959316288,517965058867200.0,517965061500576.0,102.184288,99.550912,2.633376,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960598,250,517965061500576,517965166919744.0,517965167874592.0,106.374016,105.419168,0.954848,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960599,251,517965167874592,517965276093280.0,517965260148320.0,92.273728,108.218688,-15.94496,True,True,output_after_next_input
202609031348,perception,event,72181563973960600,252,517965260148320,517965366404128.0,517965360439904.0,100.291584,106.255808,-5.964224,True,True,output_after_next_input
202609031348,perception,event,72181563973960601,253,517965360439904,517965457784800.0,517965474499040.0,114.059136,97.344896,16.71424,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960602,254,517965474499040,517965572901920.0,517965562284352.0,87.785312,98.40288,-10.617568,True,True,output_after_next_input
202609031348,perception,event,72181563973960603,255,517965562284352,517965663114304.0,517965664085120.0,101.800768,100.829952,0.970816,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960604,256,517965664085120,517965770190464.0,517965761131744.0,97.046624,106.105344,-9.05872,True,True,output_after_next_input
202609031348,perception,event,72181563973960605,257,517965761131744,517965861161056.0,517965860369792.0,99.238048,100.029312,-0.791264,True,True,output_after_next_input
202609031348,perception,event,72181563973960606,258,517965860369792,517965958933184.0,517965958994560.0,98.624768,98.563392,0.061376,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960607,259,517965958994560,517966056990080.0,517966059134560.0,100.14,97.99552,2.14448,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960608,260,517966059134560,517966159280128.0,517966165714176.0,106.579616,100.145568,6.434048,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960609,261,517966165714176,517966269091936.0,517966266155776.0,100.4416,103.37776,-2.93616,True,True,output_after_next_input
202609031348,perception,event,72181563973960610,262,517966266155776,517966371856384.0,517966359737024.0,93.581248,105.700608,-12.11936,True,True,output_after_next_input
202609031348,perception,event,72181563973960611,263,517966359737024,517966474222240.0,517966461075296.0,101.338272,114.485216,-13.146944,True,True,output_after_next_input
202609031348,perception,event,72181563973960612,264,517966461075296,517966569425728.0,517966560856608.0,99.781312,108.350432,-8.56912,True,True,output_after_next_input
202609031348,perception,event,72181563973960613,265,517966560856608,517966677581120.0,517966667634592.0,106.777984,116.724512,-9.946528,True,True,output_after_next_input
202609031348,perception,event,72181563973960614,266,517966667634592,517966776459040.0,517966762892576.0,95.257984,108.824448,-13.566464,True,True,output_after_next_input
202609031348,perception,event,72181563973960615,267,517966762892576,517966871613248.0,517966864943776.0,102.0512,108.720672,-6.669472,True,True,output_after_next_input
202609031348,perception,event,72181563973960616,268,517966864943776,517966979284064.0,517966960625824.0,95.682048,114.340288,-18.65824,True,True,output_after_next_input
202609031348,perception,event,72181563973960617,269,517966960625824,517967068056544.0,517967069276704.0,108.65088,107.43072,1.22016,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960618,270,517967069276704,517967168295360.0,517967159608160.0,90.331456,99.018656,-8.6872,True,True,output_after_next_input
202609031348,perception,event,72181563973960619,271,517967159608160,517967265925600.0,517967262023488.0,102.415328,106.31744,-3.902112,True,True,output_after_next_input
202609031348,perception,event,72181563973960620,272,517967262023488,517967373150592.0,517967361811744.0,99.788256,111.127104,-11.338848,True,True,output_after_next_input
202609031348,perception,event,72181563973960621,273,517967361811744,517967463023232.0,517967461337760.0,99.526016,101.211488,-1.685472,True,True,output_after_next_input
202609031348,perception,event,72181563973960622,274,517967461337760,517967561597152.0,517967561476192.0,100.138432,100.259392,-0.12096,True,True,output_after_next_input
202609031348,perception,event,72181563973960623,275,517967561476192,517967671250656.0,517967660553344.0,99.077152,109.774464,-10.697312,True,True,output_after_next_input
202609031348,perception,event,72181563973960624,276,517967660553344,517967770866720.0,517967764318272.0,103.764928,110.313376,-6.548448,True,True,output_after_next_input
202609031348,perception,event,72181563973960625,277,517967764318272,517967875206368.0,517967862362720.0,98.044448,110.888096,-12.843648,True,True,output_after_next_input
202609031348,perception,event,72181563973960626,278,517967862362720,517967975275296.0,517967966091968.0,103.729248,112.912576,-9.183328,True,True,output_after_next_input
202609031348,perception,event,72181563973960627,279,517967966091968,517968066069088.0,517968062517952.0,96.425984,99.97712,-3.551136,True,True,output_after_next_input
202609031348,perception,event,72181563973960628,280,517968062517952,517968161544416.0,517968161332736.0,98.814784,99.026464,-0.21168,True,True,output_after_next_input
202609031348,perception,event,72181563973960629,281,517968161332736,517968263071104.0,517968258391648.0,97.058912,101.738368,-4.679456,True,True,output_after_next_input
202609031348,perception,event,72181563973960630,282,517968258391648,517968367445632.0,517968361093984.0,102.702336,109.053984,-6.351648,True,True,output_after_next_input
202609031348,perception,event,72181563973960631,283,517968361093984,517968466994688.0,517968458510624.0,97.41664,105.900704,-8.484064,True,True,output_after_next_input
202609031348,perception,event,72181563973960632,284,517968458510624,517968562777952.0,517968563273568.0,104.762944,104.267328,0.495616,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960633,285,517968563273568,517968668505696.0,517968660247200.0,96.973632,105.232128,-8.258496,True,True,output_after_next_input
202609031348,perception,event,72181563973960634,286,517968660247200,517968768051072.0,517968763583360.0,103.33616,107.803872,-4.467712,True,True,output_after_next_input
202609031348,perception,event,72181563973960635,287,517968763583360,517968868367680.0,517968859294784.0,95.711424,104.78432,-9.072896,True,True,output_after_next_input
202609031348,perception,event,72181563973960636,288,517968859294784,517968961724608.0,517968972621440.0,113.326656,102.429824,10.896832,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960637,289,517968972621440,517969073828928.0,517969061673568.0,89.052128,101.207488,-12.15536,True,True,output_after_next_input
202609031348,perception,event,72181563973960638,290,517969061673568,517969161642688.0,517969159732064.0,98.058496,99.96912,-1.910624,True,True,output_after_next_input
202609031348,perception,event,72181563973960639,291,517969159732064,517969261725888.0,517969260829376.0,101.097312,101.993824,-0.896512,True,True,output_after_next_input
202609031348,perception,event,72181563973960640,292,517969260829376,517969362721920.0,517969368644032.0,107.814656,101.892544,5.922112,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960641,293,517969368644032,517969468972288.0,517969466701888.0,98.057856,100.328256,-2.2704,True,True,output_after_next_input
202609031348,perception,event,72181563973960642,294,517969466701888,517969573543200.0,517969563280736.0,96.578848,106.841312,-10.262464,True,True,output_after_next_input
202609031348,perception,event,72181563973960643,295,517969563280736,517969671731744.0,517969662125184.0,98.844448,108.451008,-9.60656,True,True,output_after_next_input
202609031348,perception,event,72181563973960644,296,517969662125184,517969776376800.0,517969764076704.0,101.95152,114.251616,-12.300096,True,True,output_after_next_input
202609031348,perception,event,72181563973960645,297,517969764076704,517969868260000.0,517969860634432.0,96.557728,104.183296,-7.625568,True,True,output_after_next_input
202609031348,perception,event,72181563973960646,298,517969860634432,517969965842624.0,517969960009120.0,99.374688,105.208192,-5.833504,True,True,output_after_next_input
202609031348,perception,event,72181563973960647,299,517969960009120,517970061553120.0,517970058420256.0,98.411136,101.544,-3.132864,True,True,output_after_next_input
202609031348,perception,event,72181563973960648,300,517970058420256,517970160936320.0,517970163394496.0,104.97424,102.516064,2.458176,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960649,301,517970163394496,517970266990528.0,517970265429504.0,102.035008,103.596032,-1.561024,True,True,output_after_next_input
202609031348,perception,event,72181563973960650,302,517970265429504,517970371841344.0,517970361382112.0,95.952608,106.41184,-10.459232,True,True,output_after_next_input
202609031348,perception,event,72181563973960651,303,517970361382112,517970478165184.0,517970460243648.0,98.861536,116.783072,-17.921536,True,True,output_after_next_input
202609031348,perception,event,72181563973960652,304,517970460243648,517970573988256.0,517970561519680.0,101.276032,113.744608,-12.468576,True,True,output_after_next_input
202609031348,perception,event,72181563973960653,305,517970561519680,517970669580160.0,517970659290912.0,97.771232,108.06048,-10.289248,True,True,output_after_next_input
202609031348,perception,event,72181563973960654,306,517970659290912,517970768353568.0,517970759347264.0,100.056352,109.062656,-9.006304,True,True,output_after_next_input
202609031348,perception,event,72181563973960655,307,517970759347264,517970865306336.0,517970857564032.0,98.216768,105.959072,-7.742304,True,True,output_after_next_input
202609031348,perception,event,72181563973960656,308,517970857564032,517970963621504.0,517970958837088.0,101.273056,106.057472,-4.784416,True,True,output_after_next_input
202609031348,perception,event,72181563973960657,309,517970958837088,517971066030528.0,517971060681536.0,101.844448,107.19344,-5.348992,True,True,output_after_next_input
202609031348,perception,event,72181563973960658,310,517971060681536,517971172560096.0,517971159927168.0,99.245632,111.87856,-12.632928,True,True,output_after_next_input
202609031348,perception,event,72181563973960659,311,517971159927168,517971270737184.0,517971266055392.0,106.128224,110.810016,-4.681792,True,True,output_after_next_input
202609031348,perception,event,72181563973960660,312,517971266055392,517971372353568.0,517971360449376.0,94.393984,106.298176,-11.904192,True,True,output_after_next_input
202609031348,perception,event,72181563973960661,313,517971360449376,517971467911328.0,517971460750176.0,100.3008,107.461952,-7.161152,True,True,output_after_next_input
202609031348,perception,event,72181563973960662,314,517971460750176,517971565332704.0,517971558299712.0,97.549536,104.582528,-7.032992,True,True,output_after_next_input
202609031348,perception,event,72181563973960663,315,517971558299712,517971671900544.0,517971661372320.0,103.072608,113.600832,-10.528224,True,True,output_after_next_input
202609031348,perception,event,72181563973960664,316,517971661372320,517971867889568.0,517971769515072.0,108.142752,206.517248,-98.374496,True,True,output_after_next_input
202609031348,perception,event,72181563973960665,317,517971769515072,517972059420832.0,517971862175776.0,92.660704,289.90576,-197.245056,True,True,output_after_next_input
202609031348,perception,event,72181563973960666,318,517971862175776,,517971968115232.0,105.939456,,,True,True,no_output_before_next_input
202609031348,perception,event,72181563973960667,319,517971968115232,517972256384832.0,517972056573472.0,88.45824,288.2696,-199.81136,True,True,output_after_next_input
202609031348,perception,event,72181563973960668,320,517972056573472,,517972168769248.0,112.195776,,,True,True,no_output_before_next_input
202609031348,perception,event,72181563973960669,321,517972168769248,517972458736480.0,517972256494656.0,87.725408,289.967232,-202.241824,True,True,output_after_next_input
202609031348,perception,event,72181563973960670,322,517972256494656,,517972363492672.0,106.998016,,,True,True,no_output_before_next_input
202609031348,perception,event,72181563973960671,323,517972363492672,517972666400864.0,517972464169472.0,100.6768,302.908192,-202.231392,True,True,output_after_next_input
202609031348,perception,event,72181563973960672,324,517972464169472,,517972564281152.0,100.11168,,,True,True,no_output_before_next_input
202609031348,perception,event,72181563973960673,325,517972564281152,517972873675680.0,517972660518720.0,96.237568,309.394528,-213.15696,True,True,output_after_next_input
202609031348,perception,event,72181563973960674,326,517972660518720,,517972760063328.0,99.544608,,,True,True,no_output_before_next_input
202609031348,perception,event,72181563973960675,327,517972760063328,517972968037184.0,517972854258592.0,94.195264,207.973856,-113.778592,True,True,output_after_next_input
202609031348,perception,event,72181563973960676,328,517972854258592,517973062099456.0,517972954536320.0,100.277728,207.840864,-107.563136,True,True,output_after_next_input
202609031348,perception,event,72181563973960677,329,517972954536320,517973166681984.0,517973058952928.0,104.416608,212.145664,-107.729056,True,True,output_after_next_input
202609031348,perception,event,72181563973960678,330,517973058952928,517973258627872.0,517973156252864.0,97.299936,199.674944,-102.375008,True,True,output_after_next_input
202609031348,perception,event,72181563973960679,331,517973156252864,517973365834560.0,517973266738816.0,110.485952,209.581696,-99.095744,True,True,output_after_next_input
202609031348,perception,event,72181563973960680,332,517973266738816,517973462759264.0,517973358873472.0,92.134656,196.020448,-103.885792,True,True,output_after_next_input
202609031348,perception,event,72181563973960681,333,517973358873472,517973562978624.0,517973455781920.0,96.908448,204.105152,-107.196704,True,True,output_after_next_input
202609031348,perception,event,72181563973960682,334,517973455781920,517973668378752.0,517973558080800.0,102.29888,212.596832,-110.297952,True,True,output_after_next_input
202609031348,perception,event,72181563973960683,335,517973558080800,517973759848288.0,517973660319840.0,102.23904,201.767488,-99.528448,True,True,output_after_next_input
202609031348,perception,event,72181563973960684,336,517973660319840,517973850178176.0,517973759810624.0,99.490784,189.858336,-90.367552,True,True,output_after_next_input
202609031348,perception,event,72181563973960685,337,517973759810624,517973946129952.0,517973853706144.0,93.89552,186.319328,-92.423808,True,True,output_after_next_input
202609031348,perception,event,72181563973960686,338,517973853706144,517974044105376.0,517973954695872.0,100.989728,190.399232,-89.409504,True,True,output_after_next_input
202609031348,perception,event,72181563973960687,339,517973954695872,517974134234624.0,517974060189920.0,105.494048,179.538752,-74.044704,True,True,output_after_next_input
202609031348,perception,event,72181563973960688,340,517974060189920,517974222299360.0,517974160914624.0,100.724704,162.10944,-61.384736,True,True,output_after_next_input
202609031348,perception,event,72181563973960689,341,517974160914624,517974335019744.0,517974260196640.0,99.282016,174.10512,-74.823104,True,True,output_after_next_input
202609031348,perception,event,72181563973960690,342,517974260196640,517974432442560.0,517974356246176.0,96.049536,172.24592,-76.196384,True,True,output_after_next_input
202609031348,perception,event,72181563973960691,343,517974356246176,517974522433152.0,517974456908256.0,100.66208,166.186976,-65.524896,True,True,output_after_next_input
202609031348,perception,event,72181563973960692,344,517974456908256,517974609889664.0,517974559775520.0,102.867264,152.981408,-50.114144,True,True,output_after_next_input
202609031348,perception,event,72181563973960693,345,517974559775520,517974699723072.0,517974655570528.0,95.795008,139.947552,-44.152544,True,True,output_after_next_input
202609031348,perception,event,72181563973960694,346,517974655570528,517974787383040.0,517974758343872.0,102.773344,131.812512,-29.039168,True,True,output_after_next_input
202609031348,perception,event,72181563973960695,347,517974758343872,517974875604064.0,517974854723424.0,96.379552,117.260192,-20.88064,True,True,output_after_next_input
202609031348,perception,event,72181563973960696,348,517974854723424,517974962700768.0,517974955693632.0,100.970208,107.977344,-7.007136,True,True,output_after_next_input
202609031348,perception,event,72181563973960697,349,517974955693632,517975072594688.0,517975063818016.0,108.124384,116.901056,-8.776672,True,True,output_after_next_input
202609031348,perception,event,72181563973960698,350,517975063818016,517975180528832.0,517975156652608.0,92.834592,116.710816,-23.876224,True,True,output_after_next_input
202609031348,perception,event,72181563973960699,351,517975156652608,517975267558528.0,517975259111072.0,102.458464,110.90592,-8.447456,True,True,output_after_next_input
202609031348,perception,event,72181563973960700,352,517975259111072,517975377177024.0,517975355927840.0,96.816768,118.065952,-21.249184,True,True,output_after_next_input
202609031348,perception,event,72181563973960701,353,517975355927840,517975468001792.0,517975455653728.0,99.725888,112.073952,-12.348064,True,True,output_after_next_input
202609031348,perception,event,72181563973960702,354,517975455653728,517975563202176.0,517975570610976.0,114.957248,107.548448,7.4088,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960703,355,517975570610976,517975679793056.0,517975656127168.0,85.516192,109.18208,-23.665888,True,True,output_after_next_input
202609031348,perception,event,72181563973960704,356,517975656127168,517975767751520.0,517975759474048.0,103.34688,111.624352,-8.277472,True,True,output_after_next_input
202609031348,perception,event,72181563973960705,357,517975759474048,517975875673376.0,517975854957344.0,95.483296,116.199328,-20.716032,True,True,output_after_next_input
202609031348,perception,event,72181563973960706,358,517975854957344,517975963623776.0,517975958721248.0,103.763904,108.666432,-4.902528,True,True,output_after_next_input
202609031348,perception,event,72181563973960707,359,517975958721248,517976065265248.0,517976059597632.0,100.876384,106.544,-5.667616,True,True,output_after_next_input
202609031348,perception,event,72181563973960708,360,517976059597632,517976167796512.0,517976158926336.0,99.328704,108.19888,-8.870176,True,True,output_after_next_input
202609031348,perception,event,72181563973960709,361,517976158926336,517976270392320.0,517976256812320.0,97.885984,111.465984,-13.58,True,True,output_after_next_input
202609031348,perception,event,72181563973960710,362,517976256812320,517976361968736.0,517976354943168.0,98.130848,105.156416,-7.025568,True,True,output_after_next_input
202609031348,perception,event,72181563973960711,363,517976354943168,517976466081536.0,517976456231392.0,101.288224,111.138368,-9.850144,True,True,output_after_next_input
202609031348,perception,event,72181563973960712,364,517976456231392,517976569774848.0,517976555766944.0,99.535552,113.543456,-14.007904,True,True,output_after_next_input
202609031348,perception,event,72181563973960713,365,517976555766944,517976669945408.0,517976655507520.0,99.740576,114.178464,-14.437888,True,True,output_after_next_input
202609031348,perception,event,72181563973960714,366,517976655507520,517976763652864.0,517976757536032.0,102.028512,108.145344,-6.116832,True,True,output_after_next_input
202609031348,perception,event,72181563973960715,367,517976757536032,517976870169600.0,517976856131840.0,98.595808,112.633568,-14.03776,True,True,output_after_next_input
202609031348,perception,event,72181563973960716,368,517976856131840,517976966524352.0,517976957936224.0,101.804384,110.392512,-8.588128,True,True,output_after_next_input
202609031348,perception,event,72181563973960717,369,517976957936224,517977067395328.0,517977060545568.0,102.609344,109.459104,-6.84976,True,True,output_after_next_input
202609031348,perception,event,72181563973960718,370,517977060545568,517977169757760.0,517977155340480.0,94.794912,109.212192,-14.41728,True,True,output_after_next_input
202609031348,perception,event,72181563973960719,371,517977155340480,517977272078336.0,517977255074368.0,99.733888,116.737856,-17.003968,True,True,output_after_next_input
202609031348,perception,event,72181563973960720,372,517977255074368,517977362131168.0,517977356287680.0,101.213312,107.0568,-5.843488,True,True,output_after_next_input
202609031348,perception,event,72181563973960721,373,517977356287680,517977463659296.0,517977457330432.0,101.042752,107.371616,-6.328864,True,True,output_after_next_input
202609031348,perception,event,72181563973960722,374,517977457330432,517977567935264.0,517977561172608.0,103.842176,110.604832,-6.762656,True,True,output_after_next_input
202609031348,perception,event,72181563973960723,375,517977561172608,517977674951776.0,517977657417952.0,96.245344,113.779168,-17.533824,True,True,output_after_next_input
202609031348,perception,event,72181563973960724,376,517977657417952,517977774407072.0,517977753764768.0,96.346816,116.98912,-20.642304,True,True,output_after_next_input
202609031348,perception,event,72181563973960725,377,517977753764768,517977872952192.0,517977853536480.0,99.771712,119.187424,-19.415712,True,True,output_after_next_input
202609031348,perception,event,72181563973960726,378,517977853536480,517977959748416.0,517977963165632.0,109.629152,106.211936,3.417216,True,False,output_before_or_at_next_input
202609031348,perception,event,72181563973960727,379,517977963165632,517978068729728.0,517978055064160.0,91.898528,105.564096,-13.665568,True,True,output_after_next_input
202609031348,perception,event,72181563973960728,380,517978055064160,517978165582976.0,517978158669792.0,103.605632,110.518816,-6.913184,True,True,output_after_next_input
202609031348,perception,event,72181563973960729,381,517978158669792,517978266281536.0,517978258579968.0,99.910176,107.611744,-7.701568,True,True,output_after_next_input
202609031348,perception,event,72181563973960730,382,517978258579968,517978363999744.0,517978355527296.0,96.947328,105.419776,-8.472448,True,True,output_after_next_input
202609031348,perception,event,72181563973960731,383,517978355527296,517978461426560.0,517978454238336.0,98.71104,105.899264,-7.188224,True,True,output_after_next_input
202609031348,perception,event,72181563973960732,384,517978454238336,517978567811296.0,517978559440928.0,105.202592,113.57296,-8.370368,True,True,output_after_next_input
202609031348,perception,event,72181563973960733,385,517978559440928,517978665653984.0,517978657216800.0,97.775872,106.213056,-8.437184,True,True,output_after_next_input
202609031348,perception,event,72181563973960734,386,517978657216800,517978762765568.0,517978757160704.0,99.943904,105.548768,-5.604864,True,True,output_after_next_input
202609031348,perception,event,72181563973960735,387,517978757160704,517978865281312.0,517978855804032.0,98.643328,108.120608,-9.47728,True,True,output_after_next_input
202609031348,perception,event,72181563973960736,388,517978855804032,517978968904096.0,517978955908128.0,100.104096,113.100064,-12.995968,True,True,output_after_next_input
202609031348,perception,event,72181563973960737,389,517978955908128,517979062605728.0,517979058353184.0,102.445056,106.6976,-4.252544,True,True,output_after_next_input
202609031348,perception,event,72181563973960738,390,517979058353184,517979171532480.0,517979154412384.0,96.0592,113.179296,-17.120096,True,True,output_after_next_input
202609031348,perception,event,72181563973960739,391,517979154412384,517979274025696.0,517979264757120.0,110.344736,119.613312,-9.268576,True,True,output_after_next_input
202609031348,perception,event,72181563973960740,392,517979264757120,517979369661824.0,517979355383008.0,90.625888,104.904704,-14.278816,True,True,output_after_next_input
202609031348,perception,event,72181563973960741,393,517979355383008,517979462752832.0,517979455293024.0,99.910016,107.369824,-7.459808,True,True,output_after_next_input
202609031348,perception,event,72181563973960742,394,517979455293024,517979560993632.0,517979557572192.0,102.279168,105.700608,-3.42144,True,True,output_after_next_input
202609031348,perception,event,72181563973960743,395,517979557572192,517979672706240.0,517979652657184.0,95.084992,115.134048,-20.049056,True,True,output_after_next_input
202609031348,perception,event,72181563973960744,396,517979652657184,517979769319296.0,517979752885568.0,100.228384,116.662112,-16.433728,True,True,output_after_next_input
202609031348,perception,event,72181563973960745,397,517979752885568,517979869826496.0,517979852178272.0,99.292704,116.940928,-17.648224,True,True,output_after_next_input
202609031348,perception,event,72181563973960746,398,517979852178272,517979958911904.0,517979953973440.0,101.795168,106.733632,-4.938464,True,True,output_after_next_input
202609031348,perception,event,72181563973960747,399,517979953973440,517980073712640.0,517980057395296.0,103.421856,119.7392,-16.317344,True,True,output_after_next_input
202609031348,perception,event,72181563973960748,400,517980057395296,517980161311392.0,517980152888000.0,95.492704,103.916096,-8.423392,True,True,output_after_next_input
202609031348,perception,event,72181563973960749,401,517980152888000,517980263245824.0,517980255150912.0,102.262912,110.357824,-8.094912,True,True,output_after_next_input
