timestamp,cpu,event,prev_tid,prev_comm,prev_state,next_tid,next_comm,target_tid,waker_tid,orig_cpu,dest_cpu,selection_reason,raw_event
518002.918143,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918143:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918148,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918148:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918167,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918167:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918248,11,sched_waking,,,,28949,mainboard,29037,29089,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29089 [011] 518002.918248:       sched:sched_waking: comm=mainboard pid=28949 prio=120 target_cpu=009
518002.918252,9,sched_switch,29037,mainboard,R+,28949,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918252:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=mainboard next_pid=28949 next_prio=120
518002.918279,9,sched_switch,28949,mainboard,R,4087172,kworker/9:2,29037,,,,switch_within_direct_competitor_run_window,       mainboard 28949 [009] 518002.918279:       sched:sched_switch: prev_comm=mainboard prev_pid=28949 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918302,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.918302:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.918303,9,sched_switch,4087172,kworker/9:2,D,32883,cyber_recorder,29037,,,,switch_within_direct_competitor_run_window, kworker/9:2-mm_ 4087172 [009] 518002.918303:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=cyber_recorder next_pid=32883 next_prio=120
518002.918308,3,sched_switch,2522817,kworker/3:0,I,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/3:0-eve 2522817 [003] 518002.918308:       sched:sched_switch: prev_comm=kworker/3:0 prev_pid=2522817 prev_prio=120 prev_state=I ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.918356,9,sched_switch,32883,cyber_recorder,S,28949,mainboard,29037,,,,switch_within_direct_competitor_run_window,  cyber_recorder 32883 [009] 518002.918356:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=32883 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=28949 next_prio=120
518002.918368,9,sched_switch,28949,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28949 [009] 518002.918368:       sched:sched_switch: prev_comm=mainboard prev_pid=28949 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918393,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918393:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918401,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918401:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918425,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918425:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918501,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918501:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918507,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918507:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918529,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918529:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918621,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918621:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918626,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918626:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918645,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918645:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.91873,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918730:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918734,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918734:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918756,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918756:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918851,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918851:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918855,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918855:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918873,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918873:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.918959,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.918959:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.918963,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.918963:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.918985,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.918985:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.91908,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919080:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919084,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919084:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919124,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919124:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919227,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919227:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919232,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919232:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919242,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919242:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919309,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919309:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919313,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919313:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919322,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919322:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919379,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919379:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919382,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919382:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919395,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919395:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919456,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919456:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919459,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919459:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919469,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919469:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919518,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919518:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919521,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919521:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919529,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919529:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.91958,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919580:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919583,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919583:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919592,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919592:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919647,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919647:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919651,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919651:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919663,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919663:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919729,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919729:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919733,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919733:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919741,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919741:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919809,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919809:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919813,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919813:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919821,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919821:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919876,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.919876:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.91988,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919880:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919892,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919892:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.919957,0,sched_waking,,,,4087172,kworker/9:2,29037,29080,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29080 [000] 518002.919957:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.919961,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.919961:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.919969,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.919969:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920039,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920039:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920044,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920044:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920052,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920052:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920126,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920126:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.92013,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920130:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920139,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920139:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920206,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920206:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.92021,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920210:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920218,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920218:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920278,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920278:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920283,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920283:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920291,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920291:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920355,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920355:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920359,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920359:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920368,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920368:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920435,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920435:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920438,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920438:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920446,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920446:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920497,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920497:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.9205,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920500:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920509,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920509:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920563,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920563:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920567,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920567:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920578,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920578:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920643,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920643:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920647,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920647:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920656,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920656:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.92071,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920710:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920713,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920713:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
