control_seq,control_record_time_sec,control_header_timestamp_sec,planning_header_sequence_num,planning_header_timestamp_sec,planning_publish_record_time_sec,matched_planning_seq_from_record,planning_age_ms,planning_trajectory_point_size,planning_trajectory_type,reuse_count,reuse_index_in_run
9391,1783598402.3022664,1783598402.3020515,526,1783598402.2246144,1783598402.22547,526,76.79629325866699,137,NORMAL,9,8
9392,1783598402.3123364,1783598402.3120906,526,1783598402.2246144,1783598402.22547,526,86.86637878417969,137,NORMAL,9,9
9393,1783598402.3225079,1783598402.3222487,527,1783598402.3177395,1783598402.3185852,527,3.922700881958008,137,NORMAL,11,1
9394,1783598402.3323455,1783598402.332136,527,1783598402.3177395,1783598402.3185852,527,13.76032829284668,137,NORMAL,11,2
9395,1783598402.3421526,1783598402.3420231,527,1783598402.3177395,1783598402.3185852,527,23.56743812561035,137,NORMAL,11,3
9396,1783598402.3523583,1783598402.3520944,527,1783598402.3177395,1783598402.3185852,527,33.773183822631836,137,NORMAL,11,4
9397,1783598402.3624694,1783598402.3621237,527,1783598402.3177395,1783598402.3185852,527,43.88427734375,137,NORMAL,11,5
9398,1783598402.3724568,1783598402.3722162,527,1783598402.3177395,1783598402.3185852,527,53.87163162231445,137,NORMAL,11,6
9399,1783598402.3821917,1783598402.3819745,527,1783598402.3177395,1783598402.3185852,527,63.60650062561035,137,NORMAL,11,7
9400,1783598402.3923984,1783598402.392125,527,1783598402.3177395,1783598402.3185852,527,73.81319999694824,137,NORMAL,11,8
9401,1783598402.402311,1783598402.4021058,527,1783598402.3177395,1783598402.3185852,527,83.7259292602539,137,NORMAL,11,9
9402,1783598402.4182014,1783598402.417991,527,1783598402.3177395,1783598402.3185852,527,99.61628913879395,137,NORMAL,11,10
9403,1783598402.42248,1783598402.422018,527,1783598402.3177395,1783598402.3185852,527,103.89494895935059,137,NORMAL,11,11
9404,1783598402.4326687,1783598402.432426,528,1783598402.420265,1783598402.4210637,528,11.605024337768555,137,NORMAL,10,1
9405,1783598402.4424095,1783598402.442139,528,1783598402.420265,1783598402.4210637,528,21.345853805541992,137,NORMAL,10,2
9406,1783598402.4521532,1783598402.4519901,528,1783598402.420265,1783598402.4210637,528,31.08954429626465,137,NORMAL,10,3
9407,1783598402.4621005,1783598402.461902,528,1783598402.420265,1783598402.4210637,528,41.03684425354004,137,NORMAL,10,4
9408,1783598402.4721923,1783598402.4719648,528,1783598402.420265,1783598402.4210637,528,51.12862586975098,137,NORMAL,10,5
9409,1783598402.4821224,1783598402.4819055,528,1783598402.420265,1783598402.4210637,528,61.058759689331055,137,NORMAL,10,6
9410,1783598402.4924634,1783598402.4921582,528,1783598402.420265,1783598402.4210637,528,71.39968872070312,137,NORMAL,10,7
9411,1783598402.5022821,1783598402.5019896,528,1783598402.420265,1783598402.4210637,528,81.21848106384277,137,NORMAL,10,8
9412,1783598402.512476,1783598402.512168,528,1783598402.420265,1783598402.4210637,528,91.41230583190918,137,NORMAL,10,9
9413,1783598402.522521,1783598402.5221155,528,1783598402.420265,1783598402.4210637,528,101.45735740661621,137,NORMAL,10,10
9414,1783598402.5325305,1783598402.5322554,529,1783598402.5283802,1783598402.5291328,529,3.397703170776367,136,NORMAL,11,1
9415,1783598402.5423026,1783598402.542074,529,1783598402.5283802,1783598402.5291328,529,13.16976547241211,136,NORMAL,11,2
9416,1783598402.55207,1783598402.551883,529,1783598402.5283802,1783598402.5291328,529,22.93705940246582,136,NORMAL,11,3
9417,1783598402.5627306,1783598402.5623977,529,1783598402.5283802,1783598402.5291328,529,33.597707748413086,136,NORMAL,11,4
9418,1783598402.5702374,1783598402.5699985,529,1783598402.5283802,1783598402.5291328,529,41.10455513000488,136,NORMAL,11,5
9419,1783598402.5826228,1783598402.5822823,529,1783598402.5283802,1783598402.5291328,529,53.48992347717285,136,NORMAL,11,6
9420,1783598402.5921125,1783598402.5919383,529,1783598402.5283802,1783598402.5291328,529,62.979698181152344,136,NORMAL,11,7
9421,1783598402.6029696,1783598402.6021063,529,1783598402.5283802,1783598402.5291328,529,73.8368034362793,136,NORMAL,11,8
9422,1783598402.6183548,1783598402.6180232,529,1783598402.5283802,1783598402.5291328,529,89.22195434570312,136,NORMAL,11,9
9423,1783598402.6225245,1783598402.622189,529,1783598402.5283802,1783598402.5291328,529,93.39165687561035,136,NORMAL,11,10
9424,1783598402.6322627,1783598402.631945,529,1783598402.5283802,1783598402.5291328,529,103.12986373901367,136,NORMAL,11,11
9425,1783598402.6423755,1783598402.6421173,530,1783598402.6369703,1783598402.6378233,530,4.552125930786133,136,NORMAL,9,1
9426,1783598402.652724,1783598402.6523762,530,1783598402.6369703,1783598402.6378233,530,14.900684356689453,136,NORMAL,9,2
9427,1783598402.662274,1783598402.6620438,530,1783598402.6369703,1783598402.6378233,530,24.45054054260254,136,NORMAL,9,3
9428,1783598402.6722105,1783598402.6720226,530,1783598402.6369703,1783598402.6378233,530,34.38711166381836,136,NORMAL,9,4
9429,1783598402.6824434,1783598402.6821303,530,1783598402.6369703,1783598402.6378233,530,44.62003707885742,136,NORMAL,9,5
9430,1783598402.6927135,1783598402.692419,530,1783598402.6369703,1783598402.6378233,530,54.89015579223633,136,NORMAL,9,6
9431,1783598402.7003498,1783598402.7000995,530,1783598402.6369703,1783598402.6378233,530,62.52646446228027,136,NORMAL,9,7
9432,1783598402.7124588,1783598402.712102,530,1783598402.6369703,1783598402.6378233,530,74.63550567626953,136,NORMAL,9,8
9433,1783598402.7225184,1783598402.7220967,530,1783598402.6369703,1783598402.6378233,530,84.69510078430176,136,NORMAL,9,9
9434,1783598402.733349,1783598402.7328236,531,1783598402.7286878,1783598402.72953,531,3.818988800048828,136,NORMAL,14,1
9435,1783598402.742743,1783598402.742205,531,1783598402.7286878,1783598402.72953,531,13.212919235229492,136,NORMAL,14,2
9436,1783598402.7526224,1783598402.7521608,531,1783598402.7286878,1783598402.72953,531,23.092269897460938,136,NORMAL,14,3
9437,1783598402.7625954,1783598402.7622502,531,1783598402.7286878,1783598402.72953,531,33.0653190612793,136,NORMAL,14,4
9438,1783598402.7724326,1783598402.7720969,531,1783598402.7286878,1783598402.72953,531,42.902469635009766,136,NORMAL,14,5
9439,1783598402.7823796,1783598402.7821817,531,1783598402.7286878,1783598402.72953,531,52.849531173706055,136,NORMAL,14,6
9440,1783598402.7925828,1783598402.7921255,531,1783598402.7286878,1783598402.72953,531,63.05265426635742,136,NORMAL,14,7
9441,1783598402.8022344,1783598402.8020205,531,1783598402.7286878,1783598402.72953,531,72.70431518554688,136,NORMAL,14,8
9442,1783598402.8129804,1783598402.8126225,531,1783598402.7286878,1783598402.72953,531,83.4503173828125,136,NORMAL,14,9
9443,1783598402.8203025,1783598402.8200011,531,1783598402.7286878,1783598402.72953,531,90.77239036560059,136,NORMAL,14,10
9444,1783598402.8325102,1783598402.832214,531,1783598402.7286878,1783598402.72953,531,102.98013687133789,136,NORMAL,14,11
9445,1783598402.844715,1783598402.842675,531,1783598402.7286878,1783598402.72953,531,115.18502235412598,136,NORMAL,14,12
9446,1783598402.8510468,1783598402.8506656,531,1783598402.7286878,1783598402.72953,531,121.51670455932617,136,NORMAL,14,13
9447,1783598402.8610675,1783598402.8606648,531,1783598402.7286878,1783598402.72953,531,131.53743743896484,136,NORMAL,14,14
9448,1783598402.8713417,1783598402.8710344,532,1783598402.8584821,1783598402.8592224,532,12.119293212890625,138,NORMAL,10,1
9449,1783598402.8829124,1783598402.8826072,532,1783598402.8584821,1783598402.8592224,532,23.689985275268555,138,NORMAL,10,2
9450,1783598402.8909762,1783598402.8905983,532,1783598402.8584821,1783598402.8592224,532,31.7537784576416,138,NORMAL,10,3
9451,1783598402.9001284,1783598402.8999312,532,1783598402.8584821,1783598402.8592224,532,40.90595245361328,138,NORMAL,10,4
9452,1783598402.912564,1783598402.912202,532,1783598402.8584821,1783598402.8592224,532,53.34162712097168,138,NORMAL,10,5
9453,1783598402.922355,1783598402.9220583,532,1783598402.8584821,1783598402.8592224,532,63.132524490356445,138,NORMAL,10,6
9454,1783598402.9322577,1783598402.9319701,532,1783598402.8584821,1783598402.8592224,532,73.03524017333984,138,NORMAL,10,7
9455,1783598402.9423227,1783598402.9419508,532,1783598402.8584821,1783598402.8592224,532,83.1003189086914,138,NORMAL,10,8
9456,1783598402.953201,1783598402.9527562,532,1783598402.8584821,1783598402.8592224,532,93.9786434173584,138,NORMAL,10,9
9457,1783598402.9625568,1783598402.9622557,532,1783598402.8584821,1783598402.8592224,532,103.33442687988281,138,NORMAL,10,10
9458,1783598402.972629,1783598402.9723911,533,1783598402.9655108,1783598402.9666803,533,5.948781967163086,139,NORMAL,9,1
9459,1783598402.9826815,1783598402.9823613,533,1783598402.9655108,1783598402.9666803,533,16.001224517822266,139,NORMAL,9,2
9460,1783598402.9906862,1783598402.9903798,533,1783598402.9655108,1783598402.9666803,533,24.005889892578125,139,NORMAL,9,3
9461,1783598403.0006032,1783598403.0002537,533,1783598402.9655108,1783598402.9666803,533,33.92291069030762,139,NORMAL,9,4
9462,1783598403.0106711,1783598403.0103514,533,1783598402.9655108,1783598402.9666803,533,43.9908504486084,139,NORMAL,9,5
9463,1783598403.0230393,1783598403.0226393,533,1783598402.9655108,1783598402.9666803,533,56.359052658081055,139,NORMAL,9,6
9464,1783598403.031033,1783598403.0306597,533,1783598402.9655108,1783598402.9666803,533,64.35275077819824,139,NORMAL,9,7
9465,1783598403.0405133,1783598403.0402055,533,1783598402.9655108,1783598402.9666803,533,73.83298873901367,139,NORMAL,9,8
9466,1783598403.052317,1783598403.0520532,533,1783598402.9655108,1783598402.9666803,533,85.63661575317383,139,NORMAL,9,9
9467,1783598403.0625956,1783598403.062369,534,1783598403.0551505,1783598403.0559058,534,6.689786911010742,137,NORMAL,8,1
9468,1783598403.0702312,1783598403.070032,534,1783598403.0551505,1783598403.0559058,534,14.325380325317383,137,NORMAL,8,2
9469,1783598403.0823116,1783598403.0820768,534,1783598403.0551505,1783598403.0559058,534,26.405811309814453,137,NORMAL,8,3
9470,1783598403.0922303,1783598403.091998,534,1783598403.0551505,1783598403.0559058,534,36.324501037597656,137,NORMAL,8,4
9471,1783598403.102503,1783598403.1023295,534,1783598403.0551505,1783598403.0559058,534,46.59724235534668,137,NORMAL,8,5
9472,1783598403.113065,1783598403.112354,534,1783598403.0551505,1783598403.0559058,534,57.1591854095459,137,NORMAL,8,6
9473,1783598403.1208177,1783598403.1205006,534,1783598403.0551505,1783598403.0559058,534,64.9118423461914,137,NORMAL,8,7
9474,1783598403.130731,1783598403.1304188,534,1783598403.0551505,1783598403.0559058,534,74.82528686523438,137,NORMAL,8,8
9475,1783598403.1408656,1783598403.14063,535,1783598403.1285284,1783598403.1292381,535,11.627435684204102,136,NORMAL,9,1
9476,1783598403.150415,1783598403.150145,535,1783598403.1285284,1783598403.1292381,535,21.176815032958984,136,NORMAL,9,2
9477,1783598403.1626127,1783598403.162353,535,1783598403.1285284,1783598403.1292381,535,33.37454795837402,136,NORMAL,9,3
9478,1783598403.172474,1783598403.1721833,535,1783598403.1285284,1783598403.1292381,535,43.23577880859375,136,NORMAL,9,4
9479,1783598403.1823137,1783598403.1820643,535,1783598403.1285284,1783598403.1292381,535,53.075551986694336,136,NORMAL,9,5
9480,1783598403.1923537,1783598403.1920674,535,1783598403.1285284,1783598403.1292381,535,63.115596771240234,136,NORMAL,9,6
9481,1783598403.2024767,1783598403.202155,535,1783598403.1285284,1783598403.1292381,535,73.23861122131348,136,NORMAL,9,7
9482,1783598403.2123256,1783598403.212039,535,1783598403.1285284,1783598403.1292381,535,83.08744430541992,136,NORMAL,9,8
9483,1783598403.2222383,1783598403.2219684,535,1783598403.1285284,1783598403.1292381,535,93.00017356872559,136,NORMAL,9,9
9484,1783598403.2325203,1783598403.2323055,536,1783598403.2271507,1783598403.2285287,536,3.9916038513183594,136,NORMAL,10,1
9485,1783598403.2422607,1783598403.2420394,536,1783598403.2271507,1783598403.2285287,536,13.731956481933594,136,NORMAL,10,2
9486,1783598403.2520854,1783598403.2518795,536,1783598403.2271507,1783598403.2285287,536,23.55670928955078,136,NORMAL,10,3
9487,1783598403.2620382,1783598403.2618334,536,1783598403.2271507,1783598403.2285287,536,33.50949287414551,136,NORMAL,10,4
9488,1783598403.271977,1783598403.2718139,536,1783598403.2271507,1783598403.2285287,536,43.44820976257324,136,NORMAL,10,5
9489,1783598403.2821012,1783598403.2818468,536,1783598403.2271507,1783598403.2285287,536,53.57241630554199,136,NORMAL,10,6
9490,1783598403.292306,1783598403.291998,536,1783598403.2271507,1783598403.2285287,536,63.77720832824707,136,NORMAL,10,7
9491,1783598403.3021266,1783598403.3019032,536,1783598403.2271507,1783598403.2285287,536,73.59790802001953,136,NORMAL,10,8
9492,1783598403.3122327,1783598403.3120418,536,1783598403.2271507,1783598403.2285287,536,83.70399475097656,136,NORMAL,10,9
9493,1783598403.322453,1783598403.3221765,536,1783598403.2271507,1783598403.2285287,536,93.92428398132324,136,NORMAL,10,10
9494,1783598403.3302333,1783598403.330052,537,1783598403.3204606,1783598403.3210857,537,9.14764404296875,136,NORMAL,10,1
9495,1783598403.3422625,1783598403.3420002,537,1783598403.3204606,1783598403.3210857,537,21.176815032958984,136,NORMAL,10,2
9496,1783598403.3524518,1783598403.3522015,537,1783598403.3204606,1783598403.3210857,537,31.36610984802246,136,NORMAL,10,3
9497,1783598403.362189,1783598403.3619301,537,1783598403.3204606,1783598403.3210857,537,41.103363037109375,136,NORMAL,10,4
9498,1783598403.3723116,1783598403.372078,537,1783598403.3204606,1783598403.3210857,537,51.225900650024414,136,NORMAL,10,5
9499,1783598403.3820992,1783598403.3819044,537,1783598403.3204606,1783598403.3210857,537,61.01346015930176,136,NORMAL,10,6
9500,1783598403.392145,1783598403.3919644,537,1783598403.3204606,1783598403.3210857,537,71.0592269897461,136,NORMAL,10,7
9501,1783598403.4023182,1783598403.4020782,537,1783598403.3204606,1783598403.3210857,537,81.23254776000977,136,NORMAL,10,8
9502,1783598403.412276,1783598403.4119954,537,1783598403.3204606,1783598403.3210857,537,91.19033813476562,136,NORMAL,10,9
9503,1783598403.4223614,1783598403.4221218,537,1783598403.3204606,1783598403.3210857,537,101.27568244934082,136,NORMAL,10,10
9504,1783598403.4325182,1783598403.4322617,538,1783598403.4206495,1783598403.4213266,538,11.191606521606445,136,NORMAL,10,1
9505,1783598403.4422212,1783598403.44196,538,1783598403.4206495,1783598403.4213266,538,20.894527435302734,136,NORMAL,10,2
9506,1783598403.4522393,1783598403.4520543,538,1783598403.4206495,1783598403.4213266,538,30.91263771057129,136,NORMAL,10,3
9507,1783598403.4622335,1783598403.461979,538,1783598403.4206495,1783598403.4213266,538,40.90690612792969,136,NORMAL,10,4
9508,1783598403.4745317,1783598403.474348,538,1783598403.4206495,1783598403.4213266,538,53.205013275146484,136,NORMAL,10,5
9509,1783598403.4806454,1783598403.4804235,538,1783598403.4206495,1783598403.4213266,538,59.31878089904785,136,NORMAL,10,6
9510,1783598403.4907255,1783598403.4904535,538,1783598403.4206495,1783598403.4213266,538,69.39888000488281,136,NORMAL,10,7
9511,1783598403.500919,1783598403.500613,538,1783598403.4206495,1783598403.4213266,538,79.59246635437012,136,NORMAL,10,8
9512,1783598403.5107818,1783598403.5105495,538,1783598403.4206495,1783598403.4213266,538,89.45512771606445,136,NORMAL,10,9
9513,1783598403.5206757,1783598403.5204692,538,1783598403.4206495,1783598403.4213266,538,99.3490219116211,136,NORMAL,10,10
9514,1783598403.5308528,1783598403.5306315,539,1783598403.5214102,1783598403.5221343,539,8.718490600585938,136,NORMAL,10,1
9515,1783598403.54061,1783598403.5403976,539,1783598403.5214102,1783598403.5221343,539,18.475770950317383,136,NORMAL,10,2
9516,1783598403.550734,1783598403.5503712,539,1783598403.5214102,1783598403.5221343,539,28.59973907470703,136,NORMAL,10,3
9517,1783598403.560698,1783598403.5605202,539,1783598403.5214102,1783598403.5221343,539,38.56372833251953,136,NORMAL,10,4
9518,1783598403.570829,1783598403.5704129,539,1783598403.5214102,1783598403.5221343,539,48.694610595703125,136,NORMAL,10,5
9519,1783598403.5810928,1783598403.5806065,539,1783598403.5214102,1783598403.5221343,539,58.95853042602539,136,NORMAL,10,6
9520,1783598403.5907328,1783598403.5905454,539,1783598403.5214102,1783598403.5221343,539,68.59850883483887,136,NORMAL,10,7
9521,1783598403.6104753,1783598403.6005685,539,1783598403.5214102,1783598403.5221343,539,88.34099769592285,136,NORMAL,10,8
9522,1783598403.6106896,1783598403.6104565,539,1783598403.5214102,1783598403.5221343,539,88.55533599853516,136,NORMAL,10,9
9523,1783598403.622684,1783598403.622368,539,1783598403.5214102,1783598403.5221343,539,100.54969787597656,136,NORMAL,10,10
9524,1783598403.6329494,1783598403.6327002,540,1783598403.6233482,1783598403.6240973,540,8.852005004882812,136,NORMAL,10,1
9525,1783598403.6405132,1783598403.6403377,540,1783598403.6233482,1783598403.6240973,540,16.415834426879883,136,NORMAL,10,2
9526,1783598403.6505692,1783598403.6502848,540,1783598403.6233482,1783598403.6240973,540,26.471853256225586,136,NORMAL,10,3
9527,1783598403.6605747,1783598403.6602638,540,1783598403.6233482,1783598403.6240973,540,36.47732734680176,136,NORMAL,10,4
9528,1783598403.6707292,1783598403.6703722,540,1783598403.6233482,1783598403.6240973,540,46.631813049316406,136,NORMAL,10,5
9529,1783598403.6809523,1783598403.6806035,540,1783598403.6233482,1783598403.6240973,540,56.854963302612305,136,NORMAL,10,6
9530,1783598403.6907089,1783598403.6902559,540,1783598403.6233482,1783598403.6240973,540,66.61152839660645,136,NORMAL,10,7
9531,1783598403.7009134,1783598403.7006075,540,1783598403.6233482,1783598403.6240973,540,76.81608200073242,136,NORMAL,10,8
9532,1783598403.7104502,1783598403.710217,540,1783598403.6233482,1783598403.6240973,540,86.35282516479492,136,NORMAL,10,9
9533,1783598403.7251542,1783598403.7206066,540,1783598403.6233482,1783598403.6240973,540,101.05681419372559,136,NORMAL,10,10
9534,1783598403.730766,1783598403.7305973,541,1783598403.7200356,1783598403.720648,541,10.11800765991211,136,NORMAL,10,1
9535,1783598403.7411828,1783598403.7408252,541,1783598403.7200356,1783598403.720648,541,20.534753799438477,136,NORMAL,10,2
9536,1783598403.7511775,1783598403.750895,541,1783598403.7200356,1783598403.720648,541,30.529499053955078,136,NORMAL,10,3
9537,1783598403.760531,1783598403.7603598,541,1783598403.7200356,1783598403.720648,541,39.88289833068848,136,NORMAL,10,4
9538,1783598403.7705884,1783598403.7702317,541,1783598403.7200356,1783598403.720648,541,49.94034767150879,136,NORMAL,10,5
9539,1783598403.781132,1783598403.780851,541,1783598403.7200356,1783598403.720648,541,60.48393249511719,136,NORMAL,10,6
9540,1783598403.791229,1783598403.7909129,541,1783598403.7200356,1783598403.720648,541,70.58095932006836,136,NORMAL,10,7
9541,1783598403.8013918,1783598403.8010883,541,1783598403.7200356,1783598403.720648,541,80.74378967285156,136,NORMAL,10,8
9542,1783598403.8143702,1783598403.8124,541,1783598403.7200356,1783598403.720648,541,93.72210502624512,136,NORMAL,10,9
9543,1783598403.8205972,1783598403.820307,541,1783598403.7200356,1783598403.720648,541,99.94912147521973,136,NORMAL,10,10
9544,1783598403.8307824,1783598403.830467,542,1783598403.8272603,1783598403.8280506,542,2.731800079345703,136,NORMAL,12,1
9545,1783598403.8403807,1783598403.8402224,542,1783598403.8272603,1783598403.8280506,542,12.330055236816406,136,NORMAL,12,2
9546,1783598403.8504958,1783598403.850267,542,1783598403.8272603,1783598403.8280506,542,22.445201873779297,136,NORMAL,12,3
9547,1783598403.8614142,1783598403.8610878,542,1783598403.8272603,1783598403.8280506,542,33.36358070373535,136,NORMAL,12,4
9548,1783598403.8734443,1783598403.8731105,542,1783598403.8272603,1783598403.8280506,542,45.39370536804199,136,NORMAL,12,5
9549,1783598403.8834014,1783598403.8830006,542,1783598403.8272603,1783598403.8280506,542,55.35078048706055,136,NORMAL,12,6
9550,1783598403.891307,1783598403.890985,542,1783598403.8272603,1783598403.8280506,542,63.25650215148926,136,NORMAL,12,7
9551,1783598403.901473,1783598403.9011297,542,1783598403.8272603,1783598403.8280506,542,73.42243194580078,136,NORMAL,12,8
9552,1783598403.9136803,1783598403.9133208,542,1783598403.8272603,1783598403.8280506,542,85.62970161437988,136,NORMAL,12,9
9553,1783598403.923322,1783598403.922857,542,1783598403.8272603,1783598403.8280506,542,95.27134895324707,136,NORMAL,12,10
9554,1783598403.931077,1783598403.930791,542,1783598403.8272603,1783598403.8280506,542,103.0263900756836,136,NORMAL,12,11
9555,1783598403.9408221,1783598403.9405968,542,1783598403.8272603,1783598403.8280506,542,112.77151107788086,136,NORMAL,12,12
9556,1783598403.951211,1783598403.9509077,543,1783598403.9431403,1783598403.943774,543,7.436990737915039,136,NORMAL,9,1
9557,1783598403.96108,1783598403.96076,543,1783598403.9431403,1783598403.943774,543,17.306089401245117,136,NORMAL,9,2
9558,1783598403.9708886,1783598403.97061,543,1783598403.9431403,1783598403.943774,543,27.1146297454834,136,NORMAL,9,3
9559,1783598403.9805658,1783598403.980302,543,1783598403.9431403,1783598403.943774,543,36.79180145263672,136,NORMAL,9,4
9560,1783598403.9912763,1783598403.9909954,543,1783598403.9431403,1783598403.943774,543,47.50227928161621,136,NORMAL,9,5
9561,1783598404.0015607,1783598404.0012288,543,1783598403.9431403,1783598403.943774,543,57.78670310974121,136,NORMAL,9,6
9562,1783598404.0133803,1783598404.0130527,543,1783598403.9431403,1783598403.943774,543,69.60630416870117,136,NORMAL,9,7
9563,1783598404.0234482,1783598404.0230641,543,1783598403.9431403,1783598403.943774,543,79.67424392700195,136,NORMAL,9,8
9564,1783598404.0310073,1783598404.0306847,543,1783598403.9431403,1783598403.943774,543,87.23330497741699,136,NORMAL,9,9
9565,1783598404.040801,1783598404.0405822,544,1783598404.0281694,1783598404.029098,544,11.703014373779297,136,NORMAL,11,1
9566,1783598404.050727,1783598404.0504985,544,1783598404.0281694,1783598404.029098,544,21.628856658935547,136,NORMAL,11,2
9567,1783598404.061277,1783598404.0609627,544,1783598404.0281694,1783598404.029098,544,32.17887878417969,136,NORMAL,11,3
9568,1783598404.072933,1783598404.0726326,544,1783598404.0281694,1783598404.029098,544,43.83492469787598,136,NORMAL,11,4
9569,1783598404.080697,1783598404.0804112,544,1783598404.0281694,1783598404.029098,544,51.59902572631836,136,NORMAL,11,5
9570,1783598404.0913417,1783598404.0909767,544,1783598404.0281694,1783598404.029098,544,62.24370002746582,136,NORMAL,11,6
9571,1783598404.1031454,1783598404.100906,544,1783598404.0281694,1783598404.029098,544,74.04732704162598,136,NORMAL,11,7
9572,1783598404.110759,1783598404.1105006,544,1783598404.0281694,1783598404.029098,544,81.66098594665527,136,NORMAL,11,8
9573,1783598404.1207557,1783598404.1205108,544,1783598404.0281694,1783598404.029098,544,91.65763854980469,136,NORMAL,11,9
9574,1783598404.1309726,1783598404.1307225,544,1783598404.0281694,1783598404.029098,544,101.87458992004395,136,NORMAL,11,10
9575,1783598404.140831,1783598404.140529,544,1783598404.0281694,1783598404.029098,544,111.73295974731445,136,NORMAL,11,11
9576,1783598404.151041,1783598404.1508071,545,1783598404.1440299,1783598404.1452675,545,5.7735443115234375,136,NORMAL,9,1
9577,1783598404.1607826,1783598404.16057,545,1783598404.1440299,1783598404.1452675,545,15.51508903503418,136,NORMAL,9,2
9578,1783598404.171037,1783598404.1707735,545,1783598404.1440299,1783598404.1452675,545,25.769472122192383,136,NORMAL,9,3
9579,1783598404.1810572,1783598404.1807683,545,1783598404.1440299,1783598404.1452675,545,35.78972816467285,136,NORMAL,9,4
9580,1783598404.1913161,1783598404.191044,545,1783598404.1440299,1783598404.1452675,545,46.048641204833984,136,NORMAL,9,5
9581,1783598404.201387,1783598404.200993,545,1783598404.1440299,1783598404.1452675,545,56.119441986083984,136,NORMAL,9,6
9582,1783598404.2128077,1783598404.2125573,545,1783598404.1440299,1783598404.1452675,545,67.54016876220703,136,NORMAL,9,7
9583,1783598404.2206435,1783598404.2203708,545,1783598404.1440299,1783598404.1452675,545,75.37603378295898,136,NORMAL,9,8
9584,1783598404.230801,1783598404.2304556,545,1783598404.1440299,1783598404.1452675,545,85.53361892700195,136,NORMAL,9,9
9585,1783598404.240575,1783598404.2403882,546,1783598404.2335236,1783598404.2342103,546,6.3648223876953125,136,NORMAL,9,1
9586,1783598404.2507565,1783598404.2505107,546,1783598404.2335236,1783598404.2342103,546,16.546249389648438,136,NORMAL,9,2
9587,1783598404.2605922,1783598404.2603903,546,1783598404.2335236,1783598404.2342103,546,26.381969451904297,136,NORMAL,9,3
9588,1783598404.270497,1783598404.2703116,546,1783598404.2335236,1783598404.2342103,546,36.28683090209961,136,NORMAL,9,4
9589,1783598404.2805057,1783598404.2802696,546,1783598404.2335236,1783598404.2342103,546,46.2954044342041,136,NORMAL,9,5
9590,1783598404.2905045,1783598404.2902615,546,1783598404.2335236,1783598404.2342103,546,56.29420280456543,136,NORMAL,9,6
9591,1783598404.3005385,1783598404.3003104,546,1783598404.2335236,1783598404.2342103,546,66.32828712463379,136,NORMAL,9,7
9592,1783598404.3105493,1783598404.3103275,546,1783598404.2335236,1783598404.2342103,546,76.3390064239502,136,NORMAL,9,8
9593,1783598404.3205917,1783598404.3203378,546,1783598404.2335236,1783598404.2342103,546,86.38143539428711,136,NORMAL,9,9
9594,1783598404.3307183,1783598404.3304653,547,1783598404.323899,1783598404.3246257,547,6.092548370361328,136,NORMAL,10,1
9595,1783598404.3404095,1783598404.3402417,547,1783598404.323899,1783598404.3246257,547,15.78378677368164,136,NORMAL,10,2
9596,1783598404.350329,1783598404.3501718,547,1783598404.323899,1783598404.3246257,547,25.70319175720215,136,NORMAL,10,3
9597,1783598404.3605165,1783598404.36029,547,1783598404.323899,1783598404.3246257,547,35.890817642211914,136,NORMAL,10,4
9598,1783598404.370542,1783598404.3703194,547,1783598404.323899,1783598404.3246257,547,45.91631889343262,136,NORMAL,10,5
9599,1783598404.3807075,1783598404.3804877,547,1783598404.323899,1783598404.3246257,547,56.08177185058594,136,NORMAL,10,6
9600,1783598404.3904974,1783598404.3903208,547,1783598404.323899,1783598404.3246257,547,65.8717155456543,136,NORMAL,10,7
9601,1783598404.4004657,1783598404.4002643,547,1783598404.323899,1783598404.3246257,547,75.83999633789062,136,NORMAL,10,8
9602,1783598404.4104161,1783598404.4102018,547,1783598404.323899,1783598404.3246257,547,85.79039573669434,136,NORMAL,10,9
9603,1783598404.4205747,1783598404.4203784,547,1783598404.323899,1783598404.3246257,547,95.94893455505371,136,NORMAL,10,10
9604,1783598404.4307652,1783598404.430505,548,1783598404.4253604,1783598404.425996,548,4.769086837768555,136,NORMAL,10,1
9605,1783598404.4411666,1783598404.440778,548,1783598404.4253604,1783598404.425996,548,15.170574188232422,136,NORMAL,10,2
9606,1783598404.450527,1783598404.450328,548,1783598404.4253604,1783598404.425996,548,24.530887603759766,136,NORMAL,10,3
9607,1783598404.4605076,1783598404.460317,548,1783598404.4253604,1783598404.425996,548,34.511566162109375,136,NORMAL,10,4
9608,1783598404.470503,1783598404.470247,548,1783598404.4253604,1783598404.425996,548,44.50702667236328,136,NORMAL,10,5
9609,1783598404.48043,1783598404.480158,548,1783598404.4253604,1783598404.425996,548,54.43382263183594,136,NORMAL,10,6
9610,1783598404.490621,1783598404.490339,548,1783598404.4253604,1783598404.425996,548,64.62502479553223,136,NORMAL,10,7
9611,1783598404.5010865,1783598404.500316,548,1783598404.4253604,1783598404.425996,548,75.09040832519531,136,NORMAL,10,8
9612,1783598404.5106614,1783598404.5103698,548,1783598404.4253604,1783598404.425996,548,84.66529846191406,136,NORMAL,10,9
9613,1783598404.5205517,1783598404.520292,548,1783598404.4253604,1783598404.425996,548,94.55561637878418,136,NORMAL,10,10
