record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,input_trajectory_header_timestamp_sec,input_trajectory_header_sequence_num,input_trajectory_header_module_name,input_trajectory_header_lidar_timestamp,input_trajectory_header_camera_timestamp,input_trajectory_header_radar_timestamp,latest_replan_trajectory_header_timestamp_sec,latest_replan_trajectory_header_sequence_num,latest_replan_trajectory_header_module_name,latest_replan_trajectory_header_lidar_timestamp,latest_replan_trajectory_header_camera_timestamp,latest_replan_trajectory_header_radar_timestamp,input_localization_header_timestamp_sec,input_localization_header_sequence_num,input_localization_header_module_name,input_localization_header_lidar_timestamp,input_localization_header_camera_timestamp,input_localization_header_radar_timestamp,input_canbus_header_timestamp_sec,input_canbus_header_sequence_num,input_canbus_header_module_name,input_canbus_header_lidar_timestamp,input_canbus_header_camera_timestamp,input_canbus_header_radar_timestamp
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397022173055,1783598397.022173,/apollo/control,apollo.control.ControlCommand,1783598397.021938,8863,8863,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397030698418,1783598397.0306985,/apollo/control,apollo.control.ControlCommand,1783598397.0304608,8864,8864,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397040765241,1783598397.0407653,/apollo/control,apollo.control.ControlCommand,1783598397.040509,8865,8865,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397051000067,1783598397.051,/apollo/control,apollo.control.ControlCommand,1783598397.0507104,8866,8866,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397060712549,1783598397.0607123,/apollo/control,apollo.control.ControlCommand,1783598397.0604918,8867,8867,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397070438888,1783598397.0704389,/apollo/control,apollo.control.ControlCommand,1783598397.0702171,8868,8868,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397080770707,1783598397.0807707,/apollo/control,apollo.control.ControlCommand,1783598397.0805094,8869,8869,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397090771001,1783598397.090771,/apollo/control,apollo.control.ControlCommand,1783598397.0905378,8870,8870,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397100458651,1783598397.1004589,/apollo/control,apollo.control.ControlCommand,1783598397.1002204,8871,8871,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397110465794,1783598397.1104658,/apollo/control,apollo.control.ControlCommand,1783598397.1102552,8872,8872,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397120434375,1783598397.1204345,/apollo/control,apollo.control.ControlCommand,1783598397.1202343,8873,8873,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397130569904,1783598397.13057,/apollo/control,apollo.control.ControlCommand,1783598397.1303463,8874,8874,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397140672663,1783598397.1406727,/apollo/control,apollo.control.ControlCommand,1783598397.1403887,8875,8875,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397150512796,1783598397.150513,/apollo/control,apollo.control.ControlCommand,1783598397.1503088,8876,8876,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397160483778,1783598397.1604838,/apollo/control,apollo.control.ControlCommand,1783598397.16029,8877,8877,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397170550089,1783598397.17055,/apollo/control,apollo.control.ControlCommand,1783598397.1703615,8878,8878,control,1783598396783130228,0,0,1783598397.0316021,473,planning,1783598396783130228,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598397.086002,891,localization,0,0,0,1783598397.0830302,0,carla_bridge,0,0,0
