frame_index,node,tid,marker,trace_ns,on_cpu_after_alignment
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021197088,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021198016,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021210784,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021211584,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021240096,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021241024,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021448160,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021450208,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021483360,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021484576,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021499168,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021499840,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021528224,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021529120,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021542304,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021543328,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021568736,True
847,cyber_taskmanager_notify_task,1645404,enter_ns,968503021569664,True
847,cyber_taskmanager_notify_task,1645404,exit_ns,968503021576896,True
847,cyber_taskmanager_notify_tasks,1645404,enter_ns,968503010691200,True
847,cyber_taskmanager_notify_tasks,1645404,exit_ns,968503021578240,True
847,semantic_base_async_submit,1645404,enter_ns,968503010677600,True
847,semantic_base_async_submit,1645404,exit_ns,968503021579552,True
847,semantic_base_async_future_replace,1645404,enter_ns,968503021580384,True
847,semantic_base_async_future_replace,1645404,exit_ns,968503021581664,True
847,semantic_base_async_schedule,1645404,enter_ns,968503010676640,True
847,semantic_base_async_schedule,1645404,exit_ns,968503021582240,True
847,semantic_base_image,1645404,enter_ns,968503009270464,True
847,semantic_base_image,1645404,exit_ns,968503021583264,True
847,semantic_adc_draw,1645404,enter_ns,968503021584448,True
847,semantic_adc_draw,1645404,exit_ns,968503021586368,True
847,semantic_obstacle_history_draw,1645404,enter_ns,968503021587296,True
847,semantic_obstacle_history_draw,1645404,exit_ns,968503022200928,True
847,semantic_history_cache_copy,1645404,enter_ns,968503022202816,True
847,semantic_history_cache_copy,1645404,exit_ns,968503022625600,True
847,semantic_map_run,1645404,enter_ns,968503009267616,True
847,semantic_map_run,1645404,exit_ns,968503022628736,True
847,cruise_mlp_inference,1646950,enter_ns,968503025670912,True
847,cruise_mlp_inference,1646950,exit_ns,968503045895200,True
847,cruise_mlp_inference,1646942,enter_ns,968503025807232,True
847,cruise_mlp_inference,1646942,exit_ns,968503048259712,True
847,cruise_mlp_inference,1646959,enter_ns,968503025805696,True
847,cruise_mlp_inference,1646959,exit_ns,968503050701888,True
847,cruise_mlp_inference,1646957,enter_ns,968503025819296,True
847,cruise_mlp_inference,1646957,exit_ns,968503055578336,True
847,cruise_mlp_inference,1646959,enter_ns,968503055451392,True
847,cruise_mlp_inference,1646959,exit_ns,968503073278144,True
847,cruise_mlp_inference,1646942,enter_ns,968503055441120,True
847,cruise_mlp_inference,1646942,exit_ns,968503078440032,True
847,cruise_mlp_inference,1646950,enter_ns,968503055627328,True
847,cruise_mlp_inference,1646950,exit_ns,968503083057120,True
847,model_cruise_mlp,1646950,enter_ns,968503022791776,True
847,model_cruise_mlp,1646950,exit_ns,968503083064960,True
847,cruise_mlp_inference,1646957,enter_ns,968503057954656,True
847,cruise_mlp_inference,1646957,exit_ns,968503095695040,True
847,model_cruise_mlp,1646957,enter_ns,968503022765248,True
847,model_cruise_mlp,1646957,exit_ns,968503095706784,True
847,cruise_mlp_inference,1646959,enter_ns,968503080456928,True
847,cruise_mlp_inference,1646959,exit_ns,968503105665088,True
847,model_cruise_mlp,1646959,enter_ns,968503023513216,True
847,model_cruise_mlp,1646959,exit_ns,968503105676000,True
847,cruise_mlp_inference,1646942,enter_ns,968503085402240,True
847,cruise_mlp_inference,1646942,exit_ns,968503112657920,True
847,model_cruise_mlp,1646942,enter_ns,968503024025920,True
847,model_cruise_mlp,1646942,exit_ns,968503112667744,True
847,cruise_mlp_inference,1646950,enter_ns,968503085415744,True
847,cruise_mlp_inference,1646950,exit_ns,968503114354944,True
847,cruise_mlp_inference,1646957,enter_ns,968503098115136,True
847,cruise_mlp_inference,1646957,exit_ns,968503117039040,True
847,cruise_mlp_inference,1646950,enter_ns,968503114980320,True
847,cruise_mlp_inference,1646950,exit_ns,968503120948608,True
847,model_cruise_mlp,1646950,enter_ns,968503083103488,True
847,model_cruise_mlp,1646950,exit_ns,968503120958304,True
847,cruise_mlp_inference,1646942,enter_ns,968503113937216,True
847,cruise_mlp_inference,1646942,exit_ns,968503122389248,True
847,cruise_mlp_inference,1646957,enter_ns,968503117784608,True
847,cruise_mlp_inference,1646957,exit_ns,968503123771488,True
847,model_cruise_mlp,1646957,enter_ns,968503095775712,True
847,model_cruise_mlp,1646957,exit_ns,968503123779200,True
847,cruise_mlp_inference,1646942,enter_ns,968503123093824,True
847,cruise_mlp_inference,1646942,exit_ns,968503129795616,True
847,cruise_mlp_inference,1646950,enter_ns,968503124297920,True
847,cruise_mlp_inference,1646950,exit_ns,968503132351808,True
847,cruise_mlp_inference,1646957,enter_ns,968503124649440,True
847,cruise_mlp_inference,1646957,exit_ns,968503133898336,True
847,cruise_mlp_inference,1646950,enter_ns,968503133191840,True
847,cruise_mlp_inference,1646950,exit_ns,968503140438176,True
847,model_cruise_mlp,1646950,enter_ns,968503121070528,True
847,model_cruise_mlp,1646950,exit_ns,968503140482656,True
847,cruise_mlp_inference,1646942,enter_ns,968503130356384,True
847,cruise_mlp_inference,1646942,exit_ns,968503140925376,True
847,model_cruise_mlp,1646942,enter_ns,968503112707104,True
847,model_cruise_mlp,1646942,exit_ns,968503140932544,True
847,cruise_mlp_inference,1646957,enter_ns,968503134488864,True
847,cruise_mlp_inference,1646957,exit_ns,968503141143712,True
847,cruise_mlp_inference,1646957,enter_ns,968503141877472,True
847,cruise_mlp_inference,1646957,exit_ns,968503143891360,True
847,model_cruise_mlp,1646957,enter_ns,968503123816288,True
847,model_cruise_mlp,1646957,exit_ns,968503143898080,True
847,cruise_mlp_inference,1646957,enter_ns,968503144628896,True
847,cruise_mlp_inference,1646957,exit_ns,968503146887968,True
847,cruise_mlp_inference,1646957,enter_ns,968503147665152,True
847,cruise_mlp_inference,1646957,exit_ns,968503150292352,True
847,cruise_mlp_inference,1646957,enter_ns,968503151486592,True
847,cruise_mlp_inference,1646957,exit_ns,968503153690912,True
847,model_cruise_mlp,1646957,enter_ns,968503143933280,True
847,model_cruise_mlp,1646957,exit_ns,968503153700288,True
847,thread_pool_run,1645404,enter_ns,968503022630432,True
847,thread_pool_run,1645404,exit_ns,968503153760832,True
847,evaluator,1645404,enter_ns,968503008415776,True
847,evaluator,1645404,exit_ns,968503153769856,True
847,predictor,1645404,enter_ns,968503153772096,True
847,predictor,1645404,exit_ns,968503155386848,True
847,perception,1645404,enter_ns,968503001086080,True
847,perception,1645404,exit_ns,968503155523840,True
847,writer,1645404,enter_ns,968503155537056,True
847,writer,1645404,exit_ns,968503156088832,True
847,proc,1645404,enter_ns,968503000561312,True
847,proc,1645404,exit_ns,968503156249536,True
851,container,1645397,enter_ns,968503594620032,True
851,container,1645397,exit_ns,968503595158400,True
851,semantic_map_prepare,1645397,enter_ns,968503603275296,True
851,semantic_map_prepare,1645397,exit_ns,968503604257056,True
851,semantic_base_copy,1645397,enter_ns,968503604264992,True
851,semantic_base_copy,1645397,exit_ns,968503605543072,True
851,cyber_taskmanager_queue_enqueue,1645397,enter_ns,968503605553184,True
851,cyber_taskmanager_queue_enqueue,1645397,exit_ns,968503605560672,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605562656,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605585984,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605587360,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605597728,True
851,semantic_base_async_lock_wait,1645390,enter_ns,968503605623648,True
851,semantic_base_async_lock_wait,1645390,exit_ns,968503605625312,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605598368,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605695264,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605697152,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605709824,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605710784,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605721920,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605722784,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605748672,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605749792,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605766944,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605767808,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605776928,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605777728,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605788096,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605788928,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605799584,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605800192,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605809216,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605809984,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605820384,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605821248,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605830624,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605831392,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605841152,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605841984,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605853824,True
851,cyber_taskmanager_notify_task,1645397,enter_ns,968503605854624,True
851,cyber_taskmanager_notify_task,1645397,exit_ns,968503605860320,True
851,cyber_taskmanager_notify_tasks,1645397,enter_ns,968503605561824,True
851,cyber_taskmanager_notify_tasks,1645397,exit_ns,968503605861248,True
851,semantic_base_async_submit,1645397,enter_ns,968503605547584,True
851,semantic_base_async_submit,1645397,exit_ns,968503605862336,True
851,semantic_base_async_future_replace,1645397,enter_ns,968503605863136,True
851,semantic_base_async_future_replace,1645397,exit_ns,968503605864416,True
851,semantic_base_async_schedule,1645397,enter_ns,968503605546528,True
851,semantic_base_async_schedule,1645397,exit_ns,968503605865024,True
851,semantic_base_image,1645397,enter_ns,968503604263680,True
851,semantic_base_image,1645397,exit_ns,968503605866048,True
851,semantic_adc_draw,1645397,enter_ns,968503605866688,True
851,semantic_adc_draw,1645397,exit_ns,968503605867872,True
851,semantic_obstacle_history_draw,1645397,enter_ns,968503605868448,True
851,semantic_obstacle_history_draw,1645397,exit_ns,968503606463264,True
851,semantic_history_cache_copy,1645397,enter_ns,968503606466304,True
851,semantic_history_cache_copy,1645397,exit_ns,968503606704992,True
851,semantic_map_run,1645397,enter_ns,968503604261312,True
851,semantic_map_run,1645397,exit_ns,968503606707136,True
851,semantic_draw_roads,1645390,enter_ns,968503609505856,True
851,semantic_draw_roads,1645390,exit_ns,968503611597824,True
851,semantic_draw_junctions,1645390,enter_ns,968503611600320,True
851,semantic_draw_junctions,1645390,exit_ns,968503611691904,True
851,semantic_draw_crosswalks,1645390,enter_ns,968503611694080,True
851,semantic_draw_crosswalks,1645390,exit_ns,968503611698528,True
851,cruise_mlp_inference,1646951,enter_ns,968503607884992,True
851,cruise_mlp_inference,1646951,exit_ns,968503614564608,True
851,cruise_mlp_inference,1646946,enter_ns,968503607811072,True
851,cruise_mlp_inference,1646946,exit_ns,968503619465312,True
851,semantic_draw_lanes,1645390,enter_ns,968503611699296,True
851,semantic_draw_lanes,1645390,exit_ns,968503619564832,True
851,semantic_base_async_draw,1645390,enter_ns,968503605620704,True
851,semantic_base_async_draw,1645390,exit_ns,968503619571648,True
851,cruise_mlp_inference,1646957,enter_ns,968503607978304,True
851,cruise_mlp_inference,1646957,exit_ns,968503629468832,True
851,cruise_mlp_inference,1646956,enter_ns,968503614393760,True
851,cruise_mlp_inference,1646956,exit_ns,968503639502240,True
851,cruise_mlp_inference,1646946,enter_ns,968503621753088,True
851,cruise_mlp_inference,1646946,exit_ns,968503654429696,True
851,model_cruise_mlp,1646946,enter_ns,968503606858688,True
851,model_cruise_mlp,1646946,exit_ns,968503654438880,True
851,cruise_mlp_inference,1646951,enter_ns,968503621734688,True
851,cruise_mlp_inference,1646951,exit_ns,968503659294304,True
851,cruise_mlp_inference,1646957,enter_ns,968503631804128,True
851,cruise_mlp_inference,1646957,exit_ns,968503669254240,True
851,model_cruise_mlp,1646957,enter_ns,968503606848256,True
851,model_cruise_mlp,1646957,exit_ns,968503669261536,True
851,cruise_mlp_inference,1646956,enter_ns,968503641838624,True
851,cruise_mlp_inference,1646956,exit_ns,968503679552032,True
851,cruise_mlp_inference,1646946,enter_ns,968503661631680,True
851,cruise_mlp_inference,1646946,exit_ns,968503689534784,True
851,cruise_mlp_inference,1646951,enter_ns,968503661681152,True
851,cruise_mlp_inference,1646951,exit_ns,968503694396032,True
851,model_cruise_mlp,1646951,enter_ns,968503607477184,True
851,model_cruise_mlp,1646951,exit_ns,968503694405632,True
851,cruise_mlp_inference,1646957,enter_ns,968503671704864,True
851,cruise_mlp_inference,1646957,exit_ns,968503704503488,True
851,cruise_mlp_inference,1646956,enter_ns,968503681840480,True
851,cruise_mlp_inference,1646956,exit_ns,968503710184576,True
851,model_cruise_mlp,1646956,enter_ns,968503611047840,True
851,model_cruise_mlp,1646956,exit_ns,968503710227808,True
851,cruise_mlp_inference,1646946,enter_ns,968503696747008,True
851,cruise_mlp_inference,1646946,exit_ns,968503712059776,True
851,model_cruise_mlp,1646946,enter_ns,968503654487968,True
851,model_cruise_mlp,1646946,exit_ns,968503712068800,True
851,cruise_mlp_inference,1646957,enter_ns,968503705438272,True
851,cruise_mlp_inference,1646957,exit_ns,968503713326464,True
851,model_cruise_mlp,1646957,enter_ns,968503669301472,True
851,model_cruise_mlp,1646957,exit_ns,968503713331712,True
851,cruise_mlp_inference,1646956,enter_ns,968503713253760,True
851,cruise_mlp_inference,1646956,exit_ns,968503718294432,True
851,cruise_mlp_inference,1646946,enter_ns,968503713235360,True
851,cruise_mlp_inference,1646946,exit_ns,968503719691840,True
851,cruise_mlp_inference,1646957,enter_ns,968503713963232,True
851,cruise_mlp_inference,1646957,exit_ns,968503723779968,True
851,cruise_mlp_inference,1646956,enter_ns,968503719066912,True
851,cruise_mlp_inference,1646956,exit_ns,968503724135552,True
851,cruise_mlp_inference,1646946,enter_ns,968503720524640,True
851,cruise_mlp_inference,1646946,exit_ns,968503725180576,True
851,model_cruise_mlp,1646946,enter_ns,968503712109152,True
851,model_cruise_mlp,1646946,exit_ns,968503725187008,True
851,cruise_mlp_inference,1646956,enter_ns,968503724733088,True
851,cruise_mlp_inference,1646956,exit_ns,968503727106368,True
851,model_cruise_mlp,1646956,enter_ns,968503710275840,True
851,model_cruise_mlp,1646956,exit_ns,968503727113952,True
851,cruise_mlp_inference,1646956,enter_ns,968503727499840,True
851,cruise_mlp_inference,1646956,exit_ns,968503736933216,True
851,cruise_mlp_inference,1646957,enter_ns,968503726103040,True
851,cruise_mlp_inference,1646957,exit_ns,968503737099456,True
851,cruise_mlp_inference,1646956,enter_ns,968503737679232,True
851,cruise_mlp_inference,1646956,exit_ns,968503740264576,True
851,cruise_mlp_inference,1646957,enter_ns,968503737676096,True
851,cruise_mlp_inference,1646957,exit_ns,968503740310304,True
851,model_cruise_mlp,1646957,enter_ns,968503713360480,True
851,model_cruise_mlp,1646957,exit_ns,968503740315168,True
851,cruise_mlp_inference,1646956,enter_ns,968503740974880,True
851,cruise_mlp_inference,1646956,exit_ns,968503743196672,True
851,cruise_mlp_inference,1646957,enter_ns,968503740986304,True
851,cruise_mlp_inference,1646957,exit_ns,968503743197408,True
851,model_cruise_mlp,1646956,enter_ns,968503727152480,True
851,model_cruise_mlp,1646956,exit_ns,968503743210944,True
851,cruise_mlp_inference,1646957,enter_ns,968503743971968,True
851,cruise_mlp_inference,1646957,exit_ns,968503745952672,True
851,cruise_mlp_inference,1646957,enter_ns,968503746741664,True
851,cruise_mlp_inference,1646957,exit_ns,968503748797632,True
851,model_cruise_mlp,1646957,enter_ns,968503740353280,True
851,model_cruise_mlp,1646957,exit_ns,968503748804160,True
851,thread_pool_run,1645397,enter_ns,968503606708416,True
851,thread_pool_run,1645397,exit_ns,968503748867040,True
851,evaluator,1645397,enter_ns,968503603270464,True
851,evaluator,1645397,exit_ns,968503748875776,True
851,predictor,1645397,enter_ns,968503748877696,True
851,predictor,1645397,exit_ns,968503750114304,True
851,perception,1645397,enter_ns,968503595213152,True
851,perception,1645397,exit_ns,968503750245344,True
851,writer,1645397,enter_ns,968503750257216,True
851,writer,1645397,exit_ns,968503750892128,True
851,proc,1645397,enter_ns,968503594616960,True
851,proc,1645397,exit_ns,968503751049248,True
852,container,1645397,enter_ns,968503751116640,True
852,container,1645397,exit_ns,968503751687168,True
852,semantic_map_prepare,1645397,enter_ns,968503758735072,True
852,semantic_map_prepare,1645397,exit_ns,968503759764000,True
852,semantic_base_copy,1645397,enter_ns,968503759772512,True
852,semantic_base_copy,1645397,exit_ns,968503761035680,True
852,cyber_taskmanager_queue_enqueue,1645397,enter_ns,968503761045376,True
852,cyber_taskmanager_queue_enqueue,1645397,exit_ns,968503761053440,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761055488,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761079136,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761080416,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761091040,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761092000,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761102816,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761103648,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761115648,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761116608,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761128160,True
852,semantic_base_async_lock_wait,1645386,enter_ns,968503761127904,True
852,semantic_base_async_lock_wait,1645386,exit_ns,968503761129568,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761129664,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761143168,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761144480,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761227232,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761228512,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761239360,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761240288,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761281824,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761282848,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761292800,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761293696,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503761303072,True
852,semantic_draw_roads,1645386,enter_ns,968503761592384,True
852,semantic_draw_roads,1645386,exit_ns,968503763183424,True
852,semantic_draw_junctions,1645386,enter_ns,968503763186496,True
852,semantic_draw_junctions,1645386,exit_ns,968503763271008,True
852,semantic_draw_crosswalks,1645386,enter_ns,968503763272608,True
852,semantic_draw_crosswalks,1645386,exit_ns,968503763276224,True
852,semantic_draw_lanes,1645386,enter_ns,968503763277216,True
852,semantic_draw_lanes,1645386,exit_ns,968503771071616,True
852,semantic_base_async_draw,1645386,enter_ns,968503761124480,True
852,semantic_base_async_draw,1645386,exit_ns,968503771077760,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503761303904,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503775523232,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503775526592,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503775544352,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503775545312,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503775554368,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503775555136,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503775567840,True
852,cyber_taskmanager_notify_task,1645397,enter_ns,968503775568704,True
852,cyber_taskmanager_notify_task,1645397,exit_ns,968503775603232,True
852,cyber_taskmanager_notify_tasks,1645397,enter_ns,968503761054688,True
852,cyber_taskmanager_notify_tasks,1645397,exit_ns,968503775604896,True
852,semantic_base_async_submit,1645397,enter_ns,968503761039328,True
852,semantic_base_async_submit,1645397,exit_ns,968503775606304,True
852,semantic_base_async_future_replace,1645397,enter_ns,968503775607168,True
852,semantic_base_async_future_replace,1645397,exit_ns,968503775608320,True
852,semantic_base_async_schedule,1645397,enter_ns,968503761038528,True
852,semantic_base_async_schedule,1645397,exit_ns,968503775608896,True
852,semantic_base_image,1645397,enter_ns,968503759771200,True
852,semantic_base_image,1645397,exit_ns,968503775609824,True
852,semantic_adc_draw,1645397,enter_ns,968503775610880,True
852,semantic_adc_draw,1645397,exit_ns,968503775612160,True
852,semantic_obstacle_history_draw,1645397,enter_ns,968503775612800,True
852,semantic_obstacle_history_draw,1645397,exit_ns,968503776190976,True
852,semantic_history_cache_copy,1645397,enter_ns,968503776192992,True
852,semantic_history_cache_copy,1645397,exit_ns,968503776429920,True
852,semantic_map_run,1645397,enter_ns,968503759768224,True
852,semantic_map_run,1645397,exit_ns,968503776431744,True
852,cruise_mlp_inference,1646944,enter_ns,968503778384064,True
852,cruise_mlp_inference,1646944,exit_ns,968503794489664,True
852,cruise_mlp_inference,1646959,enter_ns,968503778360960,True
852,cruise_mlp_inference,1646959,exit_ns,968503796960192,True
852,cruise_mlp_inference,1646958,enter_ns,968503778368416,True
852,cruise_mlp_inference,1646958,exit_ns,968503806844832,True
852,cruise_mlp_inference,1646955,enter_ns,968503778373856,True
852,cruise_mlp_inference,1646955,exit_ns,968503816648864,True
852,cruise_mlp_inference,1646944,enter_ns,968503799264416,True
852,cruise_mlp_inference,1646944,exit_ns,968503826733888,True
852,cruise_mlp_inference,1646959,enter_ns,968503804259776,True
852,cruise_mlp_inference,1646959,exit_ns,968503836757664,True
852,cruise_mlp_inference,1646958,enter_ns,968503814044320,True
852,cruise_mlp_inference,1646958,exit_ns,968503849009248,True
852,model_cruise_mlp,1646958,enter_ns,968503776582976,True
852,model_cruise_mlp,1646958,exit_ns,968503849340832,True
852,cruise_mlp_inference,1646955,enter_ns,968503819002784,True
852,cruise_mlp_inference,1646955,exit_ns,968503861738080,True
852,model_cruise_mlp,1646955,enter_ns,968503776570560,True
852,model_cruise_mlp,1646955,exit_ns,968503861746944,True
852,cruise_mlp_inference,1646944,enter_ns,968503829151584,True
852,cruise_mlp_inference,1646944,exit_ns,968503874177536,True
852,model_cruise_mlp,1646944,enter_ns,968503777135680,True
852,model_cruise_mlp,1646944,exit_ns,968503874187200,True
852,cruise_mlp_inference,1646959,enter_ns,968503839169600,True
852,cruise_mlp_inference,1646959,exit_ns,968503876588832,True
852,model_cruise_mlp,1646959,enter_ns,968503776594848,True
852,model_cruise_mlp,1646959,exit_ns,968503876597728,True
852,cruise_mlp_inference,1646958,enter_ns,968503859254944,True
852,cruise_mlp_inference,1646958,exit_ns,968503880529952,True
852,cruise_mlp_inference,1646955,enter_ns,968503871489632,True
852,cruise_mlp_inference,1646955,exit_ns,968503882580384,True
852,cruise_mlp_inference,1646944,enter_ns,968503875562816,True
852,cruise_mlp_inference,1646944,exit_ns,968503884033920,True
852,cruise_mlp_inference,1646958,enter_ns,968503882090944,True
852,cruise_mlp_inference,1646958,exit_ns,968503888710432,True
852,model_cruise_mlp,1646958,enter_ns,968503849398208,True
852,model_cruise_mlp,1646958,exit_ns,968503888717504,True
852,cruise_mlp_inference,1646955,enter_ns,968503883567840,True
852,cruise_mlp_inference,1646955,exit_ns,968503889052416,True
852,cruise_mlp_inference,1646944,enter_ns,968503884629504,True
852,cruise_mlp_inference,1646944,exit_ns,968503891161184,True
852,cruise_mlp_inference,1646958,enter_ns,968503889304576,True
852,cruise_mlp_inference,1646958,exit_ns,968503894728352,True
852,cruise_mlp_inference,1646955,enter_ns,968503889702464,True
852,cruise_mlp_inference,1646955,exit_ns,968503896819296,True
852,model_cruise_mlp,1646955,enter_ns,968503861792640,True
852,model_cruise_mlp,1646955,exit_ns,968503896825312,True
852,cruise_mlp_inference,1646944,enter_ns,968503891875104,True
852,cruise_mlp_inference,1646944,exit_ns,968503897458656,True
852,model_cruise_mlp,1646944,enter_ns,968503874235936,True
852,model_cruise_mlp,1646944,exit_ns,968503897465760,True
852,cruise_mlp_inference,1646958,enter_ns,968503896610240,True
852,cruise_mlp_inference,1646958,exit_ns,968503899936640,True
852,model_cruise_mlp,1646958,enter_ns,968503888757728,True
852,model_cruise_mlp,1646958,exit_ns,968503899944960,True
852,cruise_mlp_inference,1646955,enter_ns,968503897253984,True
852,cruise_mlp_inference,1646955,exit_ns,968503901819264,True
852,cruise_mlp_inference,1646944,enter_ns,968503898452800,True
852,cruise_mlp_inference,1646944,exit_ns,968503902816800,True
852,cruise_mlp_inference,1646955,enter_ns,968503902353824,True
852,cruise_mlp_inference,1646955,exit_ns,968503904798176,True
852,cruise_mlp_inference,1646944,enter_ns,968503903493824,True
852,cruise_mlp_inference,1646944,exit_ns,968503907370208,True
852,cruise_mlp_inference,1646955,enter_ns,968503905179136,True
852,cruise_mlp_inference,1646955,exit_ns,968503907593376,True
852,model_cruise_mlp,1646955,enter_ns,968503896856064,True
852,model_cruise_mlp,1646955,exit_ns,968503907599008,True
852,cruise_mlp_inference,1646944,enter_ns,968503908229088,True
852,cruise_mlp_inference,1646944,exit_ns,968503911081312,True
852,model_cruise_mlp,1646944,enter_ns,968503897496000,True
852,model_cruise_mlp,1646944,exit_ns,968503911089280,True
852,thread_pool_run,1645397,enter_ns,968503776433120,True
852,thread_pool_run,1645397,exit_ns,968503911127520,True
852,evaluator,1645397,enter_ns,968503758730912,True
852,evaluator,1645397,exit_ns,968503911135168,True
852,predictor,1645397,enter_ns,968503911136992,True
852,predictor,1645397,exit_ns,968503912726720,True
852,perception,1645397,enter_ns,968503751739360,True
852,perception,1645397,exit_ns,968503912860928,True
852,writer,1645397,enter_ns,968503912870720,True
852,writer,1645397,exit_ns,968503913449088,True
852,proc,1645397,enter_ns,968503751113856,True
852,proc,1645397,exit_ns,968503913555360,True
854,container,1645397,enter_ns,968504037832608,True
854,container,1645397,exit_ns,968504038325632,True
854,semantic_map_prepare,1645397,enter_ns,968504044595456,True
854,semantic_map_prepare,1645397,exit_ns,968504045458112,True
854,semantic_base_copy,1645397,enter_ns,968504045465184,True
854,semantic_base_copy,1645397,exit_ns,968504048619616,True
854,cyber_taskmanager_queue_enqueue,1645397,enter_ns,968504048632032,True
854,cyber_taskmanager_queue_enqueue,1645397,exit_ns,968504048641568,True
854,cyber_taskmanager_notify_task,1645397,enter_ns,968504048643392,True
854,cyber_taskmanager_notify_task,1645397,exit_ns,968504048663648,True
854,cyber_taskmanager_notify_task,1645397,enter_ns,968504048664768,True
854,cyber_taskmanager_notify_task,1645397,exit_ns,968504048676896,True
854,cyber_taskmanager_notify_task,1645397,enter_ns,968504048677760,True
854,cyber_taskmanager_notify_task,1645397,exit_ns,968504048690560,True
854,semantic_base_async_lock_wait,1645394,enter_ns,968504048689728,True
