frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
903,2,1646942,29;77,113.57072,113.623136,0.05241600000000801,5,104.85126399999999,0.923224436721014,113.792512,21.714720060117543,86.02700044866651,5.828999448567629,0.0,21.76713605877012,86.02700044866651,5.828999448567629,0,0.48500008415430784,0;1;3;4;5;6;7;8,200
903,3,1646949,26;74;78,126.242592,126.989888,0.7472959999999915,8,112.370624,0.8901165780880038,127.187808,32.159591908566654,87.005001376383,7.0779985981062055,0.0,32.298888196237385,87.005001376383,7.6859984546899796,0,0.5909999599680305,0;1;3;4;5;6;7,235
904,1,1646951,28,85.858432,85.858432,0.0,2,81.709344,0.9516752414020326,86.103936,9.431433281861246,71.61900005303323,4.807998659089208,0.0,9.431433281861246,71.61900005303323,4.807998659089208,0,0.7869999390095472,4;5;6;7,108
904,2,1646960,29;77,118.11356800000001,118.16,0.0464319999999816,5,110.15504,0.9326196970021259,118.28464,19.982567871920764,92.66499988734722,5.46600017696619,0.0,20.028999890200794,92.66499988734722,5.46600017696619,0,0.5580000579357147,4;5;6;7,189
904,2,1646946,27;79,117.361504,117.409888,0.04838399999999865,6,102.124768,0.8701726249179629,117.534688,23.634504294022918,89.70100001897663,4.025999805890024,0.0,23.68288824800402,89.70100001897663,4.025999805890024,0,0.28199993539601564,4;5;6;7,195
904,3,1646950,26;74;78,124.294656,124.396576,0.10191999999999268,8,105.60483199999999,0.8496329238804924,125.180768,27.371657313778996,92.80999982729554,4.112998954951763,0.0,27.47357718180865,92.80999982729554,4.112998954951763,0,0.17499993555247784,4;5;6;7,208
905,1,1646942,28,55.694368,55.694368,0.0,2,47.79136,0.8581004097218591,57.260832,7.86136812530458,46.40000010840595,1.432999735698104,0.0,7.86136812530458,46.40000010840595,1.432999735698104,0,0.41800003964453936,1;4;5;6;7,54
905,2,1646958,27;79,104.44095999999999,104.493632,0.05267200000001537,6,94.46582399999998,0.9044901923536512,104.701216,22.557959076948464,75.80300059635192,6.080000312067568,0.0,22.61063107289374,75.80300059635192,6.080000312067568,0,1.7399999778717756,0;1;4;5;6;7,148
905,2,1646943,29;77,96.97056,97.025664,0.05510400000000004,5,88.07632000000001,0.9082789663171998,98.029152,19.158560317009687,72.13200011756271,5.679999478161335,0.0,19.21366434544325,72.13200011756271,5.679999478161335,0,1.137999934144318,4;5;6;7,137
905,3,1646949,26;74;78,107.51100799999999,107.619328,0.10832000000000619,8,97.03110400000001,0.9025225026259639,109.67344,26.8420068314299,76.53400034178048,4.135000752285123,0.0,26.950326864607632,76.53400034178048,4.135000752285123,0,0.7540000369772315,0;1;4;5;6;7,133
906,1,1646960,28,62.715264,62.715264,0.0,2,57.666048,0.9194898390286614,63.527904,8.639264153316617,51.28599994350225,2.7899998240172863,0.0,8.639264153316617,51.28599994350225,2.7899998240172863,0,1.8189999973401427,1;4;5;6;7,53
906,2,1646946,29;77,106.549056,106.5856,0.03654400000000635,5,85.80944,0.8053514805424461,106.732992,18.142055836506188,85.70799988228828,2.699000178836286,0.0,18.178599886596203,85.70799988228828,2.699000178836286,0,0.45599997974932194,1;4;5;6;7,103
906,2,1646951,27;79,111.699136,111.751872,0.05273600000001011,6,102.81888,0.9204984360845906,113.10656,20.802135579288006,87.59300014935434,3.3040002454072237,0.0,20.854871603660285,87.59300014935434,3.3040002454072237,0,1.4609999489039183,0;1;4;5;6;7,119
906,3,1646950,26;74;78,120.69657600000001,120.79536,0.09878399999999488,8,106.904768,0.8857315720373045,124.4856,25.54657671134919,87.73000014480203,7.419999106787145,0.0,25.645360816270113,87.73000014480203,7.419999106787145,0,2.9410000424832106,4;5;6;7,118
907,1,1646943,28,30.224288,30.224288,0.0,2,28.769312,0.9518607022272948,30.374624,7.925288053229451,19.36600054614246,2.9329993994906545,0.0,7.925288053229451,19.36600054614246,2.9329993994906545,0,0.42200007010251284,4;5;6;7,95
907,2,1646949,27;79,123.90528,123.9576,0.05231999999999459,6,101.03715199999999,0.8154386318323157,124.0992,26.972279069013894,83.78400048241019,13.149000471457839,0.0,27.024599025025964,83.78400048241019,13.149000471457839,0,0.9400000562891364,0;1;3;4;5;6;7,206
907,2,1646942,29;77,118.07955199999999,118.129472,0.0499200000000144,5,95.817984,0.8114697454136682,118.267424,22.679551504552364,82.53699983470142,12.86300050560385,0.0,22.729471558704972,82.53699983470142,12.86300050560385,0,2.0670000230893493,0;1;3;4;5;6,202
907,3,1646958,26;74;78,135.404096,135.487328,0.0832319999999811,8,122.31865600000002,0.9033600874230571,136.083648,30.069096013903618,85.58400010224432,19.75099986884743,0.0,30.152327963151038,85.58400010224432,19.75099986884743,0,7.474999991245568,0;1;3;4;5;6;7,193
908,1,1646946,28,50.299904,50.299904,0.0,2,44.51552,0.8850020866839031,50.429024,9.105903562158346,37.70400083158165,3.4899995662271976,0.0,9.105903562158346,37.70400083158165,3.4899995662271976,0,0.22599997464567423,4;5;6;7,100
908,2,1646960,29;77,113.632,113.711264,0.0792639999999949,5,92.257248,0.811894959166432,113.850688,22.825001273304224,82.15199958067387,8.654999197460711,0.0,22.904265206307173,82.15199958067387,8.654999197460711,0,0.6410001078620553,0;1;3;4;5;6;7,201
908,2,1646951,27;79,126.437152,126.561696,0.12454400000000021,6,108.78806399999999,0.860412167461665,126.687584,26.221151812933385,82.59999973233789,17.61600049212575,0.0,26.284695835784078,82.59999973233789,17.677000490948558,0,2.978999982587993,1;3;4;5;6;7,253
908,3,1646950,26;74;78,128.479936,128.58384,0.103904,8,117.45225599999999,0.914168076796053,129.537824,29.35293666087091,86.29799983464181,12.828999431803823,0.0,29.456840711645782,86.29799983464181,12.828999431803823,0,0.9500000160187483,1;3;4;5;6;7,239
917,2,1646960,28;80,110.96841599999999,111.026528,0.05811200000000838,4,99.351648,0.8953146452049925,111.185856,17.89541495963931,85.0860005011782,7.98700051382184,0.0,17.95352704357356,85.0860005011782,7.98700051382184,0,2.3579999106004834,0;1;2;3,151
917,2,1646946,29;77,119.160224,119.18784,0.027615999999994756,5,112.53168000000001,0.9443728471003882,119.382048,19.796223263256252,88.34100002422929,11.023000697605312,0.0,19.823839305900037,88.34100002422929,11.023000697605312,0,0.9009999921545386,0;1;2;3;7,240
917,2,1646952,27;79,119.255808,119.300608,0.044799999999995066,6,101.702112,0.8528063639466515,119.466784,23.132808390073478,87.33000012580305,8.792999433353543,0.0,23.177608381956816,87.33000012580305,8.792999433353543,0,1.7099999822676182,0;1;2;3,197
917,2,1646951,26;78,119.362048,119.416032,0.05398399999999981,6,102.234208,0.856505143075293,119.633024,23.285047616809607,86.95800055284053,9.118999820202589,0.0,23.33903161343187,86.95800055284053,9.118999820202589,0,1.572999986819923,0;1;2;3;4,240
918,2,1646961,29;77,118.140448,118.199616,0.059167999999999665,5,104.291712,0.8827773532736223,118.368928,21.23744913842529,83.69099942501634,13.21199955418706,0.0,21.29661710932851,83.69099942501634,13.21199955418706,0,2.7459999546408653,0;1;2;3;4;6;7,186
918,2,1646958,26;78,121.604096,121.650944,0.046847999999997114,6,107.96192,0.8878148315004126,121.821056,21.371097420342267,93.27299916185439,6.959999329410493,0.0,21.417945506982505,93.27299916185439,6.959999329410493,0,1.155999954789877,0;1;2;3;6;7,180
918,2,1646949,27;79,120.21276800000001,120.262336,0.04956799999999362,6,98.52124799999999,0.8195572703225665,120.415584,22.64676778577268,85.21700056735426,12.348999734967947,0.0,22.696335683576763,85.21700056735426,12.348999734967947,0,2.3349999682977796,0;1;2;3;4;6;7,193
918,2,1646953,28;80,114.669952,114.712608,0.04265600000000802,4,108.347104,0.9448604635327658,114.884448,15.944951446726918,90.68900032434613,8.036000188440084,0.0,15.987607417628169,90.68900032434613,8.036000188440084,0,0.7670000195503235,0;1;2;3;4;7,158
919,2,1646952,29;77,119.08688000000001,119.122176,0.035295999999988226,5,106.063392,0.8906387672596677,119.276736,22.224879707209766,86.2630003830418,10.598999913781881,0.0,22.260175668634474,86.2630003830418,10.598999913781881,0,1.9079999765381217,0;1;2;3;4;5;6;7,240
919,2,1646956,26;78,115.959904,116.006848,0.04694400000001053,6,96.594848,0.8330021383943195,119.923552,26.27490519080311,83.74799974262714,5.936999106779695,0.0,26.321849203668535,83.74799974262714,5.936999106779695,0,0.686999992467463,0;1;2;3;4;5;6;7,220
919,2,1646950,27;79,116.95753599999999,117.011424,0.05388800000001481,6,103.03343999999998,0.8809474235161725,117.157952,23.309536278247833,83.05899915285408,10.5890006525442,0.0,23.36342423222959,83.05899915285408,10.5890006525442,0,1.905999961309135,0;1;2;3;4;5;6;7,237
919,2,1646951,28;80,75.216864,75.25392,0.03705599999999265,4,68.42447999999999,0.9096959958341255,75.391136,15.211864723823965,54.60699996910989,5.397999309934676,0.0,15.248920652084053,54.60699996910989,5.397999309934676,0,1.0470000561326742,0;1;2;3;4;5;7,158
920,2,1646944,26;78,124.514944,124.572288,0.057344000000000506,6,113.337664,0.9102334254754193,125.532448,25.397945544682443,91.82899969164282,7.287998800165951,0.0,25.455289520323277,91.82899969164282,7.287998800165951,0,0.6989999674260616,0;1;2;3;9,201
920,2,1646942,27;79,123.91984,123.977824,0.0579840000000047,6,109.29350400000001,0.8819693763323131,124.1184,26.227840106002986,90.22599924355745,7.466000621207058,0.0,26.285824133083224,90.22599924355745,7.466000621207058,0,0.6699999794363976,0;1;2;3;9,202
920,2,1646949,28;80,114.26931200000001,114.315904,0.04659199999998975,4,99.07728,0.8670506391077246,114.46384,18.442312604747713,86.63799916394055,9.189000236801803,0.0,18.488904577679932,86.63799916394055,9.189000236801803,0,1.294999965466559,0;1;2;3;9,173
920,2,1646958,29;77,121.5512,121.60128,0.05008000000000834,5,104.278944,0.8579013946386379,121.745024,22.51320017967373,89.56399979069829,9.473999962210655,0.0,22.56328018847853,89.56399979069829,9.473999962210655,0,1.041000010445714,0;1;2;3;9,228
921,2,1646952,29;77,120.86889599999999,120.915776,0.04688000000000159,5,109.696192,0.9075634479196368,121.11488,20.609896280802786,95.19199980422854,5.0669999327510595,0.0,20.656776265241206,95.19199980422854,5.0669999327510595,0,0.24800002574920654,0;1;2;3,203
921,2,1646956,28;80,116.66928,116.715584,0.04630400000000634,4,102.76265599999999,0.8808030357262854,116.920672,16.379279550164938,92.14800095651299,8.14199959859252,0.0,16.425583511590958,92.14800095651299,8.14199959859252,0,0.745000084862113,0;1;2;3,204
921,2,1646959,26;78,123.56214399999999,123.614816,0.05267200000001537,6,112.342528,0.909198597266166,125.160608,22.918143309652805,94.66799953952432,5.976001149974763,0.0,22.97081530559808,94.66799953952432,5.976001149974763,0,0.4050000570714474,0;1;2;3,204
921,2,1646943,27;79,125.65008,125.756896,0.10681599999999492,6,101.25135999999999,0.8058200997564028,126.070272,22.39108004141599,90.79000016208738,12.468999833799899,0.0,22.45189598761499,90.79000016208738,12.514999834820628,0,5.178000079467893,0;1;2;3;7,173
922,2,1646944,28;80,87.27209599999999,87.312864,0.040768000000014126,4,82.13744,0.9411649744266485,87.453408,17.21009553875774,64.72799950279295,5.334000918082893,0.0,17.250863485969603,64.72799950279295,5.334000918082893,0,1.0860000038519502,1;2;3;4;5;6;7,149
922,2,1646947,26;78,116.10787200000001,116.15424,0.046367999999986864,6,99.49865600000001,0.856950129961903,117.125696,23.990871501155198,88.82399974390864,3.2930008601397276,0.0,24.037239491008222,88.82399974390864,3.2930008601397276,0,0.2180000301450491,0;1;2;3;4;5;6;7,182
922,2,1646948,27;79,120.00880000000001,120.052544,0.04374399999998957,6,111.613792,0.9300467299064735,121.016352,23.996800766326487,91.2509992485866,4.760999931022525,0.0,24.040544754825532,91.2509992485866,4.760999931022525,0,1.2839999981224537,0;1;2;4;5;6;7,167
922,2,1646942,29;77,122.582464,122.62384,0.041375999999999635,5,109.717376,0.8950495235599115,122.761376,21.081464714370668,89.44699878338724,12.05400051549077,0.0,21.12284069880843,89.44699878338724,12.05400051549077,0,2.4530000519007444,0;1;2;3;4;5;6;7,206
923,2,1646961,26;78,124.255136,124.288288,0.03315200000000118,6,105.125408,0.8460447703344834,124.455904,24.047135491855443,93.07000052649528,7.137999986298382,0.0,24.080287548713386,93.07000052649528,7.137999986298382,0,0.623999978415668,0;1;2;3,218
923,2,1646955,27;79,125.6712,125.744416,0.07321600000000217,6,115.937024,0.9225425077503835,126.420288,23.11020065099001,96.88999981153756,5.670999642461538,0.0,23.167416569776833,96.88999981153756,5.68699964787811,0,0.6050000665709376,0;1;2;3,218
923,2,1646943,28;80,123.93894399999999,124.033888,0.09494400000001235,4,115.461056,0.9315962543621479,124.16896,17.80294510535896,96.33199963718653,9.803999331779778,0.0,17.883889144286513,96.33199963718653,9.817999321967363,0,0.986000057309866,0;1;2;3,183
923,2,1646959,29;77,126.283296,126.33328,0.04998399999999492,5,114.04419200000001,0.9030821621887348,126.47888,21.83429675642401,89.5129997516051,14.935999526642263,0.0,21.8842807225883,89.5129997516051,14.935999526642263,0,4.677999997511506,0;1;2;3,203
924,2,1646942,27;79,131.996928,132.041568,0.044640000000015334,6,122.849408,0.930698993237176,132.19824,26.258929166942835,94.31299939751625,11.42499956768006,0.0,26.30356908775866,94.31299939751625,11.42499956768006,0,1.640999922528863,0;1;2;3;6,214
924,2,1646946,28;80,113.94966400000001,114.012928,0.06326399999998955,4,107.09651199999999,0.9398580762818219,114.173344,16.763663734309375,90.80599970184267,6.380000500939786,0.0,16.826927778311074,90.80599970184267,6.380000500939786,0,0.9660000214353204,0;1;2;3,158
924,2,1646948,29;77,120.376096,120.427808,0.05171199999999487,5,97.248416,0.8078714897017428,120.570656,21.063095424324274,89.26499937660992,10.04800118971616,0.0,21.114807459525764,89.26499937660992,10.04800118971616,0,0.497999950312078,0;1;2;3;5,203
924,2,1646950,26;78,123.681408,123.7288,0.0473920000000021,6,115.284,0.9321045245539249,123.897952,23.44040828756988,93.49400026258081,6.746999337337911,0.0,23.487800383009017,93.49400026258081,6.746999337337911,0,0.5230000242590904,0;1;2;3;7,193
925,2,1646949,27;79,141.4016,141.457184,0.05558400000001029,6,119.889824,0.8478675205938264,141.618976,27.674598852172494,86.27800061367452,27.449000626802444,0.0,27.730182860977948,86.27800061367452,27.449000626802444,0,3.4039999591186643,0;1;3;4;7;8;9;10;11,253
925,2,1646955,29;77,132.411296,132.463136,0.051839999999998554,5,123.300096,0.9311901606944472,132.600416,22.331296233460307,92.84700162243098,17.232998157851398,0.0,22.383136209100485,92.84700162243098,17.232998157851398,0,1.2570000253617764,0;1;2;3;4;6;7;8;9;11,252
925,2,1646957,28;80,116.78752,116.82976,0.042239999999992506,4,98.64963200000001,0.8446932685958226,116.982304,18.62051908392459,84.73399979993701,13.433001120574772,0.0,18.662759102880955,84.73399979993701,13.433001120574772,0,2.1749999141320586,0;1;3;4;5;6;7;9;10,220
925,2,1646959,26;78,141.044064,141.10832,0.06425600000000031,6,132.036256,0.9361347954352763,143.133472,26.735064573585987,93.00399979110807,21.304999594576657,0.0,26.799320592544973,93.00399979110807,21.304999594576657,0,6.934999953955412,0;1;3;4;8;9;10;11,267
